Date Posted,Source,Headline,Preview,Link,PTR Headline Sentiment,Flair Headline Outlook,Flair Headline Score,PTR Preview Sentiment,Flair Preview Outlook,Flair Preview Score
11/20/2024,Reuters,"STMicro partners with Hua Hong as chipmakers need China, says CEO",https://www.reuters.com/technology/stmicro-partners-with-hua-hong-chipmakers-need-china-says-ceo-2024-11-20/,The chief executive of European computer chipmaker STMicroelectronics on Wednesday announced new plans to partner with Chinese foundry Hua...,0.537,POSITIVE,0.976,0.544,POSITIVE,0.919
10/24/2024,GOV.UK,"China military exercises, 14 October: FCDO statement",https://www.gov.uk/government/news/china-military-exercises-14-october-fcdo-statement,"An FCDO spokesperson said: We are concerned by China's military exercises around Taiwan, which increase tensions and risk dangerous escalation in the Taiwan...",0.52,NEGATIVE,0.856,0.524,NEGATIVE,0.804
11/19/2024,CNBC,"China's vice premier vows to boost Hong Kong competitiveness, says stimulus push has 'benefited' the city",https://www.cnbc.com/2024/11/19/chinas-top-financial-officials-set-to-speak-at-hong-kong-summit.html,Chinese Vice Premier He Lifeng and several top financial policymakers have gathered at the third Global Financial Leaders Investment Summit.,0.522,POSITIVE,0.91,0.519,NEGATIVE,0.957
10/31/2024,Financial Times,Chinese sanctions hit US drone maker supplying Ukraine,https://www.ft.com/content/b1104594-5da7-4b9a-b635-e7a80ab68fad,"China's sanctions, imposed on October 11, hit several US groups, including privately held Skydio, in retaliation for Washington's approval of...",0.526,NEGATIVE,0.998,0.506,POSITIVE,0.886
07/02/2024,OECD,China (People's Republic of),https://www.oecd.org/en/countries/china-people-s-republic-of.html,"China has been an OECD Key Partner since 2007, alongside Brazil, India, Indonesia and South Africa. Since embarking on a programme of dialogue and...",0.52,NEGATIVE,0.979,0.512,NEGATIVE,0.853
11/21/2024,Global News,Trudeau floats ‘other options’ if Mexico won’t address China trade concerns,https://globalnews.ca/news/10881483/mexico-china-cusma-trade-trudeau/,"Trudeau said he would prefer the North American free trade agreement to remain in place, but that Ottawa was 'leaving all doors open' to...",0.516,NEGATIVE,0.995,0.525,POSITIVE,0.677
11/20/2024,Chalkbeat,I am my parents’ American Dream. That comes with opportunities and burdens.,https://www.chalkbeat.org/newyork/2024/11/20/i-am-my-parents-american-dream-that-comes-with-opportunities-and-burdens/,"Student Voices Fellow Ocean Lin was born in the U.S. but lived with his grandparents in China until age 5. Returning to New York City,...",0.507,POSITIVE,0.956,0.504,NEGATIVE,0.883
10/31/2024,BBC,China's BYD overtakes Tesla revenue for first time,https://www.bbc.com/news/articles/c4gm9j11mvdo,The electric vehicle giant saw its revenues jump 24% as government subsidies boost China's car industry.,0.544,NEGATIVE,0.959,0.519,POSITIVE,0.907
11/21/2024,Stimson Center,"To Counter China, U.S. Must Do More in Myanmar",https://www.stimson.org/2024/to-counter-china-u-s-must-do-more-in-myanmar/,China is taking advantage of the void in U.S. leadership in a critical arena in the Indo-Pacific.,0.51,NEGATIVE,0.923,0.506,NEGATIVE,0.984
10/24/2024,Chatham House,How Beijing is closing surveillance gaps in the South China Sea,https://www.chathamhouse.org/publications/the-world-today/2024-09/how-beijing-closing-surveillance-gaps-south-china-sea,"Once completed, the radar on Triton will form what is believed to be a wider network of at least three overlapping counter-stealth radars built across Chinese...",0.523,NEGATIVE,0.816,0.53,POSITIVE,0.925
08/23/2024,中华人民共和国外交部,The Ministry of Foreign Affairs Holds A Briefing for Chinese and Foreign Media on President Xi Jinping's Attendance at the Opening Ceremony of the 2024 Summit of the Forum on China-Africa Cooperation,https://www.mfa.gov.cn/eng/xw/zyxw/202408/t20240823_11478966.html,"The 2024 Summit of the FOCAC will be held in Beijing from September 4 to 6. The leaders of China and Africa will gather around the theme ""Joining Hands to...",0.516,POSITIVE,0.95,0.5,POSITIVE,0.982
11/15/2024,Ministry of Foreign Affairs of Japan,Japan-China Summit Meeting,https://www.mofa.go.jp/a_o/c_m1/cn/pageite_000001_00003.html,"Mr. ISHIBA Shigeru, Prime Minister of Japan, who is visiting Lima in the Republic of Peru to attend the APEC Summit, held a summit meeting with Mr. Xi Jinping.",0.53,POSITIVE,0.918,0.502,POSITIVE,0.902
11/18/2024,Fortune,Novo Nordisk launches Wegovy in China with prices well below U.S.,https://fortune.com/2024/11/18/novo-nordisk-launches-wegovy-china-prices-well-below-us/,"Novo Nordisk A/S is launching its top-selling Wegovy obesity drug in China at a fraction of the US price, a key step in unlocking a big,...",0.521,NEGATIVE,0.974,0.53,NEGATIVE,0.996
11/20/2024,Yahoo Finance,"China funds slash ETF fees, escalating price war in booming market",https://finance.yahoo.com/news/china-funds-cut-etf-fees-032750175.html,SHANGHAI/HONG KONG (Reuters) -Major Chinese fund companies announced a big reduction in fees for a batch of equity exchange-traded funds...,0.542,NEGATIVE,0.995,0.516,NEGATIVE,0.952
11/17/2024,CNN,Eight killed and 17 injured in mass stabbing in eastern China,https://www.cnn.com/2024/11/16/china/china-stabbing-yixing-campus-intl/index.html,"Eight people were killed and 17 others injured in a stabbing attack on a college campus in eastern China on Saturday, police said.",0.519,NEGATIVE,0.993,0.518,NEGATIVE,0.996
10/31/2024,China Briefing,US-China Relations in the Biden-Era: A Timeline,https://www.china-briefing.com/news/us-china-relations-in-the-biden-era-a-timeline/,We present a fresh timeline that will track key developments affecting bilateral ties between the world's two largest economies under the Biden administration.,0.528,POSITIVE,0.998,0.532,POSITIVE,0.804
11/19/2024,CNBC,Women prefer to play mobile games. China's Tencent sees an opportunity,https://www.cnbc.com/2024/11/19/chinas-tencent-sees-opportunity-in-female-honor-of-kings-mobile-gamers.html,"Chinese gaming giant Tencent is betting on a rise in female players worldwide for its mobile game Honor of Kings, which rolled out in the...",0.543,POSITIVE,0.914,0.522,NEGATIVE,0.738
10/31/2024,Rhodium Group,Don’t Stop Believin’: The Inexorable Rise of German FDI in China,https://rhg.com/research/dont-stop-believin-the-inexorable-rise-of-german-fdi-in-china/,Don't Stop Believin': The Inexorable Rise of German FDI in China · Completed EU greenfield investment in China rebounded over the past year to...,0.522,POSITIVE,0.625,0.518,NEGATIVE,0.625
11/21/2024,The Hindu,Sindhu exits in second round of China Masters after hard-fought defeat,https://www.thehindu.com/sport/sindhu-exits-in-second-round-of-china-masters-after-hard-fought-defeat/article68893759.ece,PV Sindhu's China Masters campaign ends in a tough second-round loss to Yeo Jia Min after a valiant fight.,0.518,NEGATIVE,0.997,0.513,NEGATIVE,0.677
10/24/2024,Financial Times,China struggles to break US chip design ‘chokehold’,https://www.ft.com/content/d3cd1f85-652c-4613-85c6-9cae033d8042,"Former US president Donald Trump's administration banned Huawei from using American EDA tools in 2019, a move followed by sweeping export...",0.543,NEGATIVE,0.894,0.507,POSITIVE,0.959
11/20/2024,The Hill,Supporting Ukraine against Russia is not a distraction from China,https://thehill.com/opinion/national-security/4998066-us-support-ukraine-china-threat/,"Since China and Russia are so closely aligned, thwarting Russian ambitions in Ukraine and elsewhere is a crucial element of the U.S. effort...",0.546,NEGATIVE,0.994,0.53,NEGATIVE,0.877
11/20/2024,Yahoo Finance,Resource Wars: China and America Battle for Antimony as Prices Surge 200%,https://finance.yahoo.com/news/wars-china-america-battle-antimony-115300157.html,The single biggest threat to the U.S. military is war with China. A war that could start with Beijing blocking exports of one metal that is...,0.52,NEGATIVE,0.679,0.527,POSITIVE,0.685
09/11/2024,Financial Times,How China has ‘throttled’ its private sector,https://www.ft.com/content/1e9e7544-974c-4662-a901-d30c4ab56eb7,"Venture capital finance has dried up amid political and economic pressures, prompting a dramatic fall in new company formation.",0.532,NEGATIVE,0.997,0.507,POSITIVE,0.842
11/20/2024,Reuters,China's Pony AI seeks up to $4.55 bln valuation in upsized US IPO,https://www.reuters.com/business/autos-transportation/chinese-robotaxi-firm-pony-ai-seeks-raise-up-260-mln-upsized-us-ipo-2024-11-20/,Pony now seeking as much as $260 mln in New York IPO; Self-driving firm offering 20 mln American depositary shares; Pony had earlier planned...,0.552,NEGATIVE,0.998,0.562,NEGATIVE,0.921
11/20/2024,Times of India,China ship stirs suspicions after key Baltic Sea cables damaged,https://timesofindia.indiatimes.com/world/europe/china-ship-stirs-suspicions-after-key-baltic-sea-cables-damaged/articleshow/115491317.cms,The Danish military said it's staying near a Chinese ship that may be linked to damaged data cables in the Baltic Sea.,0.511,NEGATIVE,0.993,0.519,NEGATIVE,0.999
11/20/2024,Reuters,Japan exports rebound on China chipmaking demand but Trump tariff risks loom,https://www.reuters.com/world/japan/japans-exports-expand-oct-potential-trump-tariffs-dim-outlook-2024-11-20/,"Japan's exports expanded faster than expected in October, led by a pick-up in chip equipment demand in China, though fears persist over...",0.517,NEGATIVE,0.931,0.522,NEGATIVE,0.969
11/20/2024,CBS News,"Japan says it will ""closely watch"" China's military activity after Beijing admits spy plane violated airspace",https://www.cbsnews.com/news/japan-china-airspace-violation-spy-plane/,"China said the airspace violation occurred when the plane's pilot took emergency measures due to turbulence, Japan's Foreign Ministry said.",0.521,NEGATIVE,0.995,0.523,NEGATIVE,0.987
11/7/2024,Forbes,China’s 100 Richest 2024,https://www.forbes.com/lists/china-billionaires/,"A raft of measures to arrest the property slump and fire up economic growth energized mainland China's stock market, though concerns over...",0.5,POSITIVE,1.0,0.518,NEGATIVE,0.607
11/20/2024,Foreign Policy,Trump 2.0 Could Give China a Headache in Southeast Asia,https://foreignpolicy.com/2024/11/20/trump-southeast-asia-china-foreign-policy-security-strategy/,"U.S. President-elect Donald Trump's return to the White House in January holds both promise and peril for Southeast Asia. On the one hand,...",0.526,NEGATIVE,0.999,0.532,NEGATIVE,0.652
03/25/2024,GOV.UK,UK holds China state-affiliated organisations and individuals responsible for malicious cyber activity,https://www.gov.uk/government/news/uk-holds-china-state-affiliated-organisations-and-individuals-responsible-for-malicious-cyber-activity,APT31 was one of a number of Chinese state-affiliated organisations the UK publicly linked to the Chinese Ministry of State Security in 2021...,0.515,NEGATIVE,0.997,0.519,NEGATIVE,0.997
11/20/2024,Yahoo Finance,"Apple sales fall y/y on China's Singles' Day, Huawei up 7%, data shows",https://finance.yahoo.com/news/china-smartphone-sales-drop-9-080939493.html,"Apple sold fewer smartphones during China's Singles' Day shopping festival this year as it faced pressure from an ""abnormally high"" number...",0.556,NEGATIVE,0.991,0.568,NEGATIVE,0.969
11/20/2024,Yahoo Finance,Apple reveals App Store revenue share in China as Huawei rivalry grows,https://finance.yahoo.com/news/apple-reveals-app-store-revenue-093000841.html,"Apple has made a rare disclosure of the revenue generated from its App Store in China, as the US tech giant grapples with a controversy...",0.544,NEGATIVE,0.959,0.527,NEGATIVE,0.811
11/20/2024,Yahoo Finance,Strike at French cognac maker Hennessy over measures in China spat,https://finance.yahoo.com/news/strike-french-cognac-maker-hennessy-010639375.html,"Hundreds of employees of French cognac maker Hennessy, part of the LVMH group luxury empire, went on strike on Tuesday to protest measures...",0.528,NEGATIVE,1.0,0.522,NEGATIVE,0.787
11/20/2024,Newsweek,China Reacts As Putin Approves Russia's New Nuclear Weapons Doctrine,https://www.newsweek.com/china-reacts-russia-vladimir-putin-nuclear-weapons-use-doctrine-1988795,"China's leaders have long advocated that nuclear-armed states adopt ""no first use"" policies.",0.567,NEGATIVE,0.991,0.526,NEGATIVE,0.847
10/24/2024,Financial Times,China is turning Japanese,https://www.ft.com/content/64019d3e-ac4a-4d94-8f33-b0148cab0d2f,The 30-year government bond yields of China and Japan are on the cusp of crossing paths for the first time.,0.538,NEGATIVE,0.999,0.506,POSITIVE,0.913
11/20/2024,MSNBC News,Fact-check: How Trump's China tariff plan could cost the American consumer,https://www.msnbc.com/top-stories/latest/trump-economic-plan-tariffs-fact-check-china-rcna180611,Ali Velshi breaks down Trump's China tariff plan and explains how the American consumer will end up footing the bill.,0.527,NEGATIVE,0.977,0.517,NEGATIVE,0.838
11/20/2024,Bloomberg.com,"No, China Doesn’t Really Have a Debt Crisis",https://www.bloomberg.com/opinion/articles/2024-11-20/china-shouldn-t-worry-about-a-debt-crisis-given-deflation,China is sitting on a lot of debt after a multi-decade infrastructure boom. Public borrowings1 hover at around 120% of gross domestic...,0.513,NEGATIVE,0.941,0.507,POSITIVE,0.532
11/20/2024,NDTV,Donald Trump Picks China Hawk Howard Lutnick As His Commerce Secretary,https://www.ndtv.com/world-news/us-election-2024-donald-trump-picks-china-hawk-howard-lutnick-as-his-commerce-secretary-7061335,"US President-elect Donald Trump nominated Howard Lutnick, the co-chair of his transition team, as his commerce secretary on Tuesday -- a...",0.51,NEGATIVE,0.925,0.525,POSITIVE,0.782
11/19/2024,NBC News,"SUV plows into pedestrians outside primary school in Changde, China",https://www.nbcnews.com/video/suv-plows-into-pedestrians-outside-primary-school-in-changde-china-224843845544,Eyewitness video captured the scene moments after a driver in an SUV plowed into students and pedestrians outside a primary school in...,0.511,NEGATIVE,0.998,0.512,NEGATIVE,0.742
10/24/2024,BBC,Labour tiptoes nervously towards a China policy,https://www.bbc.co.uk/news/articles/cx25d97jy7po,"David Lammy's trip to China is rare – he is only the second foreign secretary to visit in six years. He held talks in Beijing with his powerful counterpart,...",0.517,NEGATIVE,0.997,0.523,POSITIVE,0.775
10/31/2024,Financial Times,Why Europe’s car crisis is mostly made in China,https://www.ft.com/content/b95f9a64-c582-4367-9645-6a7106357849,"The once-lucrative market is now highly competitive and more Chinese EVs are being exported, compounding slower sales at home.",0.516,NEGATIVE,0.997,0.508,POSITIVE,0.913
11/20/2024,CNN,Hong Kong hears from jailed media tycoon Jimmy Lai for the first time in four years at his trial,https://www.cnn.com/2024/11/19/china/hong-kong-jimmy-lai-trial-testimony-intl-hnk/index.html,Editor's Note: Sign up for CNN's Meanwhile in China newsletter which explores what you need to know about the country's rise and how it...,0.521,POSITIVE,0.512,0.51,NEGATIVE,0.744
11/21/2024,AP News,Russia and China oppose changing the Kenya-led force in Haiti to a UN peacekeeping mission,https://apnews.com/article/un-haiti-gangs-kenya-force-peacekeeping-violence-d9ebed4a6a809d080511009b39b1b1ac,UNITED NATIONS (AP) — Russia and China on Wednesday opposed a U.S.-led campaign to transform the Kenya-led multinational force in Haiti...,0.52,NEGATIVE,0.974,0.503,POSITIVE,0.898
11/20/2024,Newsweek,China Set To Lose Over 50 Million People in Population Crisis,https://www.newsweek.com/china-news-50-million-population-decrease-1988679,"China is expected to lose over 50 million people in the next decade as its population decline accelerates, according to a new analysis.",0.574,NEGATIVE,1.0,0.572,NEGATIVE,0.93
11/7/2024,EY,Home | Shape the future with confidence | EY – Global,https://www.ey.com/en_cn,"EY provides consulting, assurance, tax and transaction services that help solve our client's toughest challenges and build a better working...",0.532,POSITIVE,0.999,0.507,POSITIVE,0.895
11/16/2024,The New York Times,China Hit Again With Fatal Violence as at Least 8 Die in Stabbing,https://www.nytimes.com/2024/11/16/world/asia/wuxi-china-stabbing.html,"The stabbing, in the eastern city of Wuxi, took place days after a man drove a vehicle into a crowd in southern China, killing dozens.",0.514,NEGATIVE,1.0,0.529,NEGATIVE,1.0
11/20/2024,AP News,Congressional panel urges toughing the US-China trade relationship,https://apnews.com/article/china-trade-congress-trump-rubio-e97735bf1cabf155e16faaef75065235,A congressional panel has recommended that the U.S. toughen its trade relationship with Beijing. That would roll back a nearly 25-year-old...,0.527,NEGATIVE,0.807,0.517,NEGATIVE,0.87
11/20/2024,AP News,Argentina’s Milei pivots to pragmatism in first talks with China’s Xi after shaking up the G20,https://apnews.com/article/milei-xi-president-argentina-economy-g20-lula-trump-biden-brazil-china-bf0598ba508f9d9da24cce52eaa1a82d,"LA PAZ, Boliva (AP) — Last year, then-presidential candidate Javier Milei declared Argentina would not “make deals with communists” in China...",0.506,POSITIVE,0.935,0.511,POSITIVE,0.691
11/20/2024,The Hacker News,"China-Backed Hackers Leverage SIGTRAN, GSM Protocols to Infiltrate Telecom Networks",https://thehackernews.com/2024/11/china-backed-hackers-leverage-sigtran.html,"China-linked ""Liminal Panda"" exploits telecom vulnerabilities in South Asia and Africa, using advanced malware for espionage since 2020.",0.518,NEGATIVE,0.993,0.515,NEGATIVE,0.987
11/19/2024,Nikkei Asia,China rushes to boost domestic chip supply ahead of Trump's return,https://asia.nikkei.com/Business/Tech/Semiconductors/China-rushes-to-boost-domestic-chip-supply-ahead-of-Trump-s-return,"BEIJING -- China's public and private sectors are accelerating efforts to boost domestic production of semiconductors,...",0.547,NEGATIVE,0.994,0.557,NEGATIVE,0.961
10/24/2024,BBC,How Xi’s crackdown turned China’s finance high-flyers into ‘rats’,https://www.bbc.com/news/articles/crl8xee75wgo,"How China's crackdown turned finance high-flyers into 'rats' · As communist China turns 75, can Xi fix its economy? · Xi Jinping is worried...",0.513,NEGATIVE,0.996,0.519,POSITIVE,0.729
11/14/2024,FBI.gov,Joint Statement from FBI and CISA on the People's Republic of China Targeting of Commercial Telecommunications Infrastructure | Federal Bureau of Investigation,https://www.fbi.gov/news/press-releases/joint-statement-from-fbi-and-cisa-on-the-peoples-republic-of-china-targeting-of-commercial-telecommunications-infrastructure,The U.S. government's continued investigation into the People's Republic of China (PRC) targeting of commercial telecommunications...,0.513,NEGATIVE,0.954,0.522,NEGATIVE,0.98
10/24/2024,Financial Times,China’s economic ills are serious but not incurable,https://www.ft.com/content/553b106c-2bba-4f90-86d6-8496fc9cf902,"China's disease is not incurable. But it is serious. It is vital to distinguish causes from symptoms, before seeking the cure.",0.504,NEGATIVE,0.961,0.506,POSITIVE,0.907
10/24/2024,Financial Times,China tells schoolteachers to hand in their passports,https://www.ft.com/content/2aa2170d-2e31-4066-9813-d1b760db3402,Teachers who refused to hand in their passports or who travelled abroad without permission would be subject to “criticism and education” or...,0.516,NEGATIVE,0.994,0.509,POSITIVE,0.901
11/19/2024,Reuters,"China's Xi wants to continue exchanges, advance cooperation with Mexico",https://www.reuters.com/world/chinas-xi-wants-continue-exchanges-advance-cooperation-with-mexico-2024-11-18/,"Chinese President Xi Jinping said China and Mexico should continue to enhance exchanges, renew friendship, and make good use of the highly...",0.534,POSITIVE,0.793,0.527,POSITIVE,0.621
11/20/2024,Business Insider,Trump sees China as the biggest AI threat. He has bipartisan support to win the race for powerful human-like AI.,https://www.businessinsider.com/trump-us-china-race-ai-manhattan-project-2024-11,"A bipartisan commission recommends a ""Manhattan Project"" for AI to outpace China in AGI. It aligns with Trump's vision for US tech...",0.555,NEGATIVE,0.869,0.554,NEGATIVE,0.874
10/24/2024,BBC,India and China agree to de-escalate border tensions,https://www.bbc.com/news/articles/ckg0gwy0nlyo,"“An agreement has been arrived at on patrolling arrangements along the Line of Actual Control (LAC) in the India-China border areas, leading to...",0.517,NEGATIVE,0.918,0.519,POSITIVE,0.837
09/04/2024,Financial Times,China’s new back doors into western markets,https://www.ft.com/content/5583db36-5141-413f-9687-2c3f4968ff07,"Chinese corporations are setting up shop in a host of relatively non-aligned third countries, hoping they can bridge the increasingly hostile gap that divides...",0.592,POSITIVE,0.97,0.508,POSITIVE,0.943
10/24/2024,BBC,China detains iPhone maker workers in 'strange' case,https://www.bbc.com/news/articles/cqjrplrvpvpo,China detains iPhone maker workers in 'strange' case ... Reuters A man checks an iPhone 16 Pro Max as the new iPhone 16 series smartphones...,0.519,NEGATIVE,0.997,0.519,POSITIVE,0.913
10/31/2024,Foreign Affairs,Why China Won’t Give Up on a Failing Economic Model,https://www.foreignaffairs.com/china/why-china-wont-give-failing-economic-model,"The Chinese government began rolling out a broad set of economic stimulus measures. So far, these have included stock market support, monetary policy easing.",0.518,POSITIVE,0.698,0.521,NEGATIVE,0.999
11/21/2024,Radio Iowa,Hinson hopes to continue on U.S. House Select Committee on China,https://www.radioiowa.com/2024/11/21/hinson-hopes-to-continue-on-u-s-house-select-committee-on-china/,Iowa Congresswoman Ashley Hinson says she's pleased a panel in the U.S. House that's been focused on threats from Communist China for the...,0.514,POSITIVE,0.768,0.513,NEGATIVE,0.977
10/24/2024,Financial Times,China’s real intent behind its stimulus inflection,https://www.ft.com/content/008443cd-bb44-4b4f-b60e-17894fdba221,"China's core task is not to maximise GDP growth but to create a self-sufficient, technologically powerful economy immune to efforts by the US to stunt its rise.",0.507,POSITIVE,0.878,0.506,POSITIVE,0.974
11/14/2024,Reuters,Driver kills 35 people in ramming attack on crowd in China’s Zhuhai,https://www.reuters.com/world/china/chinese-police-detain-man-after-hit-and-run-attack-leaves-several-wounded-2024-11-12/,"ZHUHAI, China, Nov 12 (Reuters) - A driver rammed his car into a crowd at a sports centre in southern China, killing 35 people and severely...",0.496,NEGATIVE,0.998,0.517,NEGATIVE,0.992
11/20/2024,Billboard,UMG Makes Deeper Move Into China With Two New Major Deals,https://www.billboard.com/pro/umg-china-deals-modern-sky-iqiyi-rap-reality-show/,UMG makes deeper move into China with distribution deals with Modern Sky and iQIYI's reality show The Rap of China.,0.574,POSITIVE,0.928,0.511,NEGATIVE,0.968
09/13/2024,BBC,China to raise retirement age for first time since 1950s,https://www.bbc.com/news/articles/c62421le4j6o,"According to the plan passed on Friday, the change will set in from 1 January 2025, with the respective retirement ages raised every few months...",0.533,NEGATIVE,0.965,0.519,POSITIVE,0.894
10/31/2024,Brookings,Has India made friends with China after the Modi-Xi agreement?,https://www.brookings.edu/articles/has-india-made-friends-with-china-after-the-modi-xi-agreement/,“Modi and Xi make friends” announced the Economist following Indian Prime Minister Narendra Modi and Chinese President Xi Jinping's meeting in Kazan.,0.562,NEGATIVE,0.967,0.536,POSITIVE,0.995
11/18/2024,Reuters,"China's Oct youth jobless rate drops to 17.1%, official data show",https://www.reuters.com/world/china/chinas-oct-youth-jobless-rate-drops-171-official-data-show-2024-11-18/,"China's jobless rate for 16-to-24-year-olds, excluding college students, dropped to 17.1% in October from 17.6% in September, the statistics...",0.516,NEGATIVE,0.999,0.52,NEGATIVE,0.999
11/20/2024,AP News,Canada shares U.S. concerns about Mexican trade with China as possible trade talks loom,https://apnews.com/article/canada-us-china-mexico-trump-trade-tariffs-965c6a55711faf67f543399f326cfc45,Canada's point person for U.S-Canada relations says she shares U.S. concerns about Mexico serving as as back door for China into the North...,0.515,POSITIVE,0.529,0.525,NEGATIVE,0.795
10/24/2024,Financial Times,HSBC Hong Kong joins China’s alternative to Swift global payments system,https://www.ft.com/content/2c96f54c-f831-495b-85ca-4defaf5432f0,Direct participation in Cips system will mean faster settlements and help internationalise use of renminbi.,0.52,POSITIVE,0.989,0.506,POSITIVE,0.96
10/24/2024,BBC,As communist China turns 75 can Xi fix its economy?,https://www.bbc.com/news/articles/c3dvrxg8mllo,The ruling Communist Party rolled out a raft of measures aimed at boosting its ailing economy. The plans included help for the country's crisis-hit property...,0.514,NEGATIVE,0.987,0.519,POSITIVE,0.975
09/24/2024,Financial Times,China unleashes stimulus blitz to lift growth,https://www.ft.com/content/19fa5694-d26a-45bc-97eb-7aee2a589545,"With economists sceptical about whether China will hit the government's full-year growth target of 5 per cent, PBoC governor Pan Gongsheng said...",0.549,NEGATIVE,0.963,0.506,POSITIVE,0.95
10/24/2024,BBC,China launches military drills surrounding Taiwan,https://www.bbc.com/news/articles/cvgd4yn45qlo,China 'punishes' Taiwan president remarks with new drills ... China on Monday launched new military drills off the coast of Taiwan in what it...,0.517,NEGATIVE,0.997,0.519,POSITIVE,0.706
06/20/2024,CSIS | Center for Strategic and International Studies,The Chinese EV Dilemma: Subsidized Yet Striking,https://www.csis.org/blogs/trustee-china-hand/chinese-ev-dilemma-subsidized-yet-striking,"The buyer's rebate and sales tax exemption have accounted for the vast majority of support for the industry (see Figure 2). That said, because...",0.497,POSITIVE,0.999,0.504,POSITIVE,0.881
11/7/2024,CSIS | Center for Strategic and International Studies,China in the Middle East,https://www.csis.org/events/china-middle-east,"Please join the CSIS Middle East Program and the CSIS Freeman Chair in China Studies for a discussion of China's ambitions in the Middle East,...",0.535,NEGATIVE,0.982,0.513,POSITIVE,0.93
10/24/2024,BBC,What the stabbing of a schoolboy tells us about the dangers of Chinese nationalism,https://www.bbc.com/news/articles/cly6xpz9p1no,"A 10-year-old boy was approaching the gates of a Japanese school in Shenzhen in southern China, when a stranger walked up and stabbed him. He died of his...",0.513,NEGATIVE,0.96,0.519,POSITIVE,0.759
11/20/2024,The Sydney Morning Herald,Chinese cargo ship suspected in ‘sabotage’ of Baltic Sea cables,https://www.smh.com.au/world/europe/chinese-cargo-ship-suspected-of-sabotage-of-baltic-sea-cables-20241119-p5ks2v.html,London: A Chinese-registered vessel is under investigation by European authorities after it was detected in the area where two critical data...,0.504,NEGATIVE,0.988,0.515,NEGATIVE,0.871
03/25/2024,National Cyber Security Centre,UK calls out China state-affiliated actors for malicious cyber targeting of UK democratic institutions and parliamentarians,https://www.ncsc.gov.uk/news/china-state-affiliated-actors-target-uk-democratic-institutions-parliamentarians,"UK calls out China state-affiliated actors for malicious cyber targeting of UK democratic institutions and parliamentarians. APT31, a China...",0.518,NEGATIVE,0.999,0.523,NEGATIVE,0.959
10/24/2024,BBC,"China economy slowdown deepens, official figures show",https://www.bbc.com/news/articles/crr54x00857o,"This is the second quarter in a row that China's official measure of economic growth has fallen below the 5% target, which will add to...",0.514,NEGATIVE,0.997,0.519,POSITIVE,0.934
10/31/2024,Reuters,Exclusive: China considers over $1.4 trillion in extra debt over next few years,https://www.reuters.com/world/china/eyeing-us-election-china-considers-over-14-trillion-extra-debt-over-next-few-2024-10-29/,"Exclusive: China considers over $1.4 trillion in extra debt over next few years · China to raise fresh debt via special treasury, local govt...",0.537,NEGATIVE,0.788,0.536,NEGATIVE,0.985
10/24/2024,Financial Times,China’s economy grows 4.6% in third quarter,https://www.ft.com/content/679f650d-119a-42f8-a1b8-e86df887c375,Lowest figure in year and a half comes as Beijing steps up stimulus efforts.,0.534,NEGATIVE,0.725,0.506,POSITIVE,0.978
11/17/2024,Reuters,China's second mass attack in a week spurs soul-searching,https://www.reuters.com/world/china/eight-killed-stabbing-incident-wuxi-china-2024-11-16/,"WUXI, China, Nov 17 (Reuters) - A former student went on a stabbing rampage at a vocational college in eastern China, killing eight people...",0.538,POSITIVE,0.576,0.528,NEGATIVE,0.965
11/7/2024,Foreign Affairs,China’s Gray-Zone Offensive Against Taiwan Is Backfiring,https://www.foreignaffairs.com/china/chinas-gray-zone-offensive-against-taiwan-backfiring,"China conducted yet another round of large-scale military drills in the Taiwan Strait, including practicing a blockade of Taiwanese ports.",0.502,NEGATIVE,0.988,0.512,NEGATIVE,1.0
11/20/2024,The Economic Times,China urges 'calm' after Vladimir Putin decree on broader use of nuclear weapons,https://m.economictimes.com/news/defence/china-urges-calm-after-vladimir-putin-decree-on-broader-use-of-nuclear-weapons/articleshow/115480250.cms,"China called for ""calm"" and ""restraint"" following Russia's nuclear threat and Ukraine's use of US-supplied long-range missiles against...",0.514,NEGATIVE,0.973,0.539,POSITIVE,0.767
11/21/2024,Hindustan Times,Push for de-escalation: Rajnath in China meet,https://www.hindustantimes.com/india-news/push-for-de-escalation-rajnath-in-china-meet-101732127462001.html,Defence Minister Rajnath Singh and Chinese counterpart Admiral Dong Jun discussed de-escalation and rebuilding trust after recent troop...,0.517,NEGATIVE,0.984,0.522,NEGATIVE,0.62
10/24/2024,Financial Times,‘China is not Cuba’s sugar daddy’: ties between communist nations weaken,https://www.ft.com/content/9ca0a495-d5d9-4cc5-acf5-43f42a9128b4,"The island's economic collapse has hurt commercial ties with China just as Beijing's strategic rivalry intensifies with the Caribbean island's arch-enemy, the...",0.498,NEGATIVE,0.992,0.506,POSITIVE,0.946
10/31/2024,胡润百富,Hurun Report - Info - Hurun China Rich List 2024,https://www.hurun.net/en-us/info/detail?num=8S9MBRWXLAT6,"Hurun China Rich List 2024 ... The Hurun Research Institute today released, in association with premium baijiu brand Hengchang Shaofang, the Hurun...",0.518,POSITIVE,0.985,0.555,POSITIVE,0.86
