Date of Article,Company / Person,Followers,text,PTR Sentiment,Flair Sentiment,Flair Score
11/12/2024,UniCredit,"499,749 followers","📢 We are extremely proud to renew our partnership as Main Partner of Filarmonica della Scala for the 2025 concert season.  🎻 The 2025 Concerts Season, the forty-third, will open on Monday, 27 January and until November will see on the stage great names in music, conductors and soloists of every generation, within a program that as always presents great novelties and masterpieces.  🤝 In 2025, UniCredit will continue to support Filarmonica della Scala in a series of projects and activities aimed at improving the quality of life in the communities in which we operate, including ""Prove Aperte"", ""Sound, Music!"", the training of young musicians through scholarships, and the traditional ""Concerto per Milano"".  🎙, our Group CEO and Head of Italy, commented: ""We firmly believe that a responsible financial institution like UniCredit must support the cultural and social fabric of the environments in which we operate, and this is why we have strengthened our commitment to social and cultural issues, for the sustainable development of our communities.""  👀 Discover more:  📷 Photo Credits: Filarmonica della Scala - Photographers: Brescia e Amisano, Andrea Veroni, Giorgio Gori, Giovanni Hanninen  📌",0.5166,POSITIVE,0.9999
11/12/2024,UniCredit,"499,749 followers","⛵🌊 ""We are proud to be partnering with an event that showcases talent and prioritises environmental and sustainable practices.""  📌   👉",0.5046,POSITIVE,0.9978
11/12/2024,UniCredit,"499,749 followers","🤝 Together with buddyunicredit we are proud to be the official banking partner of the 𝐃𝐚𝐯𝐢𝐬 𝐂𝐮𝐩, 𝐭𝐡𝐞 𝐖𝐨𝐫𝐥𝐝 𝐂𝐮𝐩 𝐨𝐟 𝐓𝐞𝐧𝐧𝐢𝐬. 🌎  📅 Starting today, Bologna, Valencia, Zhuhai, and Manchester are hosting the Group Stage, with 16 teams competing.  🥎 The tournament and its participants embody the pursuit of excellence and, above all, highlight the critical importance of teamwork. The Davis Cup stands out in the tennis world by showcasing the power of team success over individual achievements – values that are at the heart of UniCredit. 🏆  📌",0.5134,POSITIVE,0.9996
11/12/2024,UniCredit,"499,749 followers","📢 Today UniCredit S.p.A. has issued “Additional Tier 1” Non-Cumulative Temporary Write-Down Deeply Subordinated Fixed Rate Resettable Notes targeted to institutional investors, for a total amount of EUR 1 billion.  ⏩ This is UniCredit’s first Additional Tier 1 after more than 3 years improving the Tier 1 ratio by about 35 basis points and completing UniCredit’s institutional MREL funding plan for 2024.  👉 The issuance follows a book building process that gathered a demand of approx. EUR 3.8 billion from more than 220 investors globally, enabling to review downwards the guidance, initially set at 7% area, and to fix the coupon at 6.5%.  🗞 Find out more:  📌",0.5319,NEGATIVE,0.9934
11/12/2024,UniCredit,"499,749 followers","🎾 The wait is almost over! UniCredit and buddyunicredit are excited to unite forces with the Davis Cup, the World Cup of Tennis! 🏆  📅 Starting September 10th, the tournament will ignite the courts across four cities worldwide, with teams battling for victory.  🌍 From Bologna to Valencia, Zhuhai to Manchester, the action will be non-stop as nations compete for glory.  👀 Find out more:  📌",0.5067,POSITIVE,0.999
11/12/2024,UniCredit,"499,749 followers","🌍🎾 3 days to go!   🚀 Together with our new online branch buddyunicredit, we are proud to be the Official Banking Partner of the Davis Cup!  🏦 This partnership, active until 2026, aligns with our values of teamwork, inclusion, and excellence 🚀💪  📍 The action kicks off in Bologna, Manchester, Valencia, and Zhuhai, with the Final 8 in Malaga—don’t miss it!  👀",0.5167,POSITIVE,0.9997
11/12/2024,UniCredit,"499,749 followers","🌊 The 37th America's Cup has started on 22nd August and will last until 27th October 2024 in Barcelona. ⛵  ⏩ UniCredit, this year, is a proud Global Partner and Global Banking Partner of the world's oldest international sporting event. Marking a powerful union based on shared values, as well as a common focus on diversity, innovation and a steadfast commitment to sustainability.  🔽 Let's discover some interesting facts about this historical competition!  📌",0.5369,POSITIVE,0.9999
11/12/2024,UniCredit,"499,749 followers","🏆 UniCredit has been named 𝐁𝐞𝐬𝐭 𝐁𝐚𝐧𝐤 𝐟𝐨𝐫 𝐓𝐫𝐚𝐧𝐬𝐚𝐜𝐭𝐢𝐨𝐧 𝐁𝐚𝐧𝐤𝐢𝐧𝐠 𝐢𝐧 𝐄𝐮𝐫𝐨𝐩𝐞 at The Banker’s 2024 Transaction Banking Awards.  ⏩ Having recently carved out a new business vertical focused solely on payments, a key focus at this year’s awards, our structure allows us to focus on initiatives that take advantage of our pan-European scale to bring product innovation and service excellence to all clients across our networks.  🌍 Meanwhile, we continue to upgrade our channels, such as our 𝐓𝐫𝐚𝐝𝐞 𝐅𝐢𝐧𝐚𝐧𝐜𝐞 𝐆𝐚𝐭𝐞 platform, underpinning them with technology and data, as we seek to simplify the client experience and increase the number of touchpoints we offer.  🗞 Find out more here:  📌",0.5371,POSITIVE,0.9939
11/12/2024,UniCredit,"499,749 followers","🎯 As we enter the final months of 2024, it's a great time to reflect on your financial goals. Whether you're saving for a big purchase, investing for the future, or working to reduce debt, your priorities matter!  💪 Tell us, what's your top financial goal for the rest of this year? Share your choice in the poll below and let's achieve our goals together!  📌",0.5461,POSITIVE,0.9222
11/12/2024,UniCredit,"499,749 followers","🏆 We are proud to announce that UniCredit has once again been awarded the GOLD medal at the LACP Vision Awards and the Annual Intenational Arc Awards for our 2023 Annual Report! 🎉  🌍 For the second consecutive year, our commitment to transparency, excellence, and innovation in financial reporting has been recognised by the League of American Communications Professionals (LACP). This prestigious accolade is a testament to the dedication and hard work of our teams across Europe 💼  Discover more:  📌",0.5301,POSITIVE,0.9993
11/5/2024,UniCredit,"499,749 followers","Martina Capocasale is a Wealth Advisor and Investment Consultant at UniCredit's branch in Italy. When not guiding clients through financial planning and investment strategies, you can find Martina practicing Calisthenics. After all, balancing portfolios is easier when both mind and body are balanced.  🔗Discover more about Martina’s story. Scroll through the carousel or read the article:  📌",0.5105,POSITIVE,0.8677
11/5/2024,UniCredit,"499,749 followers","🎬 In the realm of cultural festivities, our banks have taken pride in sponsoring some of the most prestigious film festivals in Europe.   🎞 From Croatia to Czech Republic, from Bosnia-Herzegovina to Italy, we highlight some of the spectacular festivals that have our support, bringing joy and artistic excellence to audiences far and wide.  💪 Moreover, during those events our clients always benefit from special discounts, fast tracks to top movies and other special perks.  👉 Discover more, today on :  📌",0.5094,POSITIVE,0.9989
11/5/2024,UniCredit,"499,749 followers","🔍 We’ve just posted a TikTok carousel revealing the top digital payment methods across Europe. Curious to see if your guess is right? 🤔  ❓ Vote in the poll below, then click the link to uncover the full breakdown:  👀 Don’t wait—get all the insights now!  📌",0.5082,NEGATIVE,0.5321
11/5/2024,UniCredit,"499,749 followers","🎙 ""Art is a language, science is a language, underlying language, however, is imagination.""   ✨ The visionary artistspoke to us about his works, inspired by the worlds of art, physics, multi-messenger cosmology and computer science.  👉 Watch the full interview on the UniCredit Art Collection website:  📌",0.5067,NEGATIVE,0.8961
11/5/2024,UniCredit,"499,749 followers","🌊 UniCredit and America's Cup, united by shared values ⛵  ⏩ Innovation, diversity, sustainability, teamwork!  🤝 Bringing people together and closer to the competition! Let's set sail towards a brighter future  📌",0.5079,POSITIVE,0.9987
11/5/2024,UniCredit,"499,749 followers","📊 Acronyms in finance can be tricky, but mastering them is essential❗  ✅ Whether you're a seasoned pro or just starting out, there's always something new to learn.  💭 Curious to see a breakdown of the most common ones❓ 👉 Head over to our latest Instagram post for a quick and engaging guide!  📌",0.5168,POSITIVE,0.999
11/5/2024,UniCredit,"499,749 followers","📢 Today, we announce the completion on 19 August 2024 of the share buy-back programme initiated on 24 June 2024, as per the authorisation granted by the Shareholders' Meeting (the ""Third Tranche of the Buy-Back Programme 2023"").  🗞 Find out more information in the Press Release:  📌",0.5457,POSITIVE,0.5391
11/5/2024,UniCredit,"499,749 followers","🌊 We're nearly there! See you in Barcelona! 🌊  ⛵ The 37th America's Cup is taking place between 22nd August and 27th October 2024 in Barcelona.  💪 UniCredit, this year, is a proud Global Partner and Global Banking Partner of the world's oldest international sporting event. Marking a powerful union based on shared values, as well as a common focus on diversity, innovation and a steadfast commitment to sustainability.  ⏰ With just 3 days to go until the start of the competition, let's discover some interesting facts.  📌",0.5296,POSITIVE,0.9999
11/5/2024,UniCredit,"499,749 followers","📚 As we enjoy the sunny season, it's a great opportunity to relax, grow, discover or dive into some books!   ⏩ Our leaders have generously shared their reading picks for this summer and what motivated them.  💭 If you're looking for some inspiration, entertainment or enlightenment, why not make yourself a cup of coffee and browse through our leaders' summer reading list?  And don't forget to share your own suggestions in the comments. What are you reading this summer? 🙋‍♀️  📌",0.5102,POSITIVE,0.9989
11/5/2024,UniCredit,"499,749 followers","⏩ A challenged future: choosing the path ahead   🌎 At ESG Day 2024, we want to put the focus firmly on the need for greater progress in tackling some of the toughest issues facing our society today. From climate change to social inequality, we need action and we need answers. Urgently.  🤝 The future of our planet depends on all of us - clients, colleagues, competitors, governments and many other influential bodies and organisations. We must band together, be prepared to stand up and make a concerted effort to change our behaviour.  📌",0.5113,POSITIVE,0.997
11/5/2024,UniCredit,"499,749 followers","🌟 On this International Youth Day, we celebrate the boundless potential of young people everywhere.   🌍 The UniCredit Youth America's Cup will showcase the incredible talent and determination of the best young sailors from around the world. Get ready to cheer them on and be inspired.  ⛵🌊 Here's to making waves and sailing towards a brighter future!  📌",0.5157,POSITIVE,0.9996
11/5/2024,UniCredit,"499,749 followers","⏰ Step back in time with us as we unveil some of the artifacts from our historical archive.  ⏪ This time it's the turn of the Pin-Wheel Calculator. Invented by Willgodt T. Odhner in 1874, this was the first commercially successful mechanical calculator for addition and subtraction.  🔢 Used until the 1930s, it revolutionized complex calculations and set a new standard in computational efficiency.  👀 Stay tuned for more exciting discoveries from   📌",0.524,POSITIVE,0.9999
11/5/2024,UniCredit,"499,749 followers","🌊 The 37th America's Cup is taking place between 22nd August and 27th October 2024 in Barcelona.  💪 UniCredit, this year, is a proud Global Partner and Global Banking Partner of the world's oldest international sporting event. Marking a powerful union based on shared values, as well as a common focus on diversity, innovation and a steadfast commitment to sustainability.  ⏩ With only 13 days to go until the start of the competition, let's discover some interesting facts❗  📌",0.5331,POSITIVE,0.9999
11/5/2024,UniCredit,"499,749 followers","🌍 ESG Day is back! Save the date – 14th November 🌍  📢 We're excited to announce that ESG Day 2024, titled “𝐀 𝐜𝐡𝐚𝐥𝐥𝐞𝐧𝐠𝐞𝐝 𝐟𝐮𝐭𝐮𝐫𝐞: 𝐜𝐡𝐨𝐨𝐬𝐢𝐧𝐠 𝐭𝐡𝐞 𝐩𝐚𝐭𝐡 𝐚𝐡𝐞𝐚𝐝”, will be held on 14th November at our Milan headquarters and streamed online.  ⏩ This year's focus is on urgent action for issues like and . Through our expert panels, we'll explore solutions for the trade-off between environmental and social concerns, the balance between profit and , and the way forward for our clients' complex transitions.  💪 We’re also adding a pan-European dimension, with local events in various markets to reflect diverse ESG experiences.  🤝 Our planet’s future depends on us all. Let's unite for change.  🔽 Here’s a look back at highlights from last year’s event with contributions from our CEO, Head of Group Strategy & ESG, and others:  📌",0.5307,POSITIVE,0.9965
11/5/2024,UniCredit,"499,749 followers","What is behind the recent strong sell-off in markets and what should investors do❓  🔎 Put simply, the sell-off in global stock markets has come about as a result of the unwinding of some of the factors that have dominated markets in recent months:  🔸 a US economy that showed surprising resilience in economic indicators despite tight monetary policy conditions and markets defying gravity, albeit with signs of some slowdown amid hopes that this would allow the Fed to cut rates in time; 🔸 overly optimistic expectations for the tech sector, including unrealistic return-on-investment (ROI) assumptions regarding large-scale capex in AI technology; 🔸 the yen carry trade.  Read the view on recent market turmoil from our Group Investment Strategy's colleagues 🔽  📌",0.5407,NEGATIVE,0.9983
11/5/2024,UniCredit,"499,749 followers","📅 The latest Monthly Outlook from the UniCredit Group Investment Strategy team has been released.   ⏩ This month's publication, titled ""Returning to a Better Balance"" offers an in-depth analysis of how US and Eurozone central banks are navigating the current macroeconomic scenario and market dynamics.  ✏ In addition, the ""In Focus"" section provides a detailed insight into the implications of the French elections, examining potential impacts on financial stability.  🔎 Enjoy the read:  📌",0.5289,POSITIVE,0.9624
10/29/2024,UniCredit,"499,749 followers","📢 The agency Moody's Ratings has improved the outlook of UniCredit SpA's Senior Preferred (unsecured) debt rating from negative to stable.  🔸 At the same time, UniCredit SpA's Senior Preferred debt and long-term deposit ratings have been affirmed at Baa1.  🗞 Find out more:  📌",0.5129,NEGATIVE,0.9839
10/29/2024,UniCredit,"499,749 followers","🎧 Conversations Unlocked: the UniCredit podcast    🎙 In this first episode of the new season we tackle the question: ""What makes a winning team❓""  ⏩ We hear the Head of Group Stakeholder Engagementin conversation withCEO Grant Dalton at our recent Culture Day to find out. Jo and Grant discuss how, thanks to company culture, their respective teams work together effectively in order to win.  🤝 Meanwhile, in our new segment, the ""Conversations Unlocked Culture Corner"", Culture Expertanswers a question from Diversity, Equity & Inclusion Managerabout how we embody UniCredit’s values in everything we do.  🎚 Co-hosted byand, our new podcast has been designed to give listeners news and insights from within UniCredit.  👉 Discover more and listen to the latest episode:  📌",0.5391,POSITIVE,0.9875
10/29/2024,UniCredit,"499,749 followers","🎷 Umbria Jazz 2024: check out this beat❗  🎹 UniCredit and UniCredit Allianz Vita - Gruppo Allianz, official sponsors of Umbria Jazz 2024, have joined forces to support young jazz talents on their journey to becoming the greats of tomorrow.  ⏩ Also this year, the event has embodied many of the values we identify with, from the inclusivity of music to the promotion of the territory, to the support of culture and artists, giving space and prominence to young talents, as evidenced by the Berklee Summer School at, now in their 37th edition.  👀 Discover more reading the article out today on :  📷 Photo Credits: David Morresi  📌 ,",0.5197,POSITIVE,0.9995
10/29/2024,UniCredit,"499,749 followers","Are you familiar with interest rates? If so, which one do you think fits you best? Answer the  hashtag #UniQuestion below and let us know!  🔗 We answered our community's questions about interest rates on mortgages, watch the video to learn more:  📌",0.5223,POSITIVE,0.9693
10/29/2024,UniCredit,"499,749 followers","🎤We went to the streets again with our  hashtag #UTalkFinance to interview people and find out how much they know about finance.  🤔This time we switched things up a bit, and asked people about money and history. You feel up to the challenge? Answer the question the poll below!  ▶️ To find out if you gave the right answer don’t miss the new episode:  📌",0.5191,NEGATIVE,0.5624
10/29/2024,UniCredit,"499,749 followers","🌱 We are pleased to share our July 2024 edition of Sustainable Finance Insights, providing you with the latest news and trends in the sustainable finance space.  🔋 This edition includes interactive features with relevant information about hydrogen, UniCredit’s Integrated Report, ESG Deal Highlights and Credentials, and our latest ESG and Green Research Updates.  💪 We believe it is our responsibility to lead by example and empower communities to progress: our Environmental, Social and Governance (ESG) principles are embedded in everything we do, and are one of the five strategic imperatives of UniCredit Unlocked.  📊 Enjoy the read:  📌",0.5179,POSITIVE,0.945
10/29/2024,UniCredit,"499,749 followers","Meet Edoardo Policano, an International Business Developer here at  hashtag #UniCredit. He loves traveling, running, food and wine.  🔗 Learn more about Edoardo’s story, his career and interests! Scroll through the carousel and check out the article:  📌",0.5196,POSITIVE,0.9794
10/29/2024,UniCredit,"499,749 followers","✌ The 37th America's Cup is taking place between 22nd August and 27th October 2024 in Barcelona.  ⏩ UniCredit, this year, is a proud Global Partner and Global Banking Partner of the world's oldest international sporting event. Marking a powerful union based on shared values, as well as a common focus on diversity, innovation and a steadfast commitment to sustainability.  ⛵ With 29 days to go until the start of the competition, let's discover some interesting facts  📌",0.5331,POSITIVE,0.9998
10/29/2024,UniCredit,"499,749 followers","📢 UniCredit announces investment in Vodeno and Aion Bank.  🔸 The Companies combine an innovative, scalable, and flexible cloud-based platform to enable fully end-to-end Banking-as-a-Service. This transaction will allow UniCredit to further enhance in-house next generation technological expertise, advance embedded finance offering and improve the proposition for individuals and SMEs.  🎙, Chief Executive Officer of UniCredit said: ""This investment enables us to leverage Vodeno's technology and talent to further develop their proprietary technology using it as a sandbox to develop, test and innovate for the benefit of our broader group. The combination of Aion Bank with the integrated technology provides the route to enter targeted client segments and entire markets across Europe, providing additional opportunities to attractively deploy our excess capital"".  📌",0.5461,POSITIVE,0.9994
10/29/2024,UniCredit,"499,749 followers",📊 UniCredit: 2Q24 and 1H24 Group Results  👉 Record quarter and first half setting the benchmark for european banking  🔗 Find all the materials and listen to the audio webcast below:  📌,0.5239,POSITIVE,0.9948
10/29/2024,UniCredit,"499,749 followers","🎙️ ""UniCredit is setting the benchmark in European banking""  🎙️ ""We are on a clear strategic path that will allow us to grow sustainably and consistently reward our investors and people while delivering for our clients and communities""  🗣️- UniCredit Group CEO commenting our 2Q24 and 1H24 Group Results  🔗 Click to find all the materials and listen to the audio webcast:  📌",0.5292,POSITIVE,0.9774
10/29/2024,UniCredit,"499,749 followers",📢 UniCredit: 2Q24 & 1H24 Group Results  👉 Record quarter and first half setting the benchmark for european banking  🗞 Read the press release:  📌,0.5333,POSITIVE,0.9854
10/29/2024,UniCredit,"499,749 followers",🗓️  hashtag #HeadsUp: tomorrow morning at 07.00 CET UniCredit will release its 2Q24 Group Results Presentation.  🎙️ Live audio webcast and conference call from 10.00 CET.  Check the link for more details:  📌,0.5193,NEGATIVE,0.9941
10/29/2024,UniCredit,"499,749 followers","Three tiers of funding, ranging from €100,000 euros over €1 million euros, to engage diverse entities dedicated to promoting quality education and growth within their regions.  This is the aim of the new UniCredit Foundation Edu-Fund Platform, another testament to their commitment to addressing educational poverty, combating school dropout and fostering systemic change through a multidimensional support, following World Youth Skills Day last week.  Find out more on UniCredit Foundation's website: UniCredit Foundation Advances Educational Support with Multidimensional ""UCF Edu-Fund Platform""  Discover more:",0.534,POSITIVE,0.9974
10/29/2024,UniCredit,"499,749 followers","🎙”When I work, the first line that I feel and chase is the one that originates within me.”  ✨ The innovative artist Daniela Olivieri, also known as Sissi spoke to us about the complicated process of creating her artworks.  👉 Watch the full interview on the UniCredit Art Collection website:  📌",0.5238,NEGATIVE,0.7407
10/29/2024,UniCredit,"499,749 followers","🏆 We are proud to share UniCredit's exceptional achievements have been recognized at the Euromoney Awards 2024 with 18 accolades across Europe, including:  🏅 Best Bank for SMEs in Western Europe 🏅 Best Bank in Italy and Bosnia-Herzegovina 🏅 Our CEOhas been named ""Banker of the Year""  These awards highlight our dedication and hard work in transforming UniCredit through the ""UniCredit Unlocked"" plan, setting new industry benchmarks and becoming the bank for Europe’s future 👏  🗞 Read the press release:  📌",0.543,POSITIVE,0.9978
10/29/2024,UniCredit,"499,749 followers","📢 As our Net Zero journey continues apace, we are pleased to take another important step with the disclosure of our 2030 interim targets for the 𝘀𝗵𝗶𝗽𝗽𝗶𝗻𝗴 and 𝗰𝗼𝗺𝗺𝗲𝗿𝗰𝗶𝗮𝗹 𝗿𝗲𝗮𝗹 𝗲𝘀𝘁𝗮𝘁𝗲 sectors.  🔸 Moving forward, we will pursue a 30% reduction in the physical intensity of emissions derived from our shipping portfolio, and 44% to 55% in our commercial real estate portfolio – supporting our clients’ decarbonisation plans in both sectors via impactful ESG advisory and bespoke financing.  🔗 Find out more here:  📌",0.5204,POSITIVE,0.9929
10/29/2024,UniCredit,"499,749 followers","✌ The 37th America's Cup is taking place between 22nd August and 27th October 2024 in Barcelona.  ⏩ UniCredit, this year, is a proud Global Partner and Global Banking Partner of the world's oldest international sporting event. Marking a powerful union based on shared values, as well as a common focus on diversity, innovation and a steadfast commitment to sustainability.  ⛵ With 36 days to go until the start of the competition, let's discover some interesting facts. This time the focus goes to the , that we also sponsor as naming partner.  📌",0.5369,POSITIVE,0.9998
10/29/2024,UniCredit,"499,749 followers","📚 On World Youth Skills Day, celebrated annually on 15 July, our Group reaffirms its steadfast dedication to providing equal educational opportunities and fostering the growth and development of young people across Europe.  🔗 Read the article here:  📌",0.5339,POSITIVE,0.9892
10/29/2024,UniCredit,"499,749 followers","🌍✨ On  hashtag #WorldYouthSkillsDay, we reaffirm our dedication to providing equal educational opportunities and fostering the growth of young people across Europe.   🔸 As a leading financial institution, we recognize the importance of equipping youth (ages 15-24) with the skills for employment, decent work, and entrepreneurship.  🤝 Our UniCredit Foundation supports this mission through partnerships with Junior Achievement Europe and Teach for All. Additionally, UniCredit University offers cutting-edge learning opportunities for our employees. We're committed to nurturing future leaders and changemakers.  🔗 Read the article here:  📌",0.5107,POSITIVE,0.9752
10/29/2024,UniCredit,"499,749 followers","💪 Also this year, UniCredit honored Pride Month, demonstrating our continuous support to the LGBTQIA+ community and reaffirming our commitment to Diversity, Equity & Inclusion (DE&I) principles within our Group and beyond.  🌈 From lighting the Milan’s Headquarter Spire, local parades in Germany and Italy, where we were official sponsors, to the inclusive events in Vienna and New York, hundreds of UniCredit employees, members of Unicorns – our LGBTQIA+ network, and allies came together to celebrate love, equality, and diversity.  📷 Relive the emotions of Pride Month at UniCredit, scrolling through the pictures of our gallery  📰 Check for more on :  📌",0.5298,POSITIVE,0.9977
10/29/2024,UniCredit,"499,749 followers","Hello everyone! We're back with another  hashtag #2Lies1Truth.  Today we bring you a curious anecdote. 🔎  Do you want to take a guess? It's not that hard… 🙄  To hear the story and find out the answer, check out our instagram profile!  📲  📌",0.5115,NEGATIVE,0.687
10/29/2024,UniCredit,"499,749 followers","🌊 The 37th America's Cup is taking place between 22nd August and 27th October 2024 in Barcelona.  ⏩ UniCredit, this year, is a proud Global Partner and Global Banking Partner of the world's oldest international sporting event. Marking a powerful union based on shared values, as well as a common focus on diversity, innovation and a steadfast commitment to sustainability.  📅 With just 43 days to go until the start of the competition, let's discover something that connects our bank and this amazing competition!  📌",0.5332,POSITIVE,0.9999
10/29/2024,UniCredit,"499,749 followers","🤝 Say hello to Jessica Pulejo, a Collateral Manager at Unicredit. She loves the fast-paced nature of her job and balances it with a variety of hobbies in her free time.  🔗 Learn more about Jessica’s story, her career and interests! Scroll through the carousel and read the article:  📌",0.5034,POSITIVE,0.984
10/29/2024,UniCredit,"499,749 followers","⏩ Our third Culture Day was a moment to connect on our Culture evolution and shared Values, gathering nearly 20,000 people across all our countries both online and in person.  🎙 In the open Q&A session,, Group CEO and Head of Italy, tackled the importance of our company's Culture and Values as fundamental guides in our everyday work life. “In today’s volatile environment, the only constant is change and all of us need to learn to adapt and change. And it is our Culture that plays a crucial role in helping us adjust and follow the right direction to achieve our ambition,” he said.  🤝 After reflecting on the importance of teamwork with the CEO of, Grant Dalton, and the Culture Jour Fixe moderated by, the day featured the ""Treasure Hunt local celebrations"", aimed at promoting a proactive learning culture while fostering team spirit and people engagement in all our geographies.  📷 Have a look below at our gallery of the day 🔽  🔗 Find out more on :  📌",0.5289,POSITIVE,0.9947
10/22/2024,UniCredit,"499,749 followers","🔑 The safety of your data begins with a strong password, so you’d better not choose something too easy! Do you know what the most used password is? To find out if you’re right, watch the latest episode of 🎤 ▶️  📌",0.5187,NEGATIVE,0.9989
10/22/2024,UniCredit,"499,749 followers","🌈 In closing Pride month, this week we had the pleasure of hosting KarmaB at our HQ in Milan for a fabulous workSHOW.   🎤 The 2 Italian drag queens performed in front of colleagues and touched on DE&I topics in a fun and interesting way.  👉 Scroll through the pictures from the event and listen to the full interview here:  📌",0.5095,POSITIVE,0.9991
10/22/2024,UniCredit,"499,749 followers","⏩ The UniCredit Foundation 'Re-Power Your Future Award' recognises the best young business that either developed solutions aspiring to support social mobility of the next generation of youth or to elevate the communities they target through social engagement.  🏆 The Award is part of a three-year ""Re-power your future"" initiative byand UniCredit Foundation, where participating youth are involved in a real entrepreneurial experience and gain the necessary skills, competences and knowledge to be successfully employed in the future and to give a pass for further opportunities.  👏 Congratulations to the teamfrom Slovakia for their winning business idea, developing a smart and interactive application that mobilizes communities to collect waste from nature, and congratulations to all the students we've had the opportunity to meet in Catania❗  👀 Discover more:  📌",0.5316,POSITIVE,0.9993
10/22/2024,UniCredit,"499,749 followers","🎙 We asked participants of the 2024 edition of the UniCredit Youth America's Cup ""What has been the biggest win in your career so far❓""  👀 Watch their answers and tell us in the comments what has been the biggest win in YOUR career! 🔽  📌",0.5128,POSITIVE,0.5771
10/22/2024,UniCredit,"499,749 followers","📢 CEE Quarterly: Domestic demand powers growth, worries central banks  📊 UniCredit economists foresee the economies in EU-CEE to grow by around 2.7% in 2024 and 2.9% 2025, with the Western Balkans growing by around 3%.  🎙 “Private consumption will remain the biggest growth driver, with public investment contributing this year and capex expected to rebound in 2025. Net exports will not boost economic growth until next year.”, commentsin the latest economic research CEE Quarterly. According to him, CEE households will see their purchasing power continue to rise in 2H24 and 2025.  🔎 Discover the full report:  📌",0.5522,NEGATIVE,0.8994
10/22/2024,UniCredit,"499,749 followers","📢 Today we are proud to announce the launch of 𝗦𝗸𝗶𝗹𝗹𝘀 𝗳𝗼𝗿 𝗧𝗿𝗮𝗻𝘀𝗶𝘁𝗶𝗼𝗻.  ⏩ This innovative social programme will deliver strategic training to young people and companies expected to be impacted by the green transition, helping them to develop the skills they need to meet the demands of a changing environment – all whilst generating a measurable social impact and underscoring our continued commitment to tertiary education.  ✌ The Skills for Transition programme spans six countries across our pan-European footprint (Italy, Germany, Bulgaria, Czech Republic, Slovakia and Romania), and is split into two streams: a student stream, developed by, and a worker stream, developed in partnership with.  🎙 ""We are proud to be sponsoring the Skills for Transition programme,"" said, Head of Group Strategy & ESG at UniCredit, ""which aims not only to boost employment and improve social mobility, but also to do so in a way that equips companies to address some of the biggest challenges they face today.”  👉 More information on the programme, including details on how to apply, as well as the different course structures, can be found here:  🗞 A press release on the topic can be found here:  📌",0.5315,POSITIVE,0.9983
10/22/2024,UniCredit,"499,749 followers","⏩ Last month we took our support for Pride to the streets by becoming the official sponsor of local Pride parades in two key countries where our bank operates: Germany and Italy.  🌈 This sponsorship is a concrete testimony of our commitment to the LGBTQIA+ community and the spirit of Pride Month, a commitment we share alongside our Employee Networks Unicorns, who bring boundless enthusiasm and passion to the cause.  🎙 While we were at the parade in Milan, we asked other supporters what PRIDE means to them. Watch their answers and tell us in the comments if you agree.  📌",0.5191,POSITIVE,0.9978
10/22/2024,UniCredit,"499,749 followers","🏆 The UniCredit Youth America's Cup trophy makes its grand debut to the public as it arrives in Barcelona, ahead of the hotly anticipated UniCredit Youth America’s Cup Regatta.  🌊 Taking place from the 17th-26th September in Barcelona, the UniCredit Youth America’s Cup Regatta will bring together the world's most exceptional young sailors, aged 18-25, to represent their 12 home countries in a thrilling yacht race that will test their team spirit, intuition, leadership and aptitude.  ⏩ The trophy, designed and hand-crafted by London-based brand, will be displayed in Spain on July 1st alongside the America’s Cup, Louis Vuitton Cup and Puig's Women America's Cup trophies.  🗞 Discover more:  📌",0.5112,POSITIVE,0.9997
10/22/2024,UniCredit,"499,749 followers","🎒 Students from across 40 European countries will gather in Catania, Italy, from 2nd to 4th July, to take part in the Gen-E European Entrepreneurship Festival, organised by!  💪 60 teams, selected among 375,000 young European students, will compete for the best Company and Startup team of the year, showcasing their business and ideas ranging from water purifying systems to sustainable and social impact tools.  🚀 As part of the event, the UniCredit Foundation Re-Power Your Future Award will be given to the best team that supports social mobility of the next generation of youth or elevates the communities they target through social engagement.  🔗 Discover more:  📌",0.5418,POSITIVE,0.9976
10/22/2024,UniCredit,"499,749 followers",📰 Discover more about the recent European Credit Conference by UniCredit – our flagship forum for bringing together issuers from the automotive & energy sectors with credit investors 🔽  📌,0.5092,POSITIVE,0.9889
10/22/2024,UniCredit,"499,749 followers","What is Pride for you❓   💭 We asked some of our colleagues to share their thoughts on this.  🎉 June is a colourful and meaningful month for us, as we celebrate Pride Month, a time to raise awareness and spread positivity in our workplace. It's about acknowledging and empowering the voices of the LGBTQIA+ community.  🏳️‍🌈 We will also sponsor the Pride Parade in Milan, our headquarters city in Italy, on 29 June: we'd love to see you there if you're in town!  🔽 Now it's your turn, tell us in the comments what Pride is for you and share with us your pictures at the Parade  🔗 Discover more on :  📌",0.5253,POSITIVE,0.9994
10/22/2024,UniCredit,"499,749 followers","👆👇 Are you more of a high-risk or a low-risk investor? Answer the  hashtag #UniCreditQuestion below!  🔗 We answered our community's questions about high-risk investments, watch the video on our Instagram profile to learn more:  📌",0.5098,NEGATIVE,0.973
