Date Posted,Source,Headline,Preview,Link,PTR Headline Sentiment,Flair Headline Outlook,Flair Headline Score,PTR Preview Sentiment,Flair Preview Outlook,Flair Preview Score
03/22/2024,Arm Newsroom,Memory Safety: How Arm Memory Tagging Extension Addresses this Industry-wide Security Challenge,https://newsroom.arm.com/blog/memory-safety-arm-memory-tagging-extension,"MTE allows developers to find memory-related bugs quickly, speeding up the application debugging and development process.",0.52,POSITIVE,0.991,0.512,POSITIVE,0.853
12/2/2024,FlaglerLive,Why Americans Arm Themselves. It’s Not Just Physical Protection.,https://flaglerlive.com/gun-ownership-purpose/,Owners are also using a gun to protect their psychological selves. Owning a gun helps them feel more in control of the world around them.,0.504,NEGATIVE,0.811,0.507,NEGATIVE,0.961
12/3/2024,TAPinto,First robotic-arm assisted spinal surgery performed at Atlantic Health System’s Morristown Medical Center,"MORRISTOWN, NJ – Atlantic Health System's Morristown Medical Center was the site of the first spine surgery globally using the Mako Spine System from...",https://www.tapinto.net/towns/cranford/sections/health-and-wellness/articles/first-robotic-arm-assisted-spinal-surgery-performed-at-atlantic-health-system-s-morristown-medical-center-5,0.5,POSITIVE,0.9788,0.5119230769230769,POSITIVE,0.7613
12/3/2024,TheGamer,Elden Ring's Arm Of Malenia Statues Are Arriving Broken,"Elden Ring fans that purchased the Arm of Malenia Replica statues are getting delivered in a broken state, more often than not.",https://www.thegamer.com/elden-ring-arm-of-malenia-statue-arriving-broken/,0.5,NEGATIVE,0.9999,0.5042857142857143,NEGATIVE,1.0
12/3/2024,Salmon Arm Observer,New Salmon Arm college campus dorms to open in January,Applications are now being accepted for student housing at Okanagan College's Salmon Arm campus. Okanagan College spokesperson Kevin Parnell said the new...,http://www.saobserver.net/local-news/new-salmon-arm-college-campus-dorms-to-open-in-january-7685316,0.51,POSITIVE,0.9663,0.5618750000000001,POSITIVE,0.8115
12/3/2024,CNBC,"As global defense spending surges, South Korean arms makers look like a clear winner","A steady increase in global expenditure, combined with growing geopolitical uncertainties has provided South Korean arms makers with larger global markets.",https://www.cnbc.com/2024/12/04/as-global-defense-spending-surges-south-korean-arms-makers-look-like-a-clear-winner-.html,0.49,POSITIVE,0.9905,0.5220833333333333,POSITIVE,0.9985
12/3/2024,The Globe and Mail,Brookfield’s credit arm buys nearly $1-billion pool of U.S. commercial real estate loans,The move represents a chance by Brookfield to acquire a pool of loans at a reduced rate and put capital to work from its US$30-billion real estate credit...,https://www.theglobeandmail.com/business/article-brookfield-valley-real-estate-loans/,0.5,POSITIVE,0.9859,0.5104166666666666,POSITIVE,0.764
12/3/2024,MarketWatch,Salesforce earnings may serve as latest shot in the arm for software stocks,Salesforce's stock rises after a revenue beat that could signal healthy spending trends in the industry.,https://www.marketwatch.com/story/salesforce-earnings-may-serve-as-latest-shot-in-the-arm-for-software-stocks-563ddc9d,0.5,POSITIVE,0.6054,0.5655555555555556,POSITIVE,0.9538
12/3/2024,AceShowbiz.com,Angelina Jolie Flaunts New Tattoo on Her Arm at Gotham Awards,"'Maleficent' actress Angelina Jolie has debuted a fresh tattoo, located on her forearm when walking down the red carpet in a sleeveless gown at the Gotham...",https://www.aceshowbiz.com/news/view/00241134.html,0.5225,POSITIVE,0.9967,0.5537500000000001,NEGATIVE,0.5238
12/3/2024,Daily Express US,Russian arms exports collapse by 92% as 'military-industrial complex has failed',The Russian economy is facing a severe crisis due to the ongoing war in Ukraine and Western sanctions. The country's arms exports have also been severely...,https://www.the-express.com/news/world-news/156451/from-global-supplier-steep-decline-russia-faces-massive-drop-arms-sales,0.525,NEGATIVE,0.9999,0.5018750000000001,NEGATIVE,0.9923
12/3/2024,SDxCentral,Liftr Insights data reveals ARM’s impact on Intel’s CPU market share,"Liftr Insights released data highlighting the growth of ARM technology and its effects on Intel's CPU market share, particularly following the introduction...",https://www.sdxcentral.com/articles/liftr-insights-data-reveals-arms-impact-on-intels-cpu-market-share/2024/12/,0.5,POSITIVE,0.9957,0.553,POSITIVE,0.9905
12/3/2024,Contractor Magazine,Shedeur Sanders Wins 2024 Johnny Unitas Golden Arm Award® Presented by A. O. Smith,"BALTIMORE, MD — Shedeur Sanders has won the 2024 Johnny Unitas Golden Arm Award, presented annually by the Johnny Unitas Golden Arm Educational Foundation,...",https://www.contractormag.com/around-the-web/article/55247188/shedeur-sanders-wins-2024-johnny-unitas-golden-arm-award-presented-by-a-o-smith,0.5025,POSITIVE,0.9993,0.5059090909090909,POSITIVE,0.9982
12/3/2024,Music Times,Chris Daughtry Says His Shocking Blacked Out Arm Tattoos Are Not Meant to 'Turn You On',The rock singer and 'American Idol' alum responded to fans' questions about his arm-encompassing new ink.,https://www.musictimes.com/articles/106749/20241203/chris-daughtry-says-his-shocking-blacked-out-arm-tattoos-are-not-meant-turn-you.htm,0.5225,NEGATIVE,0.9796,0.5194444444444445,POSITIVE,0.9891
12/3/2024,EE Times,Arm Aims to Democratize Chiplets,The Arm Total Design initiative is part of the company's broader aim to accelerate the development of custom silicon.,https://www.eetimes.com/arm-aims-to-democratize-chiplets/,0.52,NEGATIVE,0.9977,0.52125,POSITIVE,0.9978
12/3/2024,MarketBeat,ARM (NASDAQ:ARM) Shares Up 0.7% - What's Next?,Arm Holdings plc (NASDAQ:ARM - Get Free Report) shares rose 0.7% during trading on Tuesday . The company traded as high as $142.30 and last traded at...,https://www.marketbeat.com/instant-alerts/arm-nasdaqarm-shares-up-07-whats-next-2024-12-03/,0.5,NEGATIVE,0.9587,0.545,NEGATIVE,0.9997
12/3/2024,The Telegraph,China’s new trade war blow could be fatal for US’s ability to arm itself,America is scrambling to find new suppliers of key materials for weapons while Beijing rapidly expands military production.,https://www.telegraph.co.uk/us/news/2024/12/03/china-new-trade-war-could-fatal-us-arm-itself/,0.5,NEGATIVE,0.9023,0.5515000000000001,NEGATIVE,0.8782
12/3/2024,Daily Mail,Angelina Jolie debuts new bird tattoo on her arm... 6 months after she got one on her chest,"Angelina Jolie showed off a new, small bird tattoo located on her arm. It matched the bird tattoo she debuted on her chest six months ago at the Tony...",https://www.dailymail.co.uk/tvshowbiz/article-14154105/Angelina-Jolie-debuts-new-bird-tattoo-arm-6-months-got-one-chest.html,0.49,NEGATIVE,0.5033,0.5563636363636365,POSITIVE,0.7764
12/3/2024,WCBM,President of Angola Jerks Biden’s Arm to Guide Him During Arrival Ceremony (VIDEO),"Joe Biden, the alleged president, traveled to Africa this week to meet with President João Lourenço of Angola and it was a disaster. The post President of...",https://wcbm.com/national-headline/president-of-angola-jerks-bidens-arm-to-guide-him-during-arrival-ceremony-video/,0.5,POSITIVE,0.8885,0.51,NEGATIVE,0.9996
12/3/2024,MSN,Baboon looks doomed when croc traps its arm,Dramatic pictures show a baboon with its arm trapped inside the jaw of a crocodile as it struggled to escape becoming the reptile's next meal.,https://www.msn.com/en-ie/news/world/baboon-looks-doomed-when-croc-traps-its-arm/ar-AA1vcUyu,0.5,NEGATIVE,0.9988,0.5066666666666667,NEGATIVE,0.9985
12/3/2024,Daily Mail,Gimme a hand - and make it snappy! Baboon looks doomed when croc traps its arm… but there's a surprise ending,Dramatic pictures show a baboon with its arm trapped inside the jaw of a crocodile as it struggled to escape becoming the reptile's next meal.,https://www.dailymail.co.uk/news/article-14153907/Baboon-croc-traps-arm.html,0.49,POSITIVE,0.9999,0.5020833333333333,NEGATIVE,0.9985
12/3/2024,Salmon Arm Observer,"Salmon Arm skaters strike gold, silver and bronze at Okanagan competition",Young Salmon Arm figure skaters enjoyed a successful outing in Kamloops for the Okanagan Interclub Competition. Hosted by the Valleyview Skating Club at...,https://www.saobserver.net/local-sports/salmon-arm-skaters-strike-gold-silver-and-bronze-at-okanagan-competition-7683571,0.51,POSITIVE,0.9907,0.5049999999999999,POSITIVE,0.9899
12/3/2024,The Economic Times,"SECI now allows Reliance Power, arm to bid in tenders","The case pertains to Reliance NU, which participated in a tender, where it allegedly submitted a fake bank guarantee and endorsement.",https://m.economictimes.com/industry/renewables/seci-now-allows-reliance-power-arm-to-bid-in-tenders/articleshow/115945062.cms,0.525,POSITIVE,0.9684,0.5085714285714286,NEGATIVE,0.9971
12/3/2024,Buyouts,Investcorp’s GP stakes arm to ‘evangelize’ employee ownership in mid-market,"Last week, Investcorp Strategic Capital Group announced it had joined Ownership Works, making it the shared ownership organization's first GP staking...",https://www.buyoutsinsider.com/investcorps-gp-stakes-arm-to-evangelize-employee-ownership-in-mid-market/,0.5,POSITIVE,0.8672,0.5305555555555556,POSITIVE,0.6945
12/3/2024,Vatican News,Arms producers increasing profits globally amid conflicts,"A report from the Stockholm International Peace Research Institute (SIPRI) shows that in 2023 the weapons trade increased profits by 4,2 percent ...",https://www.vaticannews.va/en/world/news/2024-12/arms-producers-increasing-profits-globally-amid-conflicts.html,0.5425,NEGATIVE,0.5714,0.4992857142857142,NEGATIVE,0.6538
12/3/2024,Sports Video Group,Women’s Tennis Association’s Commercial Arm Sees 24% Revenue Increase in First Year,"WTA Ventures, the commercial arm of the WTA (Women's Tennis Association), is on track for a strong performance in the first year of its mission to fuel ...",https://www.sportsvideo.org/2024/12/03/womens-tennis-associations-commercial-arm-sees-24-revenue-increase-in-first-year/,0.6216666666666667,POSITIVE,0.6408,0.6229999999999999,POSITIVE,0.9975
12/4/2024,Castanet,Shuswap Theatre offers pay-what-you-choose tickets for their holiday staged readings of Charles Dickens' A Christmas Carol,"The Shuswap Theatre is presenting a staged reading of Charles Dickens' holiday classic A Christmas Carol, as adapted for the stage by James Hutchison.",https://www.castanet.net/news/Salmon-Arm/521047/Shuswap-Theatre-offers-pay-what-you-choose-tickets-for-their-holiday-staged-readings-of-Charles-Dickens-A-Christmas-Carol,0.5,POSITIVE,0.8241,0.49923076923076926,POSITIVE,0.9281
12/4/2024,Moneycontrol,Suraj Estate Developers shares in focus after arm buys land in Mumbai,Suraj Estate Developers Share Price | The company to develop a commercial building with an estimated RERA carpet area of 1.03 lakhs square feet with a gross...,https://www.moneycontrol.com/news/business/stocks/suraj-estate-developers-shares-in-focus-after-arm-buys-land-in-mumbai-12883495.html,0.5,POSITIVE,0.9972,0.5138888888888888,POSITIVE,0.965
12/4/2024,NT News,NT Cattle station manager avoids fine after backpacker loses arm,"A Territory cattle station manager who exposed young cowboys to serious safety violations, resulting in a British backpacker losing his arm,...",https://www.ntnews.com.au/truecrimeaustralia/police-courts-nt/vehmelha-station-manager-lindsay-elliot-avoids-fine-after-23yo-henry-dunn-loses-arm-in-accident/news-story/a77f6c603c784417426c65e9d193d82f,0.5425,NEGATIVE,0.9134,0.508888888888889,NEGATIVE,0.9916
12/4/2024,On3.com,"2025 Quarterback Superlatives: Highest upside, best senior season, strongest arm","2025 Quarterback Superlatives: Highest upside, best senior season, strongest arm. charles power hs by:Charles Power•about 2 hours•.",https://www.on3.com/news/2025-quarterback-superlatives-bryce-underwood-keelon-russell-tavien-st-clair-julian-lewis/,0.5225,POSITIVE,0.9995,0.5172222222222222,POSITIVE,0.9981
12/4/2024,Newsmax,Trump Eyeing Tech Exec to Reshape Pentagon Engineering Arm,President-elect Donald Trump is considering an executive at software giant Palantir for a pivotal role in shaping the Pentagon's research and engineering...,https://www.newsmax.com/newsfront/donald-trump-pentagon-shyam-sankar/2024/12/04/id/1190387/,0.5,NEGATIVE,0.9928,0.525625,NEGATIVE,0.5785
12/4/2024,AllSides,Trump Eying Tech Exec to Reshape Pentagon Engineering Arm,President-elect Donald Trump is considering an executive at software giant Palantir for a pivotal role in shaping the Pentagon's research and engineering...,https://www.allsides.com/news/2024-12-04-1600/business-trump-eying-tech-exec-reshape-pentagon-engineering-arm,0.5,POSITIVE,0.7595,0.525,NEGATIVE,0.5785
12/4/2024,MarketBeat,ARM (NASDAQ:ARM) Stock Price Up 1.7% - Here's Why,ARM (NASDAQ:ARM) Trading 1.7% Higher - Should You Buy?,https://www.marketbeat.com/instant-alerts/arm-nasdaqarm-stock-price-up-17-heres-why-2024-12-04/,0.5,NEGATIVE,0.7706,0.6170000000000001,NEGATIVE,0.6901
12/4/2024,The Times,The Times view on the FA: Arm Twisting,"The Football Association is right to take no formal action against Crystal Palace's Marc Guéhi, who has now twice amended his rainbow-coloured captain's...",https://www.thetimes.com/comment/the-times-view/article/the-times-view-on-the-fa-arm-twisting-f8dkrzljm,0.535,NEGATIVE,0.6907,0.5130000000000001,NEGATIVE,0.9906
12/4/2024,Skift,Booking Holdings Laid Off 60 Employees at B2B Arm as It Resets Priorities,"Booking Holdings has laid off around 60 employees at one of its business-to-business units, Rocket Travel by Agoda, part of the company's recent efforts At...",https://skift.com/2024/12/04/booking-holdings-laid-off-60-employees-at-b2b-arm-as-it-resets-priorities/,0.5,NEGATIVE,0.9859,0.49,NEGATIVE,0.6902
12/4/2024,Spectrum News,Onondaga County school buses to add stop-arm cameras in six districts,"Meanwhile, a proposal to provide Onondaga schools two electric school buses has been voted down by taxpayers.",https://spectrumlocalnews.com/nys/central-ny/education/2024/12/04/onondaga-county-school-bus-stop-arm-cameras-bus-vote,0.5425,POSITIVE,0.9791,0.5095000000000001,NEGATIVE,0.9975
12/4/2024,Castanet,Salmon Arm city council calls changes to intersection 'an accident waiting to happen',"Salmon Arm city councillors expressed worry about new changes to the intersection at Highway 97A and Highway 97B – some councillors called it, “an accident...",https://www.castanet.net/news/Salmon-Arm/520723/Salmon-Arm-city-council-calls-changes-to-intersection-an-accident-waiting-to-happen-,0.5,NEGATIVE,0.9978,0.5085,NEGATIVE,0.993
12/4/2024,Важные истории,The USA Ready to Train and Arm New AFU Soldiers If Ukraine Changes Conscription Policy — US Department of State,Volodymyr Zelensky says Ukraine has no plans to reduce mobilization age.,https://istories.media/en/news/2024/12/04/the-usa-ready-to-train-and-arm-new-afu-soldiers/,0.5,NEGATIVE,0.5384,0.5442857142857143,NEGATIVE,0.9988
12/4/2024,Chicago Tribune,Law & Order: Man gets probation for breaking woman’s arm,A Gary man got nearly four years probation Tuesday for breaking a girlfriend's arm in spring 2022.,https://www.chicagotribune.com/2024/12/04/law-order-man-gets-probation-for-breaking-womans-arm/,0.5025,NEGATIVE,0.7743,0.530625,NEGATIVE,0.9903
12/4/2024,Alton Telegraph,Alton worker airlifted after chainsaw injury to arm,A worker was airlifted to a St. Louis trauma center after he suffered serious injuries to his right arm Tuesday while cutting a tree in Alton.,https://www.thetelegraph.com/news/article/alton-chainsaw-injury-airlift-st-louis-19959055.php,0.5,NEGATIVE,0.6544,0.5041666666666668,NEGATIVE,0.9412
12/4/2024,CNX Software,BredOS Arch Linux Arm distribution runs on Rockchip RK3588 single board computers,BredOS is a Linux distribution based on Arch Linux Arm and optimized to run on Rockchip RK3588/RK3588S single board computers (SBCs) with currently.,https://www.cnx-software.com/2024/12/05/bredos-arch-linux-arm-distribution-rockchip-rk3588-single-board-computers/,0.56,POSITIVE,0.8219,0.5145454545454545,POSITIVE,0.9969
12/4/2024,Salmon Arm Observer,VIEWPOINT: Salmon Arm's OCP a plan for future growth,Council Report by Salmon Arm Mayor Alan Harrison.,https://www.saobserver.net/columns/viewpoint-salmon-arms-ocp-a-plan-for-future-growth-7685000,0.51,POSITIVE,0.9931,0.5435714285714287,POSITIVE,0.8744
12/4/2024,Ynetnews,Jewish protesters occupy Canadian Parliament building lobby to demand arms embargo on Israel,"Jewish protesters supporting Palestinians staged a demonstration inside Canada's Parliament, saying that 'Every F-35 fighter jet and Apache helicopter...",https://www.ynetnews.com/article/hji3zecqye,0.5,NEGATIVE,0.9706,0.5104545454545455,NEGATIVE,0.9987
12/4/2024,Nikkei Asia,Philippines' DMCI buys Mexican cement maker's local arm,"MANILA -- Philippine conglomerate DMCI Holdings announced it has completed its acquisition of the local subsidiary of Mexican cement major Cemex, as i.",https://asia.nikkei.com/Business/Construction/Philippines-DMCI-buys-Mexican-cement-maker-s-local-arm,0.5275000000000001,NEGATIVE,0.842,0.521875,POSITIVE,0.5373
12/4/2024,Laughing Squid,Insistent Dog Takes Daycare Worker By the Arm to Lead Him to His Sleeping Sister to Be Petted,A golden retriever named Theo took his daycare worker's arm in his mouth and led him over to his sleeping canine sister Mia to be petted.,https://laughingsquid.com/dog-leads-daycare-woker-to-sister-to-be-petted/,0.5,NEGATIVE,0.8661,0.508,NEGATIVE,0.5356
12/4/2024,The Mountain Press,"Lewis: TWRA, CORA are 'arm-wrestling over the amount'",Campbell Outdoor Recreation Association President Terry Lewis shared correspondence he has received from one commissioner on the Tennessee Fish & Wildlife...,https://www.themountainpress.com/lafollette/lewis-twra-cora-are-arm-wrestling-over-the-amount/article_e306e1fd-9ede-5826-850f-23846fc099f0.html,0.5375000000000001,POSITIVE,0.6891,0.5041666666666668,POSITIVE,0.9415
12/4/2024,Construction Enquirer,Briggs & Forrester sells maintenance arm,M&E specialist Briggs & Forrester has sold its 100-strong Building Services Maintenance (BSM) division to facilities management giant BGIS.,https://www.constructionenquirer.com/2024/12/04/briggs-forrester-sells-maintenance-arm/,0.5575000000000001,POSITIVE,0.9583,0.516,NEGATIVE,0.7891
12/4/2024,MarketBeat,"37,009 Shares in Arm Holdings plc (NASDAQ:ARM) Purchased by Reynders McVeigh Capital Management LLC","Reynders McVeigh Capital Management LLC bought a new position in shares of Arm Holdings plc (NASDAQ:ARM - Free Report) in the 3rd quarter, according to the...",https://www.marketbeat.com/instant-alerts/37009-shares-in-arm-holdings-plc-nasdaqarm-purchased-by-reynders-mcveigh-capital-management-llc-2024-12-04/,0.5,NEGATIVE,0.7874,0.5279166666666667,NEGATIVE,0.8504
12/4/2024,Derbyshire Times,Business as usual for Chesterfield Relate as national arm of relationship counselling charity falls into administration,"Chesterfield's branch of Relate – an organisation which offers support and advice to individuals, couples and families – says that it is business as usual,...",https://www.derbyshiretimes.co.uk/news/people/business-as-usual-for-counselling-services-at-chesterfield-relate-despite-national-arm-of-organisation-collapsing-into-administration-4895662,0.5175000000000001,NEGATIVE,0.7511,0.5290909090909092,POSITIVE,0.9467
12/4/2024,MarketBeat,"Polymer Capital Management HK LTD Sells 9,306 Shares of Arm Holdings plc (NASDAQ:ARM)","Polymer Capital Management HK LTD reduced its stake in Arm Holdings plc (NASDAQ:ARM - Free Report) by 69.9% in the third quarter, according to its most...",https://www.marketbeat.com/instant-alerts/polymer-capital-management-hk-ltd-sells-9306-shares-of-arm-holdings-plc-nasdaqarm-2024-12-04/,0.5,POSITIVE,0.8665,0.5333333333333333,NEGATIVE,0.9972
12/4/2024,Broadcast,Tin Roof Media launches distribution arm,Monty Don's Garden producer will look to tap FAST and AVOD revenue streams. UK production group Tin Roof Media has hired a former NENT Studios exec to...,https://www.broadcastnow.co.uk/broadcast-international/tin-roof-media-launches-distribution-arm/5199747.article,0.5,POSITIVE,0.9376,0.5091666666666667,POSITIVE,0.8991
12/4/2024,PCGamesN,"This new Arm mini PC could shake up the gaming CPU world, as Qualcomm takes aim","The Snapdragon Elite X is finally coming to a mini PC from Geekom, after Qualcomm scrapped its own model after a lengthy pre-order period.",https://www.pcgamesn.com/geekom/qualcomm-snapdragon-elite-x-mini-pc,0.5,POSITIVE,0.9987,0.5566666666666668,POSITIVE,0.8874
12/4/2024,Belfast Telegraph,£55m shot in the arm for precision medicine in Northern Ireland,Precision medicine in Northern Ireland has received a £55m shot in the arm thanks to a joint effort from industry and academia.,https://www.belfasttelegraph.co.uk/business/northern-ireland/55m-shot-in-the-arm-for-precision-medicine-in-northern-ireland/a387344802.html,0.5,NEGATIVE,0.9839,0.5092857142857142,NEGATIVE,0.932
12/4/2024,Hawaii Catholic Herald,Catholic Charities Hawaii’s housing arm names executive director,Hawaii Catholic Herald. Catholic Charities Hawaii has chosen a veteran of Hawaii's housing landscape to serve as executive director of the Catholic...,https://hawaiicatholicherald.com/2024/12/04/catholic-charities-hawaiis-housing-arm-names-executive-director/,0.49833333333333335,POSITIVE,0.9471,0.514375,POSITIVE,0.9073
12/4/2024,JNS,Israel to ease arms exports rules amid growing global demand,"The Israeli Defense Ministry plans to ease security export regulations for Israeli arms manufacturers, allowing them to capitalize on the growing global...",https://www.jns.org/israel-to-ease-arms-exports-rules-amid-growing-global-demand/,0.5,POSITIVE,0.9882,0.5222222222222223,POSITIVE,0.9877
12/4/2024,NDTV Profit,"NHAI Arm Lines Up First Green Bond Issue Worth Rs 1,000 Crore Next Week","DME Development, a wholly owned subsidiary of National Highways Authority of India, plans to raise up to Rs 1000 crore through the issue of green bonds and...",https://www.ndtvprofit.com/business/nhai-arm-lines-up-first-green-bond-issue-worth-rs-1000-crore-next-week,0.5925,POSITIVE,0.9957,0.5400000000000001,NEGATIVE,0.5575
12/4/2024,Business Standard,Eicher Motors arm commences operations in Thailand,"Eicher Motors announced that its division, Royal Enfield, commenced operations of its new CKD (completely knocked down) assembly facility in Thailand.",https://www.business-standard.com/markets/capital-market-news/eicher-motors-arm-commences-operations-in-thailand-124120400722_1.html,0.6625000000000001,POSITIVE,0.9883,0.5366666666666667,NEGATIVE,0.6758
12/4/2024,Business Standard,RattanIndia Ent jumps after arm reports 197% increase in November sales,"RattanIndia Enterprises rallied 5.01% to Rs 71.92 after its wholly owned subsidiary, Revolt Motors, reported a 197% surge in vehicle sales to 1994 units in...",https://www.business-standard.com/markets/capital-market-news/rattanindia-ent-jumps-after-arm-reports-197-increase-in-november-sales-124120400663_1.html,0.6625000000000001,NEGATIVE,0.9533,0.6181250000000001,POSITIVE,0.8862
12/4/2024,ThePrint,"American defence firms corner half of global arms sales as conflicts rage on, says SIPRI report","Last year, US sold record amount of military equipment & hardware, especially among European partners & allies. One of the reasons for this hike is...",https://theprint.in/defence/american-defence-firms-corner-half-of-global-arms-sales-as-conflicts-rage-on-says-sipri-report/2386379/,0.5,NEGATIVE,0.9426,0.5492307692307693,NEGATIVE,0.9874
12/4/2024,SeeNews,JYSK Serbian arm's EBIT up 13% in FY 2023/24,The Serbian arm of Danish bedding and furniture retailer JYSK said its earnings before interest and taxes (EBIT) rose 13% to 11.7 million euro ($12.3...,https://seenews.com/news/jysk-serbian-arms-ebit-up-13-percent-in-fy-202324-1267540,0.5,POSITIVE,0.8503,0.509,NEGATIVE,0.9908
12/4/2024,The Kyiv Independent,Chinese man arrested in US on suspicions of arms shipments to North Korea,"A Chinese man illegally residing in the U.S. was arrested for illegally shipping weapons to North Korea from the U.S., the Justice Department said in a...",https://kyivindependent.com/chinese-man-arrested-in-us-on-suspicions-of-arms-shipments-to-north-korea/,0.5,NEGATIVE,0.9425,0.5188888888888887,NEGATIVE,0.984
12/4/2024,Construction World,"Promoters, Warburg Pincus' Arm Sell 19.6% Stake in Home First Finance",They have disinvested for a combined amount of Rs 17.28 billion through open market transactions.,https://www.constructionworld.in/latest-construction-news/real-estate-news/promoters-warburg-pincus-arm-sell-19.6-stake-in-home-first-finance/66013,0.6125,NEGATIVE,0.9568,0.5211111111111112,NEGATIVE,0.9808
12/4/2024,The Hindu BusinessLine,"UST arm CyberProof acquires US-based Interpres Security, boosts cybersecurity portfolio",CyberProof acquires Interpres Security to enhance managed security services with continuous threat exposure management and automated security control...,https://www.thehindubusinessline.com/info-tech/ust-arm-cyberproof-acquires-us-based-interpres-security-boosts-cybersecurity-portfolio/article68945576.ece,0.5,POSITIVE,0.9906,0.5313636363636364,POSITIVE,0.9983
12/4/2024,Business Standard,Aditya Birla Capital invests Rs 300 crore in housing finance arm,"Aditya Birla Capital (ABCL) said that it has made an investment of Rs 300 crore on rights basis, in the equity shares of Aditya Birla Housing Finance...",https://www.business-standard.com/markets/capital-market-news/aditya-birla-capital-invests-rs-300-crore-in-housing-finance-arm-124120400443_1.html,0.6625000000000001,POSITIVE,0.7595,0.508888888888889,NEGATIVE,0.6467
12/4/2024,SpaceNews,Europe’s investment arm lends Sateliot a hand,The European Investment Bank is lending Sateliot 30 million euros ($32 million) to help the Spanish remote connectivity startup add 16 more nanosatellites...,https://spacenews.com/europes-investment-arm-lends-sateliot-a-hand/,0.5,POSITIVE,0.6858,0.5175000000000001,NEGATIVE,0.6446
12/4/2024,BizzBuzz,Energy Landscape Set To Get A Shot In Arm With New Tech Useful For EVs,"Indian tech firm LWT, in collaboration with the Austrian Institute of Technology, demonstrates the world's first megawatt-scale EV charger.",https://www.bizzbuzz.news/national/andhrapradesh/energy-landscape-set-to-get-a-shot-in-arm-with-new-tech-useful-for-evs-1344364,0.5,POSITIVE,0.9943,0.5585000000000001,POSITIVE,0.9995
12/4/2024,GB News,Get Fit with GBN: 5 tips to tone your arms and get rid of bingo wings ahead of Christmas,"GB News is sharing the best workout plans and diet advice to help burn fat and transform your body. This week, we share tips to tone your arms as Christmas...",https://www.gbnews.com/lifestyle/diet/weight-loss-banish-bingo-wings-tips,0.5425,POSITIVE,0.9451,0.51,POSITIVE,0.8167
12/4/2024,Times & Star,Cumbrian man denies breaking woman's arm by stamping on her,"A MARYPORT man has gone on trial accused of threatening his partner with a knife and breaking her arm. Adam Bromley, 43, denies an allegation of threatening...",https://www.timesandstar.co.uk/news/24769461.trial-starts-maryport-man-accused-breaking-womans-arm/,0.52,NEGATIVE,0.9769,0.5064285714285715,NEGATIVE,0.9849
12/4/2024,Moneycontrol,RattanIndia Enterprises surges 8.5% after arm Revolt Motors' strong November sales,"Shares of RattanIndia Enterprises zoomed 8.5 percent on December 4, buoyed by the strong November sales of its arm--Revolt Motors. Revolt Motors recorded a...",https://www.moneycontrol.com/news/business/markets/rattanindia-enterprises-surges-8-5-after-arm-revolt-motors-strong-november-sales-12882551.html,0.5,POSITIVE,0.9598,0.583888888888889,NEGATIVE,0.9912
12/4/2024,VCCircle,"Haier’s India arm draws interest from more local strategic players, foreign funds",Chinese household appliances maker Haier Smart Home Co.'s Indian unit has attracted interest from local strategic ...,https://www.vccircle.com/haiers-india-arm-draws-interest-from-more-local-strategic-players-foreign-funds,0.5,POSITIVE,0.9808,0.5195,POSITIVE,0.9964
12/3/2024,MSN,New vaccine facility a shot in the arm for Australians,"Australia will be at the top of the vaccine queue during future pandemics and first in line for the next generation of jabs targeting cancers, birth defects...",https://www.msn.com/en-au/health/other/new-vaccine-facility-a-shot-in-the-arm-for-australians/ar-AA1vegjg,0.5,NEGATIVE,0.9074,0.5783333333333335,POSITIVE,0.9961
12/3/2024,Michael West Media,New vaccine facility a shot in the arm for Australians,"Australia will be at the top of the vaccine queue during future pandemics and first in line for the next generation of jabs targeting cancers, birth defects...",https://michaelwest.com.au/new-vaccine-facility-a-shot-in-the-arm-for-australians/,0.49666666666666676,NEGATIVE,0.9074,0.5783333333333335,POSITIVE,0.9961
12/3/2024,Nikkei Asia,"Coinbase arm seeks Southeast Asia foothold with baht, peso stablecoins","BANGKOK -- Transactions with stablecoins backed by local currencies will be the way to mass adoption of blockchain technology in Southeast Asia, says.",https://asia.nikkei.com/Spotlight/Cryptocurrencies/Coinbase-arm-seeks-Southeast-Asia-foothold-with-baht-peso-stablecoins,0.5275000000000001,NEGATIVE,0.9877,0.5105555555555557,POSITIVE,0.9503
12/3/2024,The Irish Independent,Profits surge to €27.7m at the Irish arm of GoFundMe in wake of €11.3m Vat ‘win’,The Irish arm of global online fundraising platform GoFundMe has secured an €11.3m Vat “win” arising from the favourable resolution of a tax investigation...,https://www.independent.ie/business/irish/profits-surge-to-277m-at-the-irish-arm-of-gofundme-in-wake-of-113m-vat-win/a1494516635.html,0.4975,NEGATIVE,0.9459,0.5033333333333333,POSITIVE,0.8426
12/3/2024,FinanceAsia,CBC Group buys UCB's China mature neurology and allergy arm,"The $680m deal includes UCB's brands Keppra, Vimpat, Neupro, Zyrtec, Xyzal, and its Zhuhai manufacturing site, and was made in partnership with Mubadala...",https://www.financeasia.com/article/cbc-group-buys-ucbs-china-mature-neurology-and-allergy-arm/499703,0.5,NEGATIVE,0.9343,0.5461111111111111,POSITIVE,0.9852
