Date of Article,Company / Person,Followers,text,PTR Sentiment,Flair Sentiment,Flair Score
11/10/2024,NVIDIA,"2,976,196 followers","Volvo Cars rolls out the EX90 SUV, first vehicle in its EV lineup built on NVIDIA DRIVE Orin, running NVIDIA DriveOS; Announces plans to integrate NVIDIA DRIVE Thor in future models and taps NVIDIA DGX for advanced  hashtag #AItraining.",0.5317,POSITIVE,0.9498
11/10/2024,NVIDIA,"2,976,196 followers",Kaushal Agarwal’s passion for technology runs deep. Discover how he’s inspired by the rapid advancements in next-generation memory subsystem architecture. https://nvda.ws/3B05kPb  hashtag #NVIDIAlife,0.5184,POSITIVE,0.9859
11/10/2024,NVIDIA,"2,976,196 followers","At  hashtag #OCW24, Oracle announced the first zettascale OCI Supercluster accelerated by the  hashtag #NVIDIABlackwell platform, allowing customers to train and deploy next-generation  hashtag #AI models at scale. Learn more: https://nvda.ws/3BbNp83",0.5296,POSITIVE,0.9885
11/10/2024,NVIDIA,"2,976,196 followers","The NVIDIA  hashtag #AISummit India session catalog is now open! ➡️ https://nvda.ws/3ToLOCp  Browse 50+ sessions to see what's in store—from the latest in , accelerated computing, edge, robotics and beyond.  Last chance to get 50% off your conference pass with early-bird pricing. Register today before it’s gone!",0.5196,POSITIVE,0.984
11/10/2024,NVIDIA,"2,976,196 followers","NVIDIA Holoscan for Media is now available! This AI-enabled, software-defined platform revolutionizes live media by allowing video pipelines to run on the same infrastructure as AI.  hashtag #AI  hashtag #livemedia Learn more and get started today ➡️",0.5517,POSITIVE,0.9996
11/10/2024,NVIDIA,"2,976,196 followers","📢 Early bird pricing ends tomorrow, September 11.  Don't miss your chance to join us for an incredible week of discoveries with sessions custom-made just for you, including our CEO Jensen Huang’s must-see Fireside Chat at India.",0.5233,POSITIVE,0.8884
11/10/2024,NVIDIA,"2,976,196 followers","We are pleased to announce our collaboration with North Carolina Agricultural and Technical State University aimed at fostering economic growth, enhancing workforce capabilities, advancing research, and promoting innovation throughout North Carolina through the use of .",0.526,POSITIVE,0.9973
11/10/2024,NVIDIA,"2,976,196 followers","Honored to announce that our CEO Jensen Huang will receive the Charles F. Jenkins Lifetime Achievement Award during the 76th Engineering, Science & Technology  hashtag #Emmy Awards. Jensen is being recognized for contributing significant advancements to television technology and engineering through his pioneering work in accelerated computing, redefining computer graphics, and igniting the era of modern AI.",0.535,POSITIVE,0.9994
11/10/2024,NVIDIA,"2,976,196 followers",One week left to save 50% on your NVIDIA  hashtag #AISummit India conference pass. Register by Sep. 11 to access early-bird pricing for this must-attend  hashtag #AI event.  Network with peers and witness the latest breakthroughs in person. You won't want to miss this!,0.534,POSITIVE,0.9865
11/10/2024,NVIDIA,"2,976,196 followers","GeForce RTX GPUs power best-in-class AI PCs for advanced AI in gaming, content creation and more.  Get a sneak peek ahead ofkicking off in this week's blog.",0.5523,POSITIVE,0.9994
11/10/2024,NVIDIA,"2,976,196 followers","At  hashtag #OCW24, we are teaming up with Oracle to accelerate AI and data processing for enterprises and developers. https://nvda.ws/47am8Pi  Visit the Data & AI Pavilion and watch our sessions to discover how NVIDIA's accelerated computing platform is enabling organizations to build, customize, and deploy .",0.534,POSITIVE,0.9779
11/3/2024,NVIDIA,"2,976,196 followers","After a decade in software engineering, MBA intern Margaret Zhang sought new ways to apply her technical skills. Read more about her work this summer as a product management intern on NVIDIA’s enterprise platform team.  hashtag #NVIDIAlife",0.5374,POSITIVE,0.9503
11/3/2024,NVIDIA,"2,976,196 followers","The NVIDIA H200 Tensor Core GPU, designed to push the boundaries of  hashtag #generativeAI by providing industry-leading memory bandwidth and capacity, is available today from CoreWeave, the first  hashtag #cloud service provider to announce general availability.",0.5422,POSITIVE,0.9997
11/3/2024,NVIDIA,"2,976,196 followers","Join industry leaders as they address how NVIDIA is taking on some of the world’s toughest challenges with  hashtag #AI and accelerated computing at NVIDIA  hashtag #AISummit India taking place at the Jio World Convention Centre in Mumbai.   Learn about the latest breakthroughs in large language models, industrial digitalization, robotics, and more in over 50+ sessions and live demos. Don't miss this, secure your early-bird pricing before Sep. 11!",0.5242,POSITIVE,0.9989
11/3/2024,NVIDIA,"2,976,196 followers","Calling all Inception Startups!   At the NVIDIA  hashtag #AISummit India, join us for a moderated session by the NIVIDA Inception team, where startup pitches will cover topics including , Conversational AI, Drug Discovery and more. Deadline for submission ends September 1, be sure to submit your pitch today! ➡️",0.5294,POSITIVE,0.9112
11/3/2024,NVIDIA,"2,976,196 followers","We’re excited to announce that CoreWeave is the first cloud provider to bring NVIDIA’s groundbreaking H200 Tensor Core GPU to market. With our innovative Mission Control platform, we’re delivering the industry’s highest-performance AI infrastructure to help customers accelerate the development of their Generative AI applications. Discover how we’re pushing the boundaries of AI. 🔗",0.5462,POSITIVE,0.9993
11/3/2024,NVIDIA,"2,976,196 followers","In the latest round of  hashtag #MLPerf industry benchmarks, the first ever submission of NVIDIA Blackwell delivered up to 4X more performance on  hashtag #Llama 2 70B, while the NVIDIA H200 Tensor Core GPU continued to deliver outstanding results across every test in the data center category.",0.5284,POSITIVE,0.9986
11/3/2024,NVIDIA,"2,976,196 followers","📣 Announcing NVIDIA NIM Agent Blueprints, reference applications for every enterprise to make their own  hashtag #AI. ➡️ https://nvda.ws/3z1HTUO  These new NIM Agent Blueprints equip millions of enterprise developers with reference applications for building and deploying generative AI use cases such as digital humans, multimodal PDF data extraction, and virtual screening.",0.5338,POSITIVE,0.9953
11/3/2024,NVIDIA,"2,976,196 followers","Accelerated computing goes beyond just speed—it’s about making every application run more efficiently. From improving your video calls to helping researchers run simulations using 140X less energy, NVIDIA’s CUDA GPU-accelerated computing saves energy and cuts costs. Read more on our blog:",0.508,POSITIVE,0.9758
11/3/2024,NVIDIA,"2,976,196 followers","At  hashtag #HotChips2024, NVIDIA will showcase innovations across  hashtag #datacenter computing and design that deliver unprecedented performance,  hashtag #energyefficiency, and optimization.   Read the latest blog to learn more and register now.",0.5195,POSITIVE,0.9966
11/3/2024,NVIDIA,"2,976,196 followers","📣 Today we released Mistral-NeMo-Minitron 8B, a pruned and distilled version of the open Mistral AI NeMo 12B model, achieving high accuracy across nine popular benchmarks for chatbots, virtual assistants, content generation, coding, and educational tools. ➡️Experience now on the NVIDIA API catalog or download from.",0.5243,POSITIVE,0.9998
11/3/2024,NVIDIA,"2,976,196 followers","Master the latest  hashtag #AI advancements with our full-day workshops and earn technical certifications at NVIDIA  hashtag #AISummit India.  Register today to enhance your expertise in AI, accelerated computing, data science, graphics and simulation, and more.  Save 20% when you purchase three or more in-person workshop seats! ➡️",0.5377,POSITIVE,0.9991
11/3/2024,NVIDIA,"2,976,196 followers",🌀 Hurricane help from  hashtag #NVIDIAResearch: StormCast is a new  hashtag #generativeAI model for emulating high-fidelity atmospheric dynamics. ➡️ https://nvda.ws/3SQUeCb This model can enable reliable weather prediction at mesoscale which is critical for disaster planning and mitigation. ⛈️,0.5195,POSITIVE,0.9876
11/3/2024,NVIDIA,"2,976,196 followers","Join NVIDIA experts at this year's VMware Explore, in Las Vegas. Learn how our collaboration with VMware is transforming the  hashtag #generativeAI landscape, offering platforms to accelerate AI adoption for enterprises across industries.  hashtag #VMwareExplore",0.5466,POSITIVE,0.9992
11/3/2024,NVIDIA,"2,976,196 followers","📢 Calling all business leaders, developers, researchers, and innovators.  Share your latest breakthrough work in  hashtag #AI or accelerated computing at GTC 2025.   Our global community returns March 17–20, in San Jose, CA—and virtually—to explore the impact of AI and connect with thousands of industry professionals.  Submit your proposal for a March session by Sept. 12, 2024 and poster by Oct. 3, 2024.",0.5341,POSITIVE,0.8347
11/3/2024,NVIDIA,"2,976,196 followers",🏜️ ✨  hashtag #NVIDIAResearch used real-time  hashtag #generativeAI to create an immersive desert world showcasing NVIDIA Edify and the NVIDIA Omniverse platform.  ➡️ https://nvda.ws/3SssVOg 🤠  Presented at Real-Time Live.,0.5279,POSITIVE,0.9986
11/3/2024,NVIDIA,"2,976,196 followers","NOW AVAILABLE: Experience stunning realism in your designs, AI-accelerated workflows, and expansive workspaces with the  hashtag #NVIDIARTX A400 – all in a compact design.",0.5277,POSITIVE,0.9991
11/3/2024,NVIDIA,"2,976,196 followers",NVIDIA intern David Martin’s mission is to improve tech accessibility for the deaf and hard-of-hearing community. Explore his journey championing AI for good.  hashtag #NVIDIAlife,0.5361,POSITIVE,0.9625
11/3/2024,NVIDIA AI,"1,124,542 followers",The State of California announced a first-of-its-kind  hashtag #AI education initiative with NVIDIA. This partnership will equip students and professionals with cutting-edge AI skills through certifications and resources.   Ready to shape the future? Learn more ➡️🎓 💡,0.5412,POSITIVE,0.9882
11/3/2024,NVIDIA,"2,976,196 followers","We had an incredible week at  hashtag #SIGGRAPH2024. See how SIGGRAPH is leading conversations around computer graphics, simulation and  hashtag #AI as it expands beyond just media and entertainment — into huge industries like robotics, autonomous vehicles and scientific discovery.",0.5254,POSITIVE,0.9992
11/3/2024,NVIDIA,"2,976,196 followers","As part of its 10-Year Anniversary Summit last week, Zoox hosted NVIDIA CEO and Founder Jensen Huang for a fireside chat with Zoox CEO Aicha Evans and Co-Founder and CTO Jesse Levinson. Congrats to Zoox on the big milestone! Read more:",0.5516,POSITIVE,0.9805
11/3/2024,NVIDIA,"2,976,196 followers",Learn how NVIDIA  hashtag #NetworkingforAI solutions are designed with advanced innovations to ensure top AI performance. Explore the technologies driving the future of AI. Watch now: https://nvda.ws/4cgKaJj,0.5555,POSITIVE,0.9723
10/27/2024,NVIDIA Data Center,"139,807 followers",NVIDIA offers a variety of programs and resources to equip the next generation of  hashtag #AI professionals with the skills and training needed to excel in a career in AI. Gain insights on how to kick-start your career and use NVIDIA's technologies and resources to accelerate your professional development.,0.545,POSITIVE,0.9941
10/27/2024,NVIDIA,"2,976,196 followers","In collaboration with global agencies, developers and production studios including WPP, INDG | Grip, Monks, and Collective World, NVIDIA is bringing  hashtag #AI, NIMs, NVIDIA Omniverse, and  hashtag #OpenUSD to brands to revolutionize every aspect of the advertising process.",0.5382,POSITIVE,0.9982
10/27/2024,NVIDIA AI,"1,124,543 followers","We announced generative physical AI advancements to help developers train physical machines and tackle complex tasks.     Read about the reference workflow for interactive visual AI agents, plus the new and fvDB NIM microservices.",0.5452,POSITIVE,0.9358
10/27/2024,NVIDIA,"2,976,196 followers","Don't miss NVIDIA  hashtag #AISummit India, where you can explore the latest breakthroughs in generative  hashtag #AI, industrial digitalization, robotics, large language models, and more. Register today and save 50% off your conference pass at https://nvda.ws/3WHMCUI",0.5277,POSITIVE,0.8936
10/27/2024,NVIDIA Omniverse,"62,627 followers","NVIDIA CEO and Founder Jensen Huang explains how  hashtag #OpenUSD is driving transformation in virtual words, design, robotics, and more.   📺 Watch the full fireside chat with WIRED'sto discover how our latest technologies are increasing collaboration and driving innovation across industries.  ➡️",0.5145,POSITIVE,0.9932
10/27/2024,NVIDIA,"2,976,196 followers","Watch the replay of our CEO Jensen Huang and Meta CEO Mark Zuckerberg's discussion on how fundamental research is enabling AI breakthroughs, and how  hashtag #generativeAI and open-source software will empower developers and creators:",0.5322,POSITIVE,0.9983
10/27/2024,NVIDIA AI,"1,124,543 followers","📢 Announced at  hashtag #SIGGRAPH2024: NVIDIA RTX-Powered tools & apps enhance AI content creation, productivity & development.  ➡️ https://nvda.ws/3LNoJoM ✅ NVIDIA ACE digital human advancements ✅ RTX AI accelerations for creators ✅ New ChatRTX UI update & more",0.5424,POSITIVE,0.9972
10/27/2024,NVIDIA,"2,976,196 followers","Announcing the new NVIDIA Humanoid Robot Developer Program at  hashtag #SIGGRAPH2024. Discover how generative AI enhances robotics using Isaac Lab, Isaac Sim, OSMO robot cloud compute orchestration services and more.",0.5512,POSITIVE,0.9908
10/27/2024,NVIDIA,"2,976,196 followers",The world’s first  hashtag #GenerativeAI models for  hashtag #OpenUSD development will be available as NVIDIA NIM microservices to accelerate developers’ abilities to build highly accurate 3D worlds for the next evolution of  hashtag #AI. Read the release:,0.534,POSITIVE,0.9966
10/27/2024,NVIDIA,"2,976,196 followers","Jensen Huang discusses the future of  hashtag #AI-amplified human productivity, the energy efficiency of accelerated  hashtag #computing, and the intersection of graphics and AI with WIRED’s Lauren Goode. Catch up on all the news from  hashtag #SIGGRAPH2024.",0.5352,POSITIVE,0.8541
10/27/2024,NVIDIA,"2,976,196 followers","In back-to-back talks at  hashtag #SIGGRAPH2024 today, our CEO Jensen Huang chats with WIRED Senior Writer Lauren Goode and Meta Founder and CEO Mark Zuckerberg to explore accelerated computing, generative AI, and the breakthrough research that’s fueling the next wave of innovation, virtual worlds, and robotics.",0.5241,POSITIVE,0.9947
10/27/2024,NVIDIA,"2,976,196 followers","Our tech is boosting  hashtag #energyefficiency across industries, cutting down  hashtag #datacenter energy use. Innovations like liquid-cooled AI superclusters are setting new standards in eco-friendly tech. Learn more from Seeking Alpha: https://nvda.ws/4c3E8M8",0.5343,POSITIVE,0.6968
10/27/2024,NVIDIA,"2,976,196 followers","Land an internship at NVIDIA: Linh Nguyen, who leads our campus recruiting teams, shares inside tips about how to stand out from the crowd.  hashtag #NVIDIAlife",0.5128,POSITIVE,0.9433
10/27/2024,NVIDIA,"2,976,196 followers","We're honored to share that our CEO, Jensen Huang, has been named a top 35  hashtag #HPC legend by HPCwire. https://nvda.ws/4dczSee",0.5269,POSITIVE,0.989
10/27/2024,NVIDIA Data Center,"139,807 followers","In this The Wall Street Journal article, discover how NVIDIA technologies are leading the charge to make  hashtag #AI more energy efficient.  hashtag #DataCenter  hashtag #AcceleratedComputing   Read more about the future of sustainable computing here:",0.5391,POSITIVE,0.7802
10/27/2024,NVIDIA,"2,976,196 followers","Join us at  hashtag #SIGGRAPH2024. We're kicking off the week with two keynote presentations from our CEO and Founder Jensen Huang, starting on Monday, July 29 at 2:30pm MT.  There's a lot in store for attendees with day, day, research panels, our Startup Innovation Zone, training labs, and more:",0.5227,POSITIVE,0.9993
10/27/2024,NVIDIA,"2,976,196 followers",Accelerated computing and  hashtag #AI are delivering  hashtag #energyefficiency while reducing costs for many industries. Explore how NVIDIA technologies are tackling power demands from data centers and why accelerated computing is sustainable computing on our blog:,0.525,POSITIVE,0.9972
10/27/2024,NVIDIA,"2,976,196 followers","With NVIDIA AI Foundry, enterprises and nations can supercharge  hashtag #generativeAI with a comprehensive service that spans curation, synthetic data generation, fine-tuning, retrieval, guardrails, and evaluation to deploy custom AI at Meta Llama 3.1 NVIDIA NIM Microservices. Read more:",0.5416,POSITIVE,0.9983
10/27/2024,NVIDIA,"2,976,196 followers","🌟 NVIDIA supercomputers are revolutionizing  hashtag #QuantumComputing.   Led by Nobel laureate Giorgio Parisi, read how new GPU-accelerated research inexplores the potential of quantum annealing.  Learn more now. 👉",0.5289,POSITIVE,0.9975
10/27/2024,ACM SIGGRAPH,"16,123 followers","Excitement is building for SIGGRAPH 2024 🌐 Don't miss NVIDIA CEO and founder Jensen Huang's captivating fireside chats on AI, computing, and beyond. Uncover the latest in tech with AI-enabled  hashtag #3D pipelines and generative AI solutions. Get a sneak peek into the future of innovation straight from Jensen himself. 🚀",0.5424,POSITIVE,0.9993
10/27/2024,NVIDIA AI,"1,124,543 followers","🎊 Congratulations to our NVIDIA  hashtag #datascience team who won 🏆 1st place overall out of 508 teams in the Amazon KDDCup 2024 by scoring 1st in every track. ➡️ https://nvda.ws/3Lxw6Aq. We look forward to sharing our paper at  hashtag #KDD2024 in Barcelona from the team:,, Chris Deotte,,, and.",0.518,POSITIVE,0.9983
10/27/2024,NVIDIA,"2,976,196 followers","Introducing Mistral NeMo 12B NIM, an advanced open language model for chatbots, multilingual tasks, coding and summarization. Created by Mistral AI and NVIDIA and runs on a single NVIDIA L40S and RTX GPUs.",0.5312,POSITIVE,0.9985
10/27/2024,NVIDIA DRIVE,"54,856 followers","Learn how Waabi is embracing  hashtag #generativeAI and NVIDIA technology to deliver self-driving vehicles at scale, starting with the long-haul trucking sector. https://nvda.ws/4bvCJOk",0.5288,POSITIVE,0.967
10/27/2024,NVIDIA,"2,976,196 followers","Meet Jennifer Marko, the NVIDIA designer creating the beautiful offices that empower NVIDIANs to do their life’s work.  hashtag #NVIDIAlife",0.5164,POSITIVE,0.9973
10/27/2024,NVIDIA,"2,976,196 followers","We’re excited to announce that our CEO Jensen Huang will be joined by Meta CEO Mark Zuckerberg to discuss how fundamental research is enabling AI breakthroughs at  hashtag #SIGGRAPH2024. Attend the discussion to learn about the intersection of  hashtag and virtual worlds, and discover how open source and AI will empower developers and creators. Read more on our blog:  📅 Monday, July 29, 4 p.m. MT",0.5344,POSITIVE,0.8679
10/27/2024,NVIDIA AI,"1,124,543 followers","👀 Preview ➡️ https://nvda.ws/4cSy4Xy ✨At  hashtag #SIGGRAPH2024,  hashtag #NVIDIAResearch will showcase advancements in  hashtag #generativeAI and  hashtag #simulation, showing how simulation research enhances AI models and how  hashtag #AI models are advancing simulation technology.",0.527,POSITIVE,0.9918
10/27/2024,NVIDIA,"2,976,196 followers","Improved cancer diagnostics could be among the changes  hashtag #generativeAI will bring to the healthcare industry, thanks to Paige, the first company with an FDA-approved tool for cancer diagnosis. Learn more in the AI Podcast.",0.5613,POSITIVE,0.9485
10/27/2024,NVIDIA AI,"1,124,543 followers",🎇 It's mission NIMpossible for this week's  hashtag #AIDecoded as we immerse you in the microservices that accelerate  hashtag #generativeAI. ➡️ https://nvda.ws/3W0nver Read how RTX AI empowers developers by providing access to NIMs — a broad range of models and performance-optimized inference microservices.,0.5165,POSITIVE,0.9943
10/27/2024,NVIDIA Design and Visualization,"73,096 followers","Behind the show-stopping Las Vegas Sphere, NVIDIA technology is helping to power the stunning visuals.   Learn more about it in our latest blog:",0.5313,POSITIVE,0.9997
10/27/2024,NVIDIA,"2,976,197 followers",Ansys uses NVIDIA Omniverse to enable  hashtag #3D visualizations of multi-die chips. Simulating chip design lets engineers evaluate phenomena like electromagnetic fields and temperature variations to optimize next-generation chips.,0.5206,POSITIVE,0.9988
10/20/2024,NVIDIA,"2,976,197 followers","Discover the future of protein design with EvolutionaryScale ESM3 model. Powered by the H100, it's revolutionizing how we explore protein functions and structures for healthcare advancements. - NVIDIA Healthcare  hashtag #AI  hashtag #drugdiscovery",0.528,POSITIVE,0.9994
10/20/2024,NVIDIA,"2,976,197 followers",We announced a new reference architecture for cloud providers that want to offer  hashtag #generativeAI services to their customers. The NVIDIA Cloud Partner reference architecture provides a proven blueprint for cloud providers to stand up and manage high-performance scalable infrastructure for AI . -,0.5598,POSITIVE,0.9995
10/20/2024,NVIDIA,"2,976,197 followers","Don’t miss this exclusive session on Tuesday, July 30 at  hashtag #SIGGRAPH2024, covering the latest advancements from NVIDIA researchers in:  ✔ graphics ✔3D ✔simulation ✔robotics  Register now:",0.5166,POSITIVE,0.8809
10/20/2024,NVIDIA Data Center,"139,807 followers","Since 2016,  hashtag #NVIDIADGX has been pioneering the  hashtag #AI landscape, helping our partners and customers reach their ""firsts"" in AI. Here are some customer milestones and how our collaboration with them has helped accelerate their AI journey. Learn how the next DGX breakthrough can power your own.",0.55,POSITIVE,0.9988
10/20/2024,NVIDIA,"2,976,197 followers","Join our founder and CEO Jensen Huang and WIRED's Lauren Goode in an insightful fireside chat to discover how  hashtag #generativeAI and accelerated computing are transforming industries.  It’s all happening in person at on Monday, July 29, 2:30 p.m. MT. The conversation will also be livestreamed.  Add to your calendar >",0.5313,POSITIVE,0.9708
10/20/2024,NVIDIA,"2,976,197 followers","NVIDIANs around the world recently enjoyed two free days — extra days off each quarter when the whole company disconnects from work. Here’s how Ashwini Ashtankar, a senior tools development engineer, unplugged to recharge.  hashtag #NVIDIAlife",0.5471,NEGATIVE,0.9216
10/20/2024,NVIDIA,"2,976,197 followers","Congratulations to our founder and CEO Jensen Huang for being recognized on Carnegie Corporation of New York's 2024 list of  hashtag #GreatImmigrants, Great Americans.",0.546,POSITIVE,0.9922
10/20/2024,NVIDIA Data Center,"139,807 followers","NVIDIA has introduced a self-paced course, called AI Infrastructure and Operations Fundamentals, to provide enterprise professionals with essential training on the infrastructure and operational aspects of  hashtag #AI and  hashtag #acceleratedcomputing.   The new course explains how to deploy and manage scalable infrastructure to support AI-based solutions, helping pros realize AI’s potential and stay competitive in the rapidly changing technological landscape. Learn more now.",0.5516,POSITIVE,0.9961
10/20/2024,NVIDIA,"2,976,197 followers","At Edison Electric Institute (EEI) 2024, our CEO Jensen Huang joined Edison Institute Chair, President, and CEO Pedro Pizarro for a conversation about how accelerated computing improves data center energy efficiency, enhances grid resiliency, and reduces energy costs.",0.5202,POSITIVE,0.9986
10/13/2024,NVIDIA Data Center,"139,807 followers","In the latest ranking of the world’s most energy-efficient supercomputers, known as the Green500, NVIDIA GH200 Grace Hopper Superchip-powered systems took the top three spots. The strong showing demonstrates how accelerated computing represents the most energy-efficient method for . Learn more now.",0.5267,POSITIVE,0.9998
10/20/2024,NVIDIA,"2,976,197 followers","Announced today, NVIDIA AI Computing by Hewlett Packard Enterprise will enable enterprises of every size to gain an energy-efficient, fast, flexible path for sustainably developing and deploying generative AI applications.",0.551,POSITIVE,0.9994
10/20/2024,NVIDIA,"2,976,197 followers","For the annual AI City Challenge at CVPR, hundreds of teams from around the world tested their  hashtag #AI models on physically based datasets generated with NVIDIA Omniverse.",0.5595,POSITIVE,0.933
10/20/2024,NVIDIA,"2,976,197 followers","A set of microservices, known as NVIDIA Omniverse Cloud Sensor RTX, enable physically accurate sensor simulation to accelerate the development of fully autonomous machines of every kind.",0.52,POSITIVE,0.9997
10/20/2024,NVIDIA DRIVE,"54,856 followers","⚡ NVIDIA Wins  hashtag #CVPR2024 Autonomous Grand Challenge for End-to-End Driving  NVIDIA Research topped the CVPR leaderboard in the end-to-end driving at scale category with its Hydra-MDP model.  The winning submission received CVPR’s Innovation Award as well, recognizing the company's approach to improving “any end-to-end driving model using learned open-loop proxy metrics.”  Learn more:",0.5363,POSITIVE,0.9989
10/20/2024,NVIDIA,"2,976,197 followers","We had an incredible week in Taiwan at  hashtag #COMPUTEX2024, Asia's most important trade technology show, and the NVIDIA  hashtag #AIsummit.  From our CEO Jensen Huang's sold-out keynote covering what's next for to the bustling crowds of the COMPUTEX show floor with all of our partners to over 1,000 developers, researchers, and business leaders coming together at the AI Summit, it has truly been a memorable experience.",0.5445,POSITIVE,0.9994
10/20/2024,NVIDIA,"2,976,197 followers","Veronica Miller, a refugee from Eritrea now working at NVIDIA, feels like her family’s journey has come full circle. Discover how she’s thriving in her role as a technical program manager.  hashtag #NVIDIAlife",0.5182,POSITIVE,0.9911
10/20/2024,NVIDIA,"2,976,197 followers","The NVIDIA accelerated computing platform, powered by NVIDIA Hopper GPUs and NVIDIA Quantum-2 InfiniBand networking, delivered exceptional AI training performance in the latest  hashtag #MLPerf benchmarks.",0.5469,POSITIVE,0.9996
10/20/2024,NVIDIA,"2,976,197 followers","Announced at Databricks  hashtag #DataAISummit, NVIDIA GPU Acceleration is being integrated into Databricks’ Data Intelligence Platform to boost the efficiency, accuracy, and performance of AI development pipelines.",0.5476,POSITIVE,0.9959
10/20/2024,NVIDIA,"2,976,197 followers","Get ready to be inspired as our Founder and CEO Jensen Huang and Hewlett Packard Enterprise President and CEO Antonio Neri come together live at Sphere in Las Vegas for the  hashtag #HPEDiscover Keynote, June 18, 9am PT. Mark your calendars for this once-in-a-lifetime experience.",0.5157,POSITIVE,0.9835
10/20/2024,NVIDIA,"2,976,197 followers","We power the world's AI, and GeForce RTX powers yours. RTX AI PCs deliver advanced AI in gaming, creating, developing, and beyond. Learn more about  hashtag #AIonRTX: https://nvda.ws/3VCEXqv",0.5509,POSITIVE,0.9943
10/13/2024,NVIDIA DRIVE,"54,856 followers","At  hashtag #CVPR2024, the NVIDIA AV research team will present LLaDA (Large Language Driving Assistant), an  hashtag #LLM network that makes it easier for human drivers and  hashtag #autonomousvehicles to navigate in unfamiliar places by providing local traffic rules guidance across multiple languages. To learn more, watch the video:",0.513,POSITIVE,0.9995
10/20/2024,NVIDIA,"2,976,197 followers","At this year's  hashtag #SnowflakeCloudSummit, our company and Snowflake announced new  hashtag #generativeAI solutions that let enterprises tap into the power of their own data to gain powerful business insights. Read the announcement: https://nvda.ws/3R9xKvr",0.5986,POSITIVE,0.9453
10/13/2024,NVIDIA,"2,976,197 followers","At  hashtag #SAPSapphire Orlando, our CEO Jensen Huang and SAP CEO Christian Klein announced SAP is harnessing NVIDIA  hashtag #generativeAI software and industrial digital twins in the development of next-gen enterprise applications for customers.",0.541,POSITIVE,0.9185
10/13/2024,NVIDIA,"2,976,197 followers","Major Taiwanese electronics makers Delta Electronics, Foxconn, Pegatron, and Wistron are building, simulating, and operating factory digital twins using NVIDIA Omniverse and NVIDIA Robotics.  hashtag #COMPUTEX2024",0.527,POSITIVE,0.8631
10/13/2024,NVIDIA,"2,976,197 followers","Revealed at  hashtag #COMPUTEX2024, major robotics players like BYD Electronics, Siemens, Teradyne, and Intrinsic (an Alphabet company), are leveraging NVIDIA Robotics to advance AI-powered robots, transforming sectors like manufacturing, healthcare, and transportation.",0.5496,POSITIVE,0.9727
10/13/2024,NVIDIA,"2,976,197 followers","Announced at  hashtag #COMPUTEX2024: We are supercharging ethernet networking for generative AI, adopted by cloud service providers, GPU cloud providers, and enterprises.",0.5378,POSITIVE,0.9987
10/13/2024,NVIDIA,"2,976,197 followers","The world’s top computer manufacturers joined us to unveil the latest NVIDIA Blackwell-powered systems, including the NVIDIA GB200 NVL2, to lead the next industrial revolution at  hashtag #COMPUTEX2024. Read the press release to learn more.",0.5387,POSITIVE,0.9903
10/13/2024,NVIDIA,"2,976,197 followers","hashtag #COMPUTEX2024: AI assistants come to life on NVIDIA GeForce RTX AI PCs. Learn about  hashtag #AIonRTX news including Project G-Assist, an AI assistant for games & apps, ACE PC NIMs, Windows Copilot Runtime to add RTX acceleration to SLMs & RAG, AI laptops + more:",0.5435,POSITIVE,0.9982
10/13/2024,NVIDIA,"2,976,197 followers",Just announced at  hashtag #COMPUTEX2024: 150+ partners across every layer of the AI ecosystem are revolutionizing model deployment for enterprise applications with NVIDIA NIM inference microservices.,0.5333,POSITIVE,0.998
10/13/2024,NVIDIA Data Center,"139,807 followers",Tomorrow's the day! Join NVIDIA Founder and CEO Jensen Huang and SAP CEO Christian Klein as they discuss the ways  hashtag #AI can help transform your business at the  hashtag #SAPSapphire Orlando keynote address. Register now. https://nvda.ws/4bLtBpu,0.5372,POSITIVE,0.8207
10/13/2024,NVIDIA,"2,976,197 followers","Check out the announcements shared by our CEO Jensen Huang—featuring new semiconductors, software and systems to power data centers, factories, consumer devices, robots and more.  hashtag #COMPUTEX2024  hashtag #acceleratedcomputing",0.5407,POSITIVE,0.9943
10/13/2024,NVIDIA,"2,976,197 followers",Watch our CEO Jensen Huang's live keynote at  hashtag #COMPUTEX2024. Discover how the era of  hashtag #AI is driving a new industrial revolution across the globe.,0.5461,POSITIVE,0.9931
10/13/2024,NVIDIA,"2,976,197 followers","We’re counting down to our CEO Jensen Huang's live keynote at the NTU Sports Center in Taiwan – are you ready? Don't miss the chance to hear the latest in  hashtag #AI on Sunday, June 2 at 7 p.m. CST. https://nvda.ws/3yo1Ogk  hashtag #COMPUTEX2024",0.5352,POSITIVE,0.7686
10/13/2024,NVIDIA,"2,976,197 followers","Watch our CEO Jensen Huang at  hashtag #CadenceLIVE as he discusses the pivotal role of  hashtag #AI and accelerated computing in shaping industry mega-trends and how our collaboration with Cadence drives transformational change across EDA, SDA, digital biology and AI.",0.5304,POSITIVE,0.9991
10/13/2024,NVIDIA,"2,976,197 followers","We're honored to be named among TIME’s Most Influential Companies of 2024. Thanks to our partners and customers, NVIDIA continues to shape the future of AI. https://nvda.ws/3VmfHod  hashtag #TIME100",0.5405,POSITIVE,0.998
