Date of Article,Company / Person,Followers,text,PTR Sentiment,Flair Sentiment,Flair Score
11/19/2024,Arm,"519,449 followers","TinyML is transforming IoT. 🌐  Microcontrollers equipped with TinyML and our Ethos-U55 Neural Processing Unit can deploy complex ML models on resource-constrained devices, allowing a wide range of use cases to thrive, from face mesh to pose estimation applications.  Discover more capabilities 👉:",0.508,POSITIVE,0.9998
11/19/2024,Arm,"519,449 followers","📢 Arm Accuracy Super Resolution (ASR) is now available as an early access plugin for Epic Games' Unreal Engine!  With Arm ASR, developers get a best-in-class solution to automatically upscale frames on mobile devices. And thanks to the plugin for Unreal Engine, it's as simple as install and enable.  🐿️ We've put it to the test using Unreal Engine's desktop renderer with our in-house demo project, Mori. The frames-per-second (FPS) improvements speak for themselves.  Thanks to the uplift in FPS, developers can improve the performance of visual and gaming content on mobile, helping to save battery and let gamers play for longer.",0.5236,POSITIVE,0.9999
11/19/2024,Arm,"519,449 followers","Frederique Olivier is bringing the wonders of the wild to audiences around the globe. 🌎  In her role as a wildlife and landscape cinematographer, Frederique relies on cutting-edge technology to capture the perfect shot -- but there's a lot more to it than meets the eye.  A glimpse inside Frederique's kit bag reveals not only the gear needed to capture and store footage, but also the advanced technology that keeps her safe and connected with the outside world. And much of it is built .  Our leadership in processing power, efficiency and AI capabilities plays an essential role in how Frederique documents the unseen beauty of nature, inspiring others to appreciate and protect the world around us.  📹 We joined Frederique in Baffin Island to explore how Arm technology empowers her on the field:",0.5276,POSITIVE,1.0
11/19/2024,Arm,"519,449 followers",Huge congrats to the Amazon Web Services (AWS) team for launching Amazon EC2 C8g and M8g instances! 🚀  Whether you’re running compute intensive workloads on C8g instances or general-purpose workloads on M8g instances— you can do it all with the performance and efficiency leadership of the Arm compute platform with Graviton4.  Here’s what’s new: ⬆️ Up to 30% (!!) better performance ⬆️ Larger instance sizes – up to 3x more vCPU (up to 48xl!) ⬆️ 50 Gbps enhanced networking bandwidth and up to 40 Gbps with the Amazon EBS,0.5211,POSITIVE,0.9972
11/19/2024,Arm,"519,449 followers","We're proud to host the G7 roundtable of semiconductor experts at our HQ in Cambridge.   Lord Patrick Vallance opened the day by welcoming senior representatives from governments, industry, and research organizations to our office.  This formed the basis for discussions on today's cutting edge semiconductor research and the collaborative effort required to increase resilience, security, and energy efficiency in the industry.  In the age of AI, the importance of semiconductor technology and compute performance cannot be underestimated. We look forward to our continued partnership with the UK government and G7 community to enable further innovation to realize the full potential of AI.",0.5372,POSITIVE,0.9984
11/19/2024,Christopher Bergey,SVP/GM Client Line of Business at Arm,Great to sit down with David Lumb from CNET and Ragavan Srinivasan of Meta to discuss how Arm and Meta and working together to enable developers to deploy 1B and 3B parameter LLM at the edge on ubiquitous Arm processors. Unleashing the creativity of 15M+ Arm software developers.,0.5122,POSITIVE,0.9672
11/19/2024,Arm,"519,449 followers","🚀 We've teamed up with AI at Meta to bring Llama 3.2 to Arm CPUs from day one!  By collaborating with Meta, we've made sure the new open-source Llama 3.2 LLMs run seamlessly on devices or in the cloud on Arm CPUs, with no extra work needed by developers.  Partnerships like this are essential to our mission to empower developers to enable AI everywhere, establishing Arm as the platform of choice for AI inference workloads.  We can't wait to see the innovations to come from developers running Llama 3.2 .  👏 Congratulations to the teams across Meta and Arm that made it possible.",0.5302,POSITIVE,0.9996
11/19/2024,Arm,"519,449 followers","Today we're participating in the United Nations Sustainable Development Goals Flag campaign!  🌏 This day aims to raise awareness of the 17 SDGs and their role in combating major global challenges.  We're proud to contribute to these goals in various ways, including having our people share their skills and expertise with our social impact partners likeand.  Jangala is enabling internet access for people in emergency and development situations. Amplio is empowering the world's most vulnerable communities through knowledge sharing with their product, Talking Book. 💪  🤝 Through partnerships like these, we're helping to improve lives worldwide with our technology.  📷 Check out the photo of us proudly displaying the SDG flag in our Cambridge office.",0.5226,POSITIVE,0.993
11/19/2024,Dipti Vachani,Senior Vice President and General Manager of Automotive and IOT Line of Business at Arm,"I'm excited to join fellow industry experts at  hashtag #GITEXGLOBAL to discuss the latest opportunities in AI.   Catch me on the Main Stage on October 15, where I’ll share more about the fantastic workis doing to accelerate AI development and the endless possibilities for innovation with the Arm compute platform. After all, where there is AI, there's Arm. I look forward to seeing you in Dubai!",0.5549,POSITIVE,0.9936
11/19/2024,Arm,"519,449 followers","What a jam-packed few days in Philadelphia! ✨  🤝 We were there for the 2024 Annual National HBCU Week Conference, supporting students and academic communities.  With leadership talks, roundtable discussions, and presentations on the Arm resources available to students and academics, we're empowering future leaders to succeed. 💪  Thank you to HBCU for a fantastic event! 🎉",0.5128,POSITIVE,0.9987
11/19/2024,Arm,"519,449 followers","We partnered with FruitPunch AI to sponsor the AI for Bears Challenge.   Over 10 weeks, 19 engineers learned about conservation, human-wildlife conflict, AI development flows, and teamwork to tackle bear conservation issues. 🐻  Here's what they accomplished: 💡 Successfully tested a bear-classifier model ⚡ Using the Arm Ethos-U65 NPU, the team showed 5-19x speedup over CPU-based inference, leading to increased power savings 🤝 Narrowed the skills gap for AI developers while introducing Arm technology and addressing sustainability goals  Thanks to everyone who participated! Together, we can drive positive change for people and planet. 🌍  Get more details here:",0.5356,POSITIVE,0.9993
11/19/2024,Arm,"519,449 followers","The future of IoT is built  hashtag #onArm.   To discover how the Arm ecosystem delivers efficient performance in edge AI devices, tune into's keynote at Edge Impulse's event.  🗓️: September 24, 10:50-11:10 am PT 📍: Mountain View, CA or Virtual 👉:",0.5236,POSITIVE,0.8139
11/19/2024,Arm,"519,449 followers","↔️ Expanded memory capabilities for even more workloads ⚡ 60% better performance than the previous instance 🔋 The highest level of energy efficiency so far  With a 16:1 memory to vCPU ratio,' new Graviton4-based EC2 X8g instances enable a broader range of workloads to benefit from the performance and efficiency of the Arm compute platform.  In our testing of X8g to run our own internal EDA workloads, we've seen reduced time-to-results for formal verification by 50% compared to the previous generation X2gd.  We're excited to have worked closely with AWS to help bring these new instances to life, accelerating innovation and reducing time to market.  Congratsand the AWS team! 👏",0.5294,POSITIVE,0.9998
11/19/2024,Arm,"519,449 followers","🤳Epic memories created at  hashtag #PyTorchConf!   Here are the highlights that had us buzzing:  🤝 Connecting with our developer community 🤖 Showcasing tools on how to run AI models  🚀 Demonstrating the power of the Arm compute platform in action with LLM demos  Thanks to everyone who made it a blast! 👏  If you were there, let us know your highlights in the comments, below. 👇",0.52,POSITIVE,0.9992
11/19/2024,Arm,"519,449 followers","$ARM's now a part of the PHLX Semiconductor Sector Index (SOX)! 🎉  We're thrilled to join an esteemed list of leading semiconductor companies in our first year as a public company. This emphasizes the importance of the Arm compute platform across every technology touchpoint.  As we continue to diversify and scale, we look forward to what's next as we build the future of AI :",0.5747,POSITIVE,0.9996
11/19/2024,Arm,"519,449 followers","There's a new way to experience the world around you with Snap Inc.'s new Spectacles, built  hashtag #onArm. 👓  Thanks to the performance and efficiency leadership of the Arm compute platform, Snap's new standalone AR glasses are unlocking a new level of immersive experiences with Lenses.  We got the chance to try them out at the Snap Partner Summit, and it's safe to say we never want to take them off. Congratulations to all the team at Snap that brought the new generation of Spectacles to life. 🎉",0.552,POSITIVE,0.9996
11/19/2024,Arm,"519,449 followers","🌱 Sustainability is a part of who we are at Arm.   Our journey to help the industry reduce power started with smartphones. Now it's helping to accommodate the rigorous demands of AI.  We're experts in power efficiency, but our impact goes further than this.  Our technology is helping to transform lives worldwide - whether it's improving access to healthcare or empowering communities to mitigate the impacts of climate change. 💪  Click through below to see our progress so far.👇",0.5222,POSITIVE,0.9996
11/19/2024,Arm,"519,449 followers","Introducing Tech Unheard, a new podcast from Arm CEO, Rene Haas. 🎙️  ✉️ This is your invitation to join technology leaders behind-the-boardroom-door.  Join Rene for a series of one-on-one conversations exploring the future of AI, the motivation behind each leader's path and the mindset required to build some of today's biggest companies.  We're kicking things off withFounder and CEO, Jensen Huang on October 9.  Set your reminder. 🗓️",0.5397,POSITIVE,0.8501
11/19/2024,Arm,"519,449 followers","Integrating GitHub Actions with Arm is a game-changer for streamlining MLOps. 🚀 🔥  Picture this: new levels of performance, efficiency, and scalability. This is how we're making it easier for developers to unlock robust MLOps.  ➡️ Discover more and get started now.",0.527,POSITIVE,0.9985
11/19/2024,Arm,"519,449 followers","We'll be at  hashtag #PyTorchConf from Sep 18-19 to share how together with PyTorch we're accelerating AI models  hashtag #onArm. 🤝  It promises to be a jam-packed two days, with demos at our booth and expert talks bringing this to life. See more details of our talks on Thursday September 19, below:  🕙 At 10.50am joinas he discusses how the Arm compute platform is enabling fast and secure AI workloads.  📅 At 11.50am joinas she explores how you can run generative AI use cases on Arm CPUs.",0.5294,POSITIVE,0.9745
11/19/2024,Arm,"519,449 followers","As Rene Haas said on the day of our IPO, ""an IPO is just a moment in time"".  ⏩ Since then, we've moved at pace to continue building the industry's most efficient and performant compute platform for the age of AI.  Across the entire stack, from the foundational technology to the software, we've made significant strides alongside our partners and developer ecosystem to build the future of computing .  👉👉 Here's a look at just some of our highlights from the journey so far.  And there's plenty more to come!",0.5478,POSITIVE,0.9997
11/19/2024,Arm,"519,449 followers","We're helping developers bring AI workloads to life  hashtag #onArm with Arm Kleidi.   🆕 We've partnered withand ExecuTorch to integrate Arm Kleidi Libraries directly into these leading frameworks, enabling the next generation of apps to run large language models on Arm CPUs.  So, if you're an application developer, you can benefit from a dramatic performance improvement without having to do any additional engineering work. ⚡  This is just a sample of some of the work we're doing across the ML stack to ensure the latest AI models run best on Arm from cloud to edge.  Get the details:",0.527,POSITIVE,0.9979
11/19/2024,Tamika Curry Smith,"C-Suite Leader • Business Advisor • HR, DEI, and ESG Strategist • Board Member • Social Impact Advocate • Educator",I'm looking forward to delivering an Executive Leadership talk at the National HBCU Conference this week and hosting roundtable discussions with Anahita Crawford to highlight's programs that support students and academic communities.  Arm has a unique role in the Semiconductor Education Alliance and offers unparalleled resources through Arm Education and the Arm Developer Program. I'll be joined byfor an Executive Lunch Session where we'll have the chance to dive further into these topics.  It's going to be an incredible week! Find out how to get involved:,0.5247,POSITIVE,0.9994
11/19/2024,Arm,"519,449 followers","📸🔙 Exactly 365 days ago we celebrated our record-breaking IPO across our global offices, bringing our people together to mark the start of this new chapter.  It's been an incredibly exciting year since as we continue to build the future of AI . Thank you to everyone that's been a part of the journey so far.  ➡️ Join us as we take a look back at just some of our highlights from our global celebrations, happening this time last year.",0.565,POSITIVE,0.9994
11/19/2024,Arm,"519,449 followers","🎉 Congratulations to Spencer Collins, Executive Vice President and Chief Legal Officer at Arm, for the recognition as one of the top in-house legal leaders by the.  Spencer’s leadership since joining us in 2022 has helped reshape our global legal team, and his expertise remains fundamental to the success of the Arm compute platform in the age of AI.  Here’s to Spencer and everything he does for Arm! 👏",0.5246,POSITIVE,0.9989
11/19/2024,Arm,"519,449 followers","We recently hosted a workshop with experts from business and academia to discuss the latest innovations in Edge AI. 🚀  This included a talk by SVP and GM of IoT,, where he showcased what's possible when running Tiny Llama2 on Arm Ethos-U85. 💪  The live demo of Ethos-U85 showed enhanced performance with higher MAC configurations and SoC clock frequencies - see it in action below. 👇  Thank you toandfor organizing the event. 👏",0.5166,POSITIVE,0.9802
11/19/2024,Arm,"519,449 followers","We're delighted to welcome Young Sohn to our Board of Directors. 🎉  Young joins us with diverse experience in the semiconductor industry and shares our commitment to the growth of the Arm compute platform across key markets.  With a wealth of experience that spans board and advisory roles at HARMAN, Samsung Electronics and Cadence, Young's contributions will be invaluable in helping address the real and complex challenges of the AI era :",0.5303,POSITIVE,0.9979
11/19/2024,Arm,"519,449 followers","We've officially joined the PyTorch Foundation as a premier member! 🎉   Here's what that means for developers: 🤝 Greater integration with Arm and the PyTorch framework ⚡ Seamless acceleration for AI models 🔋 Better efficiency across a range of Arm-based hardware  Please also join us in celebrating the newest member of the PyTorch Foundation Governing Board -, our VP of Developer Technology.  Through our collaboration with PyTorch we're paving the way for the AI-accelerated future built .",0.5336,POSITIVE,0.997
11/19/2024,Arm,"519,449 followers","We're thrilled to continue our close partnership with Nuro to accelerate the adoption of autonomous technology in vehicles.  As the company enters its next phase, OEM and mobility providers can reap the benefits of the Nuro Driver platform, powered byThor and built on Arm Neoverse V3AE technology.  With the server-class performance and safety capabilities of Arm Neoverse, together with Nuro we're helping OEMs accelerate the delivery of autonomous, AI-enabled vehicles.  Congratulations to the whole Nuro team! 👏",0.5379,POSITIVE,0.9991
11/12/2024,Arm,"519,449 followers","🔎 Need detailed information quick? 👉 Say hello to our new real-time voice assistant  🗣️ Don't have time to listen to the podcast-length voice note you just received? 👉 Introducing voice note summarization  💬 Missed the plans on the group chat? 👉 Meet group chat summarization  With 3 new demos running entirely on the Armv9 CPU, we're making generative AI an integral part of today's smartphone experience.  This brings lower costs, better privacy and faster performance to the smartphone, opening the door to a whole new world of possibilities through our ubiquitous CPU technologies that feature in 99% of the world's smartphones.  And we're just scratching the surface:",0.5415,NEGATIVE,0.9928
11/12/2024,Arm,"519,449 followers",News just in from GitHub. 👀   It's Arm-hosted runners are now available to all.   Discover how this makes developing even easier.,0.5192,POSITIVE,0.9862
11/12/2024,Arm,"519,449 followers","Faster porting to Arm is here. 🙌  With our first open-source Random Number Generator (RNG) library, OpenRNG, you can experience:  ✅ 2.7x performance improvement over the C++ standard library ✅ Easier porting with cross-platform interface ✅ Multithreading support for parallel applications  With source code publicly available on GitLab now, there's no better time to try it out:",0.5161,POSITIVE,0.9998
11/12/2024,Arm,"519,449 followers","The time to develop native Windows on Arm apps is now.   Here's 3 reasons why.👇 1️⃣ Better performance 2️⃣ Faster app load times 3️⃣ More power efficiency  Plus there's tools and resources to seamlessly build apps for next-generation PCs.  At ,, Microsoft MVP had this to say about building on Windows on Arm. ⤵️  Get started now:",0.5227,POSITIVE,0.9983
11/12/2024,Arm,"519,449 followers","Here's to 3+ years of SOAFEE! 👏  Together with 120+ leading players in the automotive industry, we've laid the foundations for a new ecosystem of consistent automotive software solutions. And we're not stopping there.  To bring us closer to our vision of seeing SOAFEE-based software solutions on the road, today we're introducing new developments as part of. These include:  🔹 New Arm Reference Design-1 AE, leveraging the AI, security, safety and virtualization capabilities of the Armv9 architecture  🔹 Virtual platforms integrated into SOAFEE  🔹 Expanding validation services of Linaro across all SOAFEE members  By coming together, we can bring AI-enabled software-defined vehicles to life :",0.5541,POSITIVE,0.9991
11/12/2024,Arm,"519,449 followers","🔜 Windows on Arm native support for Vulkan applications is coming.   Currently in beta, Vulkan SDK lets you seamlessly build native applications for Arm64 on Windows 11.  It includes Arm64x layers for debugging x86_64 Vulkan binaries, plus there's a native Arm64 shader toolchain.  In our latest Innovation Coffee episode,fromshows it in action with a demo:",0.5054,POSITIVE,0.9697
11/12/2024,Arm,"519,449 followers","Here's how you level up LLM inference on Android.👇  Google's MediaPipe with XNNPACK now benefits from Arm KleidiAI integration unlocking new levels of performance. 🚀  This means AI workloads running on the Arm CPU are faster, with the Gemma encoder seeing a 30% speed up.  ☕ In our latest episode of Innovation Coffee, Software Engineer, tests it out using our step-by-step Arm Learning Path:",0.526,POSITIVE,0.9989
11/12/2024,Arm,"519,449 followers","Ready to unlock faster machine learning with Arm Neoverse-based AWS Graviton? Now you can!  Machine Learning Runtime cluster now supports Graviton, so you can benefit from: ⚡ 30-50% speedups for various ML libraries 💪 3.1x run time improvement when enabling Photon 💰 Lower cloud vendor cost  Meet the next generation of optimized ML workloads. 👇",0.5137,POSITIVE,0.9995
11/12/2024,Arm,"519,449 followers","""Artificial intelligence is going to shape a whole new wave of computing and a whole new way of how you think about systems""  🚀 In the AI Infrastructure Silicon Valley Executive Series with, Arm CMOexplains why the world's biggest companies are turning to the Arm compute platform to maximize the AI opportunity.  With our leadership in performance and efficiency, the world's largest software ecosystem and solutions that can benefit the full stack, we make it possible for the latest AI innovations to become a reality faster and easier than ever before.  Hear how on YouTube:",0.5556,POSITIVE,0.9986
11/12/2024,Arm,"519,449 followers","Inference drives the AI-based experiences we use on our devices everyday, from facial recognition and object detection to text generation and summarization.  It's also helping to drive the move to processing on the edge, bringing more responsive and secure AI-based experiences to flagship smartphones running on the Arm CPU.  We're already demonstrating the benefits of inference for generative AI workloads with our virtual training assistant demo using's Phi-3 3.8B LLM, which is delivering text generation faster than the average human reading speed.  , Vice President of Machine-Learning Technology unpacks how Arm CPU designs are the foundation for inference from cloud to edge in:",0.5317,POSITIVE,0.9998
11/12/2024,Arm,"519,449 followers","Alongside UNICEF, we envision a world where the power and potential of AI is used to improve lives. ✨  One of the ways we can achieve this is by supporting local innovators across the world. 🌍  That's why we're excited to join the campaign to strengthen innovation ecosystems in emerging economies and demonstrate AI use cases.  Show your support for a more equitable future by making technology accessible to everyone.",0.539,POSITIVE,0.9942
11/12/2024,Arm,"519,449 followers","Get audio without the background noise with Raspberry Pi Pico 2. ✨  Sandeep M. shares a step-by-step guide on integrating a noise suppression algorithm with a USB microphone application on Raspberry Pi's newest development board.  With the dual-core Arm Cortex-M33, it brings quicker deployment of more compute-intensive applications. In fact, it runs the denoising algorithm 16.87x faster than the original Pico board. And it's all possible because it’s built . 🚀",0.5173,POSITIVE,0.9998
11/12/2024,Arm,"519,449 followers","At Arm, we believe doing great things starts with being your brilliant self. 🌟  Whether you get inspired by collaborative projects, or you find your flow through a more autonomous work style, you can thrive in our flexible culture. 💪  By coming together and embracing everyone's unique style we can build the future of computing .  Learn more about our culture on our ✨ new ✨ careers website:",0.5196,POSITIVE,0.9746
11/12/2024,Arm,"519,449 followers","How do you prepare for one of the world's biggest online shopping events?  Just ask.  Over 250K Arm-based AWS Graviton chips were used to power 5,800 distinctservices for its Amazon Prime Day shopping event in July. That's more than double the 2,600+ services used in 2023, proving just how scalable the Arm compute platform is.  Get a closer look at the detail in the blog byand:",0.5326,POSITIVE,0.9939
11/12/2024,Arm,"519,449 followers","What better way to enjoy Cambridge in the summer than at our annual event! ☀️  Every year, we bring together our people and partners to share a run-down of the latest Arm news and offer a unique chance for industry peers to meet and network.  Plus, we share some secret details on what's to come – making it a completely private, NDA event!  This year, we focused on all things AI, from our compute platform through to software. Through keynotes and intimate presentations, we demonstrated how the performance and efficiency of Arm technology is unleashing unique capabilities and experiences.  We had a fantastic few days and want to say a HUGE thank you to everyone that joined us!",0.5518,POSITIVE,0.9995
11/12/2024,Arm,"519,449 followers","We've been shortlisted for Reuters Automotive D.R.I.V.E Honours 2024 in 2 different categories!  🌟 Innovation - for our new Automotive Technologies launched in March that accelerate the development of AI-enabled software-defined vehicles by up to 2 years!  🌟 Empowering Women - Recognizing, SVP and GM of our Automotive Line of Business, for Dipti's profound impact on the automotive industry  We're proud to be recognized globally for our leadership in the automotive industry to deliver the technology suite for the next generation of vehicles. With our leading position and continued long term focus, the future of automotive computing is being built .",0.5437,POSITIVE,0.9993
11/12/2024,Arm,"519,449 followers",Is your security ready for the age of AI? 🚀  Our report with PSA Certified has everything you need to embrace the opportunities that AI has to offer in a secure way.,0.5475,POSITIVE,0.9981
11/12/2024,Arm,"519,449 followers","We've been driving development in the automotive industry for 30 years, and there's more innovation on the way! 🚗  With our safety-enabled AE processors and SOAFEE standardized levels of software, we're... ⚡ Accelerating the software development cycle 🤝 Enabling portability between Arm-based solutions 👩‍💻 Empowering developers to begin their software innovations even before the physical silicon is available  For more on our latest automotive AI launch, hear fromon the Embedded Executive podcast:",0.5311,POSITIVE,0.9981
11/12/2024,Arm,"519,449 followers","🤖 Meet MultiCub3r-X, the robot built  hashtag #onArm that can solve a Rubik’s Cube in record time.   How does it work? It utilizes an image processing application to calculate an efficient sequence of moves to solve the cube in the shortest time possible.  10,000 hours of processing time on Arm servers was needed to generate the data used by the algorithm, which runs on the Arm-basedPixel 8 using's MINDSTORMS EV3 to turn the cubes.  See it in action in the video below taken atWorld Congress.",0.5142,POSITIVE,0.9079
11/12/2024,Arm,"519,449 followers","🥳 There are 4 (!) new Google  hashtag #Pixel9 smartphones, and they're all built  hashtag #onArm!   Each device benefits from the performance and efficiency leadership of the Arm compute platform to enable the next-generation of AI capabilities and workloads.  We're proud to collaborate with the team at Google to deliver new and advanced experiences straight to your smartphone.  Congrats to theteam on such an exciting announcement!",0.5459,POSITIVE,0.9994
11/5/2024,Arm,"519,449 followers","🧑‍💻 15,000 developers 🤝 150 partners 📍1 event   We had a blast atWorld Congress where we connected with the community to share tools on how to seamlessly build next-generation applications that work everywhere.  Together, this is how we build the future of computing .",0.5217,POSITIVE,0.998
11/5/2024,Arm,"519,449 followers","New. Secure. Higher-performance.   👋 Meet Raspberry Pi Pico 2.  The new Pico 2 development board features a dual-core Arm Cortex-M33 as the primary boot architecture to deliver higher performance for secure commercial edge applications.  In conversation with,CEO, Eben Upton, shares some of the unique Arm features that make Pico 2 stand out.",0.5415,POSITIVE,0.9999
11/5/2024,Arm,"519,449 followers","Magic happens when you combine Google Cloud with the performance, efficiency, and flexibility of the Arm compute platform.  Learn how Google is driving custom silicon innovation with its Arm Neoverse-based Axion CPU, offering more value and choice to customers. 👇",0.5263,POSITIVE,0.9967
11/5/2024,Arm,"519,449 followers","""Arm is already broadly adopted in the cloud, and it’s coming to the enterprise data center, no question.""  In the AI era, where workloads are becoming more bespoke with unique performance requirements, Arm Neoverse offers the performance, efficiency, and flexibility that the modern data center needs.  It's why companies likechose the Arm platform for its NVIDIA Grace Superchip.  With broad adoption already in the cloud, here's why you should expect Arm Neoverse in the data center:via",0.5317,POSITIVE,0.9934
11/5/2024,Arm,"519,449 followers","In Q1 FYE25, we delivered our 4th consecutive set of record results. 🚀   With more companies making long-term commitments to the power-efficient, high-performance Arm platform, license revenue hit a record level in Q1.  This was supported by strong Armv9 adoption to enable more complex, efficient chips that support AI everywhere.  Q1 also saw rising Arm Compute Subsystem (CSS) adoption, as our partners look to accelerate their AI innovations.  To support this, we're continuing to invest in tools and solutions across all market segments to make software development easier for the 20+ million developers building on Arm - which is up from 15 million one year ago.  With multiple growth drivers at play, here's to the future built . 🎉",0.5622,POSITIVE,0.9961
11/5/2024,Arm,"519,449 followers","""If we don't start thinking about this power problem differently now, we're never going to see this dream we have, or the potential we have, with this amazing technology that can truly change our lives""  On the latest episode of's AI Insight series,shares why we must address the power problem of AI to unlock its full potential.  Speaking to Arm's DNA in power-efficient technology, Dipti shares how by deploying Arm at scale, companies could save upwards of 15% the total data center power.  We're pleased to pave the way to sustainable AI innovation and work with industry leaders to help reduce power consumption driven by AI.  Full episode here:",0.5373,POSITIVE,0.9899
11/5/2024,Arm,"519,449 followers","What do you get when you add community and learning together? Our Global Engineering Conference! 💡  From keynotes to discovery stations, our engineers had the chance to discuss the latest advancements in technology and how we're working together to build the future of computing . 🧑‍💻  By coming together, we can take our skills and knowledge to the next level. 🚀",0.5256,POSITIVE,0.9991
11/5/2024,Arm,"519,449 followers","What better time to recognize all our interns worldwide than  hashtag #NationalInternDay!  From Engineering to Marketing, interns are supporting every area of our business, putting their skills into action on the industry's most pervasive compute platform.  During their time with us, our interns will embark on exciting new projects and connect with their peers, as they begin to build their careers.  Thank you to everyone joining us this summer to help build the future of computing . 👏",0.5386,POSITIVE,0.9986
11/5/2024,Arm,"519,449 followers","The high-performance, power-efficient and functional safety leadership of the Arm AE portfolio and time-to-market benefits of Arm CSS for Automotive is coming to. 🎉  By extending our collaboration efforts, we can empower our mutual customers to fast-track the AI-enabled vehicle.",0.5386,POSITIVE,0.9996
11/5/2024,Arm,"519,449 followers","🗓️ Join us on Wednesday July 31 for our next financial results conference call.  After market close, we'll report our earnings results for the first quarter of fiscal year 2025 followed by a conference call to review our results and business outlook.  Details on how to join:",0.5755,POSITIVE,0.909
11/5/2024,Arm,"519,449 followers","Throwback to last month when we celebrated Pride Month at Arm. 🏳️‍🌈  From talks delivered by local charities to career development webinars, there was an opportunity for everyone to take part and recognize the importance of being your brilliant self at work - one of our core values.  Our allies are at the heart of creating a supportive environment where everyone can be authentic and ensure Arm is a place where everyone can belong.  Asfrom our Bangalore office explains, being a Pride@Arm ally offers so many rewards.",0.5159,POSITIVE,0.9869
11/5/2024,Arm,"519,449 followers","Optimizing code performance and accessibility across different hardware platforms can be a headache.  At, through expert talks and demos, we highlighted how the ""Write Once, Deploy Anywhere"" approach allows for seamless deployment of next-generation applications at scale. 🚀  This, together with our tools and resources, will enable AI everywhere in a common way for easier, faster, and more secure coding.  Thank you to everyone who joined us in Berlin! 🇩🇪",0.5194,POSITIVE,0.999
11/5/2024,Arm,"519,449 followers","Addressing the escalating need for power-efficient systems starts with the CPU.   That's why we're working closely withto build FUJITSU-MONAKA, an Arm-based CPU designed to enable next-generation AI application development through energy-efficient compute.  This innovative processor will provide an energy-efficient solution for Japan's NEDO program, which aims to achieve a 40% reduction in data center energy consumption by 2030.  By building , the CPU will benefit from our high-performance, energy-efficient computing solutions to drive the next-generation of AI applications.  This is how we deliver on the promise of more sustainable and accessible AI.",0.5463,POSITIVE,0.9995
11/5/2024,Arm,"519,449 followers","Raspberry Pi is enabling innovation across the ecosystem. ✨  Since its beginning, Raspberry Pi has provided a standard, cost-effective, optimized platform so you can work on products unique to you. 🚀  Founder and CEO Eben Upton shares why he chose Arm as the architecture of choice and what’s behind Raspberry Pi’s origin story:  This interview was first recorded in January 2023.",0.5195,POSITIVE,0.9966
11/5/2024,Arm,"519,449 followers","The impact of KleidiAI is now a reality. ✨  We worked with Google's AI Edge team to integrate Arm KleidiAI into the MediaPipe AI framework through XNNPACK.  So far, we've seen 30% performance improvements in time-to-first token when running a chatbot summarization demo on the Gemma 2B LLM running CPUs.  Thanks to the KleidiAI integration, the performance improvements enable around 250 tokens to be processed in just one second. This has incredibly exciting implications for AI acceleration on mobile CPUs.  It's one of our first demos of KleidiAI completed with the wider AI developer ecosystem, and we're excited for many more to come.  Find out what's next for this technology 👉:",0.538,POSITIVE,0.9999
11/5/2024,Arm,"519,449 followers","Arm CMSIS 🤝 Raspberry Pi   Raspberry Pi’s new CMSIS DFP lets you use Arm’s CMSIS tools, including µVision, with the Raspberry Pi Pico and Raspberry Pi Pico W boards.  Get started now in the step-by-step guide below. 👇",0.5218,POSITIVE,0.889
10/29/2024,Arm,"519,449 followers","Developers are often challenged with optimizing code performance across different hardware platforms. Luckily, there are many tools, resources, and communities to help.   We're heading toWorld Congress from July 17-19 to share these insights. ✨  At 2:10pm on Thursday July 18,will share how to write code once that can be deployed anywhere.💪  🙋 Who's coming?",0.5213,POSITIVE,0.959
10/29/2024,Arm,"519,449 followers","We recently got a group of academics and technical experts together in Cambridge to discuss the role of AI in immersive experiences. 🤝  In the age of AI, collaboration is crucial to solve technological and societal challenges. Together, we developed a ""Call for Action,"" identifying the steps needed to ensure AI adoption in both the public and private sectors.  AI will redefine how we live, play, and work, and we're dedicated to building its future . 💪  Thank you for joining us Neill Campbell,,,,,,,,, Kartic Subr,and.",0.5338,POSITIVE,0.9994
10/29/2024,Arm,"519,449 followers","🆕 Ready for enhanced mobile game performance?  Meet the new Arm Accuracy Super Resolution, our upscaling solution derived from FSR2 for mobile graphics and game development.  It works by rendering some stages of the mobile game frame at a lower resolution while its in development, and then applying the same technique to the final result using our efficient shader code for devices with Arm GPUs.  We recently worked withto put it to the test on a Dimensity 9300 phone, resulting in lower power consumption and longer battery life.  It's available now to help you bring outstanding graphics to mobile games. See how to get access in our blog:",0.5285,POSITIVE,0.9991
10/29/2024,Arm,"519,449 followers","Amazon Web Services (AWS) Graviton4 is officially here, and available now in GA! 🥳  Graviton4 is the most powerful and energy efficient AWS processor to date built Neoverse V2 cores.  It offers: ⚡ The best price performance for memory-optimized workloads ☝️ 30% better performance than the previous generation 🍃 Exceptional power efficiency  GA of Graviton4 follows 5+ years of close collaboration between Arm and AWS on all things Graviton to enable CPU silicon innovation for the next-generation of AI workloads.  Congratulations to our close partners at AWS on official GA! 👏",0.5241,POSITIVE,0.9995
