date,text,PTR Sentiment,Flair Sentiment,Flair Score,Repost,Hastags
2024-12-03T16:02:41.000Z,Our first workshop #EdgeAI at #AWSreInvent is tomorrow! Join #AWS experts to learn about building edge solutions w/ AWS IoT Greengrass on NVIDIA Jetson. Can’t make it? Visit Advantech at the AWS Village & GenAI Pavilions for demos! Details: https://go.advantech.com/Reinvent-2024-X #NVIDIARobotics,0.5151,POSITIVE,0.9301,0,"['#EdgeAI', '#AWSreInvent', '#AWS', '#NVIDIARobotics']"
2024-12-04T13:39:00.000Z,"What’s holding back AI and robotics innovation? For many, the answer lies in how data is collected. Traditional methods are costly, time-consuming, and even risky. But with cutting-edge technologies like @nvidiaomniverse, we’re removing these roadblocks.SoftServe’s",0.5187,NEGATIVE,0.6834,0,[]
2024-12-03T18:53:10.000Z,"Powered by #DigitalTwin simulations, synthetic data is transforming #AI training by bridging data gaps for autonomous machines. Learn how to build #generativeAI synthetic data workflows for training robot foundation models with #NVIDIAIsaacSim and #NVIDIAOmniverse Replicator.",0.5212,POSITIVE,0.9995,0,"['#DigitalTwin', '#AI', '#generativeAI', '#NVIDIAIsaacSim', '#NVIDIAOmniverse']"
2024-11-22T00:28:39.000Z,"Introducing NVIDIA JetPack 6.1 - Elevate your #edgeAI and #robotics projects with these new features:New Argus camera stackFirmware-based Trusted Platform Module supportUpdates to the AI compute stack, over-the-air (OTA) supportLearn more > https://developer.nvidia.com/blog/nvidia-jetpack-6-1-boosts-performance-and-security-through-camera-stack-optimizations-and-introduction-of-firmware-tpm/?ncid=so-twit-455721-vt48…",0.5465,POSITIVE,0.9987,0,"['#edgeAI', '#robotics']"
2024-11-20T16:30:01.000Z,"Mark your calendars for #CES2025, taking place January 6-10. Join us in Las Vegas for our CEO Jensen Huang’s opening keynote, insightful speaker panels, and immersive demos showcasing the latest tech innovations.Register for CES: https://nvda.ws/3ZeG55i@CES",0.5127,POSITIVE,0.9915,0,['#CES2025']
2024-11-19T17:55:05.000Z,"Missed Open Navigation's Nav2 session at #ROSCon2024? Watch Steve's talk introducing Nav2's new autonomous docking package. He discusses key server aspects, shares demonstrations, and explains how to integrate it into your applications. https://nvda.ws/40Rsi5N",0.5189,NEGATIVE,0.6281,0,['#ROSCon2024']
2024-11-19T01:32:48.000Z,Don't miss our first Isaac Lab office hour this Wednesday at 9:00 AM PST.  Join us to deep-dive into NVIDIA Isaac Lab workflows & learn more about #robot learning and policy training from our very own robotics engineers. https://nvda.ws/3YU9Oz8,0.5148,POSITIVE,0.9807,0,['#robot']
2024-11-18T17:35:43.000Z,See how @AdvexAI synthetic data and NVIDIA TAO Toolkit improve industrial inspection.,0.5335,POSITIVE,0.6363,0,[]
2024-11-14T23:40:18.000Z,Missed this week's Isaac Lab and #OpenUSD livestream? Watch the replay to hear how @1XTech is using Isaac Lab and see several real-world applications.https://nvda.ws/3CwAfmX,0.5182,NEGATIVE,0.7055,0,['#OpenUSD']
2024-12-06T19:52:53.000Z,"Discover NVIDIA VILA, an advanced multimodal #VLM that provides visual understanding of multi-images and video. It powers applications like video indexing, captioning, visual search and Q&A—preview the model today  https://nvda.ws/4gpIfVh",0.5191,POSITIVE,0.9993,0,['#VLM']
2024-12-06T00:30:34.000Z,A future where human-like robots roam amongst us — even in our own homes — may be closer than you think.Hear how NVIDIA VP @RevLebaredian is training robots for the real world in his chat with @BilawalSidhu on The TED AI Show: http://t.ted.com/MO6zG9m,0.5305,POSITIVE,0.9748,0,[]
2024-12-13T16:51:45.000Z,Missed this week's NVIDIA Isaac Sim Office Hours?  Watch the live replay to explore articulation rigging with #ROS 2 Bridge. https://nvda.ws/41x4dS8,0.5218,NEGATIVE,0.9756,0,['#ROS']
2024-12-11T21:59:15.000Z,It's time to take your robot development to the next level. #OpenUSD-based simulation & synthetic data generation are shaping the future of autonomous #robotics by cutting down development time and costs.Learn how  https://nvda.ws/3VC7rjt,0.5296,POSITIVE,0.9914,0,"['#OpenUSD', '#robotics']"
2024-12-11T16:00:32.000Z,From Simulations to Reality: #AI Powering Next-Gen #Roboticsby @Ronald_vanLoon |Check out the full article: https://bit.ly/3Zq0Tpk#NVIDIAambassador #AWSreInvent @NVIDIA @NVIDIAAI @NVIDIARobotics #ArtificialIntelligence #DataScience #CloudComputing #TechnologyCc:,0.523,POSITIVE,0.9614,0,"['#AI', '#Roboticsby', '#NVIDIAambassador', '#AWSreInvent', '#ArtificialIntelligence', '#DataScience', '#CloudComputing', '#TechnologyCc']"
2024-12-11T14:31:21.000Z,Don't miss our Isaac Sim Office Hours starting in just a few hours.,0.5043,POSITIVE,0.9553,0,[]
2024-12-03T19:06:58.000Z,Learn how to fine-tune action recognition models using #syntheticdata with NVIDIA Isaac Sim and TAO.  https://nvda.ws/3Bb0WNH#AWSreInvent,0.5121,POSITIVE,0.9808,0,"['#syntheticdata', '#AWSreInvent']"
2024-12-03T18:42:11.000Z,"Announced at #AWSreInvent - Discover how @TCS, @SoftServeInc, and leading #robotics startups are using @nvidiaomniverse and Isaac Sim on Amazon Web Services to scale synthetic data generation and robotics #simulation. https://nvda.ws/49ig1ti",0.526,POSITIVE,0.998,0,"['#AWSreInvent', '#robotics', '#simulation']"
2024-11-22T19:43:57.000Z," DeepStream 7.1 - Service Maker now supports Python, providing a powerful GStreamer abstraction layer that allows developers to accelerate real-time multimedia and #AI inference applications. Download now. https://nvda.ws/3ZhNhh6",0.5338,POSITIVE,0.9786,0,['#AI']
2024-11-22T17:05:52.000Z,"Missed this week's Isaac Lab office hours?Watch the replay to learn about NVIDIA Isaac Lab workflows, robot learning, and policy training straight from our #robotics engineers. https://nvda.ws/490LEYc",0.5165,NEGATIVE,0.9887,0,['#robotics']
