date,text,PTR Sentiment,Flair Sentiment,Flair Score,Repost,Hastags
2023-07-27T17:00:04.000Z,"T-1 hour! Join NVIDIA, @Microsoft , and @650Group in 1 hour to hear all about InfiniBand and how it's transforming the #AI landscape. Register now: https://nvda.ws/45A8Cn2",0.5316,POSITIVE,0.8836,0,['#AI']
2023-07-26T18:00:02.000Z,"T-24 hours! Register to join NVIDIA, @Microsoft, and @650Group tomorrow and discover the game-changing InfiniBand technology that's driving breakthroughs in performance and scalability. Reserve your spot now: https://nvda.ws/45A8Cn2 #InfiniBand #AI",0.5325,NEGATIVE,0.927,0,"['#InfiniBand', '#AI']"
2023-07-07T17:00:26.000Z,NVIDIA Spectrum-X platform is the first Ethernet fabric built for AI. Learn more: https://nvda.ws/3PGIYaI,0.5414,POSITIVE,0.9966,0,[]
2023-07-06T20:46:25.000Z,"Join NVIDIA, @Microsoft, and @650Group on July 27 to hear how InfiniBand is transforming the #AI landscape and driving system efficiency. Register here: https://nvda.ws/45A8Cn2",0.5381,POSITIVE,0.9433,0,['#AI']
2023-07-05T20:00:00.000Z,"Inside NVIDIA LaunchPad's vSphere on BlueField lab, watch how VMware vSphere 8.0 NSX Distributed Firewall (DFW) policies and security rules are offloaded to NVIDIA BlueField-2 DPU. Watch now:",0.5202,POSITIVE,0.9577,0,[]
2023-06-27T20:00:01.000Z,NVIDIA LaunchPad demonstrates VMware vSphere 8.0 on NVIDIA BlueField-2 DPU using Universal Pass Through (UPT) for accelerating vMotion service. Watch now:,0.5359,POSITIVE,0.9958,0,[]
2023-06-26T16:00:02.000Z,NVIDIA Spectrum Ethernet switches are built for AI/ML and storage workloads and provide good application performance with consistent low network latency. Read more: https://nvda.ws/3Xqn2SW,0.5364,POSITIVE,0.999,0,[]
2023-06-23T18:30:00.000Z,"MLAG  can help provide physical switch-level redundancy, avoid single-point failure, and maximize overall utilization of the total available bandwidth in your Ethernet fabric. Read more:",0.5123,POSITIVE,0.9899,0,[]
2023-06-22T21:02:38.000Z,Watch how to run the Redis workload over VMware vSphere 8.0 on NVIDIA BlueField-2 DPU using the NVIDIA LaunchPad lab.,0.5292,POSITIVE,0.9855,0,[]
2023-06-21T15:30:14.000Z,"NVIDIA Spectrum-X Networking Platform is the world’s first Ethernet fabric built for AI, powered by Spectrum-4 switches and BlueField-3 DPUs. Read more here: https://nvda.ws/42XCTtf",0.529,POSITIVE,0.9913,0,[]
2023-06-14T16:40:01.000Z,"T-2 hours to Kevin Deierling's keynote at SmartNICs Summit. If you're not already there, register here: https://bit.ly/43gsLN0",0.5054,POSITIVE,0.9875,0,[]
2023-06-13T17:30:01.000Z,NVIDIA and @VMware used the @Redisinc application to demonstrate the strengths and benefits of @VMwarevSphere 8 with #BlueField #DPUs. Read here: https://bit.ly/41JRcRJ,0.5147,POSITIVE,0.9917,0,"['#BlueField', '#DPUs']"
2023-06-12T17:00:01.000Z,Last day to register for NVIDIA's tutorial at SmartNICs Summit to receive a FREE PASS to the full 3-day event. Don't miss learning about how #BlueField #DPUs enable AI workloads. See you tomorrow! Register here: https://nvda.ws/45W6TZs,0.5261,NEGATIVE,0.9378,0,"['#BlueField', '#DPUs']"
2023-06-08T15:54:02.000Z, JUST IN: @Lenovo ThinkAgile VX Series now supports @VMware #vSphere with NVIDIA BlueField-2 DPUs!Read how the integrated solutions offer unparalleled technology to future-proof infrastructures and enable deep integration across the stack in this blog:,0.5332,POSITIVE,0.8648,0,['#vSphere']
2023-06-08T22:15:00.000Z,"In partnership with VMware and NVIDIA, Lenovo has engineered a BlueField DPU-centered infrastructure solution designed to help enterprise organizations transition to meet the demands of modern workloads and applications. Read more:",0.5226,POSITIVE,0.9978,0,[]
2023-06-01T21:00:02.000Z,"Learn how to use NVIDIA’s NVUE API to automate Data Center network operations with sample code for Curl commands, Python Code and NVUE CLI. https://nvda.ws/3C7q2tC",0.522,POSITIVE,0.9966,0,[]
2023-06-01T20:00:01.000Z,Join Kevin Deierling's keynote @SmartNICsSummit on June 14 to learn how #DPUs enable scaling #AI infrastructure effectively within constrained cost and power budgets. Register here: https://bit.ly/43gsLN0,0.5226,POSITIVE,0.9877,0,"['#DPUs', '#AI']"
2023-06-01T17:30:00.000Z,"Learn more about the largest supercomputer ever built in the public cloud for #openai. Great collaboration between #microsoft Engineering, Microsoft Research and #nvidia with 10,000 NVIDIA GPUs that are InfiniBand connected. https://nvda.ws/3MOTucO",0.5304,POSITIVE,0.9963,0,"['#openai', '#microsoft', '#nvidia']"
2023-05-31T14:00:02.000Z,"With the new NVIDIA AX800 converged accelerator, telcos and CSPs can host high-performance, software-defined open RAN 5G in the cloud and at the edge. Learn how. https://nvda.ws/3MH3KUo",0.5377,POSITIVE,0.9956,0,[]
2023-05-31T19:30:02.000Z,AI clouds using traditional Ethernet for their compute fabric can only achieve a fraction of the MLPerf performance that they need to achieve for optimal high-performance computing. Learn more about Spectrum-X here:,0.5225,NEGATIVE,1.0,0,[]
2023-05-31T17:31:00.000Z,Meet Spectrum-X: the first Ethernet platform designed specifically to improve the performance and efficiency of Ethernet-based AI clouds. Read more about NVIDIA Spectrum-X here: https://nvda.ws/3C5mtEw,0.5407,POSITIVE,0.9812,0,[]
2023-05-30T19:30:00.000Z,"NVIDIA Spectrum-X Networking Platform is the world’s first Ethernet fabric built for AI. Built with Spectrum-4 and BlueField-3, now cloud service providers can accelerate the development, deployment, and time-to-market of AI solutions. Watch here: https://nvda.ws/3WEALVQ",0.5588,POSITIVE,0.9995,0,[]
2023-05-30T19:30:00.000Z,"NVIDIA Spectrum-X Networking Platform is the world’s first Ethernet fabric built for AI. Now cloud service providers can accelerate the development, deployment, and time-to-market of AI solutions while also improving return-on-investment. Watch here: https://nvda.ws/3WEALVQ",0.5688,POSITIVE,0.9997,0,[]
2023-05-30T18:00:00.000Z,Large Language Models and AI applications have seen rapid growth. New NVIDIA Spectrum-X is the ideal platform for running existing and future AI workloads. Read more: https://nvda.ws/43A3WeW,0.564,POSITIVE,0.9884,0,[]
2023-05-30T14:44:12.000Z,"Our CEO, Jensen Huang, delivered a live keynote at #COMPUTEX2023 unveiling generative #AI platforms for every industry. Catch up on new systems, software and services enabling more efficient workflows.",0.5731,POSITIVE,0.9947,0,"['#COMPUTEX2023', '#AI']"
2023-05-30T16:30:00.000Z,"Just announced: New NVIDIA Spectrum-X Networking Platform combines NVIDIA Spectrum-4, BlueField-3 DPUs, and Acceleration Software to scale out #generativeai services. #computex2023 https://nvda.ws/3C4Ai61",0.5611,POSITIVE,0.9989,0,"['#generativeai', '#computex2023']"
2023-05-30T15:00:03.000Z,"Join NVIDIA, @Microsoft, and @650Group on June 13 to hear how InfiniBand is transforming the #AI landscape and driving system efficiency. Register here: https://nvda.ws/45A8Cn2",0.5364,POSITIVE,0.9526,0,['#AI']
2023-05-26T18:30:00.000Z,AI can improve day-to-day networking operations in many ways. Discover tips for Networking Admins looking to navigate #generativeai and NCCL. Read here: https://bit.ly/428Apb6,0.5326,POSITIVE,0.9845,0,['#generativeai']
2023-05-16T16:00:01.000Z,Explore the features and benefits of VMware vSphere 8 and NSX 4 while running on #BlueField #DPU and Dell Technologies. Watch the on-demand webinar here: https://bit.ly/3VPsv52,0.5058,POSITIVE,0.9994,0,"['#BlueField', '#DPU']"
2023-05-15T18:00:01.000Z,"NVIDIA Cumulus Linux offers complete integration with any standard automation tool, enabling network automation to be flexible, scalable, and easier than ever. Read more: https://bit.ly/3nX0agO",0.5214,POSITIVE,0.9898,0,[]
2023-05-12T20:38:28.000Z,See how the NVIDIA #BlueField #DPU accelerates heavy-duty #cybersecurity #IDS and #IPS threat detection solutions like Suricata. Read here:,0.5228,POSITIVE,0.9985,0,"['#BlueField', '#DPU', '#cybersecurity', '#IDS', '#IPS']"
2023-05-12T15:00:01.000Z,"Modern applications like #GenerativeAI, data science, and the #Metaverse are booming, at a time when cloud dominates enterprise IT. NVIDIA BlueField-3 #DPU has arrived to power the next wave of applications. Read here:",0.5252,POSITIVE,0.9997,0,"['#GenerativeAI', '#Metaverse', '#DPU']"
2023-05-11T18:00:00.000Z,Watch our on-demand webinar with @VMwarevSphere and @Dell where we talk about hybrid cloud architecture and NVIDIA #BlueField #DPU. Watch here: https://bit.ly/3VPsv52,0.5171,POSITIVE,0.8649,0,"['#BlueField', '#DPU']"
2023-05-10T16:00:03.000Z,Accelerate network troubleshooting and diagnosing with NVIDIA Spectrum Switches WJH streaming telemetry. Read more: https://bit.ly/3LLQCgd,0.5187,POSITIVE,0.9876,0,[]
2023-05-09T20:30:00.000Z,DOCA 2.0 is now available featuring NVIDIA #BlueField #DPU latest SDK features. Download today:,0.5336,POSITIVE,0.9896,0,"['#BlueField', '#DPU']"
2023-05-09T16:30:00.000Z,"NVIDIA #DOCA is the key to unlocking the potential of the NVIDIA #BlueField #DPU to offload, accelerate, and isolate data center workloads. Learn more:",0.533,POSITIVE,0.9997,0,"['#DOCA', '#BlueField', '#DPU']"
2023-05-08T21:00:57.000Z,Explore a new world of DPU possibilities by integrating @nvidia DPU into your @VMware #vSphere 8 workloads! Read the whitepaper for more info: https://bit.ly/40DtiXt,0.5378,POSITIVE,0.9912,0,['#vSphere']
2023-05-08T18:00:00.000Z,NVIDIA and @VMware accelerated #Redis performance using #vSphere 8 with #BlueField #DPU. Read the full test results in this blog: https://bit.ly/3B4PgIt,0.5158,POSITIVE,0.9881,0,"['#Redis', '#vSphere', '#BlueField', '#DPU']"
2023-05-05T19:00:00.000Z,Big thanks to @NetworkChuck for demoing the NVIDIA LaunchPad lab on @VMware #vSphere with #BlueField #DPU! Check out the video here:,0.5215,POSITIVE,0.9924,0,"['#vSphere', '#BlueField', '#DPU']"
2023-05-03T16:00:03.000Z,"We had a blast with #NVIDIAInception partner @Bloombase at @RSAConference last week! Read more about Bloombase integration with NVIDIA #BlueField #DPU, #GPU, and #Morpheus to build secure accelerated storage firewalls in the full solution here:",0.5316,POSITIVE,0.9907,0,"['#NVIDIAInception', '#BlueField', '#DPU', '#GPU', '#Morpheus']"
2023-04-27T21:00:01.000Z,#NVIDIAInception partner @Bloombase leveraged #BlueField to substantially improve their firewall performance and compliance. Read more:,0.5159,POSITIVE,0.9101,0,"['#NVIDIAInception', '#BlueField']"
2023-04-26T22:00:02.000Z,Tomorrow is our joint webinar with @VMwarevSphere  @Dell. Register now to learn about hybrid cloud architecture on NVIDIA BlueField DPUs. We'll explore the features and benefits of vSphere 8 and NSX 4 running on BlueField DPUs in Dell servers. https://nvda.ws/3MQZkMG,0.5075,POSITIVE,0.9388,0,[]
2023-03-23T17:00:01.000Z,"Learn more about NVIDIA’s open Ethernet technologies and how @Comcast leverages Pure SONiC, Spectrum switches and #BlueFieldDPUs for their Cloud Fabric services during our #GTC23 session happening today. Watch it here: https://nvda.ws/3IGKhkW",0.5235,POSITIVE,0.9917,0,"['#BlueFieldDPUs', '#GTC23']"
2023-03-23T16:00:03.000Z,"Watch NVIDIA experts to hear about new possibilities for improved vRAN performance, CloudRAN vision for greater utilization of RAN compute infrastructure, and AI-enabled RAN transformation—from network digital twins to 6G innovation. #GTC23 Watch now: https://nvda.ws/3Ssmt8F",0.5389,POSITIVE,0.991,0,['#GTC23']
2023-03-22T18:35:56.000Z,"Not all clouds are created equal. Join our #GTC23 networking session on how organizations can build computing infrastructures that are accelerated, efficient and secure with NVIDIA and @Azure. Register to watch here: https://nvda.ws/3Ezz8RC",0.5168,POSITIVE,0.7146,0,['#GTC23']
2023-03-22T18:00:01.000Z,Learn more about the evolution of network security at this spring’s #GTC23 with industry experts from NVIDIA and @Cisco. Register now for our #networking session on transforming network security in the era of AI and cloud here: https://nvda.ws/3Z1vkjI,0.5361,POSITIVE,0.8956,0,"['#GTC23', '#networking']"
2023-03-22T16:30:01.000Z,"Join us in 30 minutes for our next #GTC23 session! The #NVIDIASpectrum Ethernet software stack is built for operational innovation - learn how to leverage Air, Cumulus, and NetQ for your mission-critical cloud networking. Register to join here: https://nvda.ws/3mfHw2k",0.5159,POSITIVE,0.9973,0,"['#GTC23', '#NVIDIASpectrum']"
2023-03-21T19:00:00.000Z,"NVIDIA BlueField® DPU is in the clouds – Oracle Cloud to be exact. Announced at GTC, @OracleCloud chooses BlueField DPUs to boost the performance, efficiency and security of its networking stack by offloading data center tasks from CPUs.",0.5225,POSITIVE,0.9979,0,[]
2023-03-21T17:35:01.000Z,"Transform the data center for the era of AI with #NVIDIABlueField and #DOCA as together, they lead the way to accelerated cloud services. Read our latest tech blog to learn more!",0.5497,POSITIVE,0.9987,0,"['#NVIDIABlueField', '#DOCA']"
2023-03-21T15:29:43.000Z,"Announced today at #GTC23, NVIDIA Grace™ CPU paves fast lane to energy-efficient computing for every data center. With mainstream applications get 2x gains over x86 in energy-efficient performance. #energyefficiency https://nvda.ws/3JyaQcn",0.5279,POSITIVE,0.9991,0,"['#GTC23', '#energyefficiency']"
2023-03-21T15:33:48.000Z,"Announced today at #GTC23, @OracleCloud Infrastructure chooses NVIDIA BlueField data center acceleration platform. Hyperscaler adds BlueField-3 DPUs to its networking stack to offload data center tasks from CPUs. #DPU #energyefficiency https://nvda.ws/3n5QFLk",0.5259,POSITIVE,0.9968,0,"['#GTC23', '#DPU', '#energyefficiency']"
2023-03-21T14:30:02.000Z,CEO Jensen Huang will share his vision for the future of #AI and how NVIDIA is accelerating it with breakthrough technologies and solutions at today's #GTC23 keynote. Join us live in 30 minutes. https://nvda.ws/3yR9Ue7,0.5548,POSITIVE,0.9436,0,"['#AI', '#GTC23']"
2023-03-21T09:30:01.000Z,Join us in 30 minutes as @Azure and NVIDIA talk about taking the next transformational leap for scientific computing performance. Learn more about #NVIDIABlueFieldDPUs and #InfiniBand In-Network Computing Technologies during this #GTC23 session. Register: https://nvda.ws/3xxhpWY,0.5217,POSITIVE,0.9944,0,"['#NVIDIABlueFieldDPUs', '#InfiniBand', '#GTC23']"
2023-03-07T21:00:11.000Z,"Are you ready to witness the latest breakthroughs in #AI? Join us March 21 for NVIDIA CEO Jensen Huang's keynote and learn how generative AI is transforming not only every industry, but also our daily lives. #GTC23 https://nvda.ws/3SXqRwP",0.5469,POSITIVE,0.9966,0,"['#AI', '#GTC23']"
2023-03-15T16:00:03.000Z,Ready for #GTC23? @Azure and NVIDIA are taking the next transformational leap for scientific computing performance. Learn about #NVIDIABlueFieldDPU and InfiniBand In-Network Computing Technologies at our upcoming session during #GTCSpring - Register here: https://nvda.ws/3xxhpWY,0.5194,POSITIVE,0.9989,0,"['#GTC23', '#NVIDIABlueFieldDPU', '#GTCSpring']"
2023-03-14T17:00:01.000Z,"This #GTC23, dive deep into networking with sessions on network security, data center innovation, cloud computing, and more! Register now for March 20 - 23. https://nvda.ws/3k453m9",0.5142,NEGATIVE,0.6082,0,['#GTC23']
2023-03-13T22:00:01.000Z,#GTC23 is around the corner - join security industry experts to learn about the evolution of #networksecurity and the need for a zero-trust approach. Register here: https://nvda.ws/3Z1vkjI,0.5118,POSITIVE,0.9318,0,"['#GTC23', '#networksecurity']"
2023-03-09T23:00:01.000Z,"Ready for #GTC23? Register today for our #networking session on how organizations can build cloud computing infrastructures that are accelerated, efficient, and secure to power the next wave of applications with @Azure. Register here: https://nvda.ws/3Ezz8RC",0.5204,POSITIVE,0.8943,0,"['#GTC23', '#networking']"
2023-03-09T17:00:01.000Z,Learn more about @Databento's bold decision to build their own infrastructure with @netris_io and @nvidia instead of wasting hundreds of million dollars with others. Read the case study -,0.5408,POSITIVE,0.5244,0,[]
2023-03-08T22:00:01.000Z,"Get a free, self-paced demo of VMware's Project Monterey running on the #NVIDIABlueFieldDPU https://nvda.ws/354XxQw",0.5086,NEGATIVE,0.9985,0,['#NVIDIABlueFieldDPU']
2023-03-08T02:00:02.000Z,"Join @VMware and #NVIDIA at this spring’s #GTC23 to learn and discuss essential insights into @VMwarevSphere on DPU for high performance, full stack security and operational agility. Register here: https://nvda.ws/3SaQDNv",0.5165,POSITIVE,0.938,0,"['#NVIDIA', '#GTC23']"
2023-03-06T21:10:12.000Z,The new architecture that helps organizations reimagine their IT infrastructure is HERE. @VMware #vSphere with @nvidia BlueField DPUs brings exciting capabilities to accelerate your financial services applications. Read more: https://bit.ly/3EZrkbS,0.5478,POSITIVE,0.9775,0,['#vSphere']
2023-03-07T16:00:00.000Z,Real-world success stories: Learn how @DatabentoHQ operates highly flexible and scalable private cloud across multiple colocation centers with @netris_io and NVIDIA. Read more:,0.519,POSITIVE,0.9647,0,[]
2023-03-03T15:00:03.000Z,Success Story: How @DatabentoHQ partnered with @netris_io and @NVIDIANetworkng to build and operate its own private cloud at three colocation centers.Learn more: https://hubs.la/Q01F21mp0,0.5074,POSITIVE,0.9363,0,[]
2023-03-06T17:00:02.000Z,#GTC23 is almost here - join our #networking session on vRAN to learn more about how @nvidia  is innovating and working on new possibilities for improved vRAN performance and utilization. Register here: https://nvda.ws/3Ssmt8F,0.5393,POSITIVE,0.8516,0,"['#GTC23', '#networking']"
2023-03-03T22:00:01.000Z,"This #GTC23, learn about how @comcast leverages #NVIDIA open Ethernet technologies for their Cloud Fabric services including Pure #SONiC, Spectrum switches and #NVIDIABlueFieldDPUs DPUs. Register here: https://nvda.ws/3IGKhkW",0.5272,POSITIVE,0.9699,0,"['#GTC23', '#NVIDIA', '#SONiC', '#NVIDIABlueFieldDPUs']"
2023-03-02T17:00:02.000Z,#GTC23 is almost here. Register now to learn about the #NVIDIA Spectrum Ethernet software stack and how to combine network digital twins for faster time to value and better business outcomes. Register here: https://nvda.ws/3mfHw2k,0.5419,POSITIVE,0.8917,0,"['#GTC23', '#NVIDIA']"
2023-02-02T17:00:03.000Z,"Join our live webinar happening now! Learn how a data processing unit (DPU) can improve data center efficiency, lower server power consumption up to 30 percent, and more. Register now: https://nvda.ws/3kNR5op",0.5243,POSITIVE,0.9696,0,[]
2023-02-01T17:00:04.000Z,Don't miss tomorrow's webinar on DPU power efficiency! Register here: https://nvda.ws/3kNR5op,0.5073,POSITIVE,0.9907,0,[]
2023-02-01T01:30:03.000Z,"On February 22 at 8 AM PT, learn how to accelerate market data analysis with full stack hardware and software from NVIDIA. Register here: https://nvda.ws/3WMMbWc",0.5435,POSITIVE,0.8306,0,[]
2023-01-30T18:00:03.000Z,"Join us on Feb. 2 for our latest webinar in power efficiency! Learn how a data processing unit (DPU) can improve data center efficiency, lower server power consumption up to 30 percent, and more. Register here: https://nvda.ws/3kNR5op",0.5292,POSITIVE,0.9865,0,[]
2023-01-27T21:00:00.000Z,"Join Hyperion Research, @nvidia, and experts from @Azure, @OhioState, and Max Planck Comp. & Data Facility for a discussion on using #InfiniBand & the capabilities of the #DPU to boost performance and drive your scientific computing innovation. Join Here: https://nvda.ws/3kKycmm",0.5146,POSITIVE,0.9285,0,"['#InfiniBand', '#DPU']"
2023-01-17T18:30:00.000Z,Learn why a network digital twin is an idea training tool for IT teams in our newest technical blog!  https://nvda.ws/3GM26hh,0.5157,POSITIVE,0.9903,0,[]
2023-01-07T16:15:43.000Z,Its #Green IT #Energy & #Sustainability ! Ami Badani VP #networking @nvidia http://bit.ly/GreenITNvidia @techradiottt With #Research @ericsson @RedHat @vmware #NVIDIA #partner @NVIDIAAI #SDGs #CES2023#AI #100DaysOfCode #womenintech @mikeflache #5G #podcast @EstelaMandela,0.5253,POSITIVE,0.9298,0,"['#Green', '#Energy', '#Sustainability', '#networking', '#Research', '#NVIDIA', '#partner', '#SDGs', '#CES2023', '#AI', '#100DaysOfCode', '#womenintech', '#5G', '#podcast']"
2022-12-28T18:18:21.000Z,Learn how NVIDIA Ethernet Switching solutions benefit our customers' IT and network operations. https://nvda.ws/3MsxLW1,0.5635,POSITIVE,0.9607,0,[]
2022-12-21T21:00:00.000Z,Learn more about inline GPU packet processing with #NVIDIADOCA GPUNetIO library in our latest blog!,0.507,POSITIVE,0.9547,0,['#NVIDIADOCA']
2022-12-19T18:00:01.000Z,"The results are in! Read all about our successful DOCA Cybersecurity Hackathon for Fall 2022! Teams developed innovative networking solutions using #NVIDIADOCA, #NVIDIAMorpheus and #BluefieldDPU",0.5162,POSITIVE,0.9943,0,"['#NVIDIADOCA', '#NVIDIAMorpheus', '#BluefieldDPU']"
2022-12-13T20:30:00.000Z,"Is your network due for a service appointment? In this design guide, learn how Cumulus Linux makes it easy to modernize your network protocols and pave the way for network automation > Click the link to learn more! https://nvda.ws/3HQgNSX",0.5242,POSITIVE,0.7434,0,[]
2022-12-09T22:11:01.000Z,Bring accelerated data center switching to any #datacenter with the #NVIDIASpectrum platform.  https://nvda.ws/3LxOSVV,0.5188,POSITIVE,0.9937,0,"['#datacenter', '#NVIDIASpectrum']"
2022-06-09T15:49:08.000Z,"What is the DPU’s role in driving zero-trust #NetworkSecurity? Get a quick answer here, and then dive deeper in this e-book: https://nvda.ws/3NCtnVF",0.5068,NEGATIVE,0.8638,0,['#NetworkSecurity']
2022-06-24T17:22:05.000Z,New to developing on NVIDIA DOCA? Read this blog to demystify some of the complexity around the DOCA stack and packaging >,0.5546,POSITIVE,0.9988,0,[]
2022-11-18T18:13:37.000Z,"Different hardware components are good at performing different tasks. With that in mind, the hardware of choice can massively impact your cost and energy efficiency. Learn more about NVIDIA BlueField DPU and how can it transform your data center: https://dogaozgon.medium.com/how-to-save-your-company-22m-on-its-next-data-center-9eb180622f80…@nvidia",0.5537,POSITIVE,0.8131,0,[]
2022-11-21T18:18:21.000Z,IDC conducted research that explored the value and benefits of using NVIDIA Ethernet switching solutions to improve interviewed organizations' network operations. Learn about their findings > https://nvda.ws/3MucN9b,0.5384,POSITIVE,0.9961,0,[]
2022-02-15T08:00:00.000Z,Learn how industry leaders are leveraging the power of accelerated networking to transform their data center into the new unit of computing. https://nvda.ws/3yCWvFx,0.5397,POSITIVE,0.9708,0,[]
2022-05-17T21:12:00.000Z,"Develop applications for breakthrough networking, security, and storage performance using NVIDIA DOCA — the complete, open software development platform for the NVIDIA BlueField DPU. https://nvda.ws/3hm3Nqw",0.5377,POSITIVE,0.9979,0,[]
2022-11-16T19:30:13.000Z,Explore all there is to know about NVIDIA Quantum InfiniBand switches which enable network recovery much faster than any other software-based solution. #SC22 https://nvda.ws/3X71xWQ,0.5408,POSITIVE,0.9997,0,['#SC22']
2022-11-16T18:53:00.000Z,"We announced a multi-year collaboration with @Microsoft to build one of the most powerful AI supercomputers in the world, to help enterprises train, deploy and scale #AI, including large, state-of-the-art models. https://nvda.ws/3UJB4gj #Azure #NVIDIAonAzure",0.5596,POSITIVE,0.9982,0,"['#AI', '#Azure', '#NVIDIAonAzure']"
2022-11-14T16:00:08.000Z,Enhancing #DataCenter Energy Efficiency with DPUsby @Ronald_vanLoon | Check out the full article: http://bit.ly/3g1bC78  #NvidiaPartner @nvidia @NVIDIADC #AI #Cloud #5G #DataScience #Innovation #Sustainability Cc: @sallyeaves @WearablesExpert,0.5221,POSITIVE,0.9951,0,"['#DataCenter', '#NvidiaPartner', '#AI', '#Cloud', '#5G', '#DataScience', '#Innovation', '#Sustainability']"
2022-11-16T01:00:00.000Z,Learn more about how to accelerate enterprise apps with @Microsoft Azure Stack HCI and #NVIDIABlueFieldDPU in our latest blog!  https://nvda.ws/3g2WF4w,0.5073,POSITIVE,0.9734,0,['#NVIDIABlueFieldDPU']
2022-11-15T21:28:22.000Z,Take a look into NVIDIA Quantum InfiniBand switches and watch as it enables network recovery much faster than any other software-based solution. #SC22 https://nvda.ws/3AlsVqq,0.5375,POSITIVE,0.9976,0,['#SC22']
2022-11-14T16:17:58.000Z,"Announced at #SC22, @DellTech unveiled the Dell PowerEdge XE9680 system — its first system with eight NVIDIA GPUs interconnected with NVIDIA NVLink to supercharge advanced workloads.",0.5382,POSITIVE,0.9985,0,['#SC22']
2022-11-14T15:31:55.000Z,"Our #HPC platform combines #edge computing and #AI to enable secure access, data migration and real-time, streaming processing at the edge. Learn more. #SC22",0.5353,POSITIVE,0.9997,0,"['#HPC', '#edge', '#AI', '#SC22']"
2022-11-14T15:16:16.000Z,"Announcing broad adoption of NVIDIA H100 Tensor Core GPUs and Quantum-2 InfiniBand, including new offerings on @Azure and 50+ new partner systems for accelerating scientific discovery. #SC22",0.5574,POSITIVE,0.9987,0,['#SC22']
2022-08-12T18:57:29.000Z,"Take the first step in developing breakthroughs in #networking, #security, and #storage performance. Learn more about our free #NVDLI course for NVIDIA DOCA. https://nvda.ws/3naW1CN",0.5221,POSITIVE,0.9903,0,"['#networking', '#security', '#storage', '#NVDLI']"
2022-11-07T22:00:00.000Z,"In order to adapt to immersive media like the metaverse, companies are looking to software-defined broadcast infrastructure as the future of the industry. Join NVIDIA at RealTime Conference 2022 to learn more about making next gen entertainment possible.  https://nvda.ws/3DCjcOi",0.535,POSITIVE,0.5332,0,[]
2022-11-05T18:30:00.000Z,Long-term support for #NVIDIADOCA is here with the release of 1.5! Read our latest blog to find out more https://nvda.ws/3UufBaC,0.5315,POSITIVE,0.9234,0,['#NVIDIADOCA']
2022-05-04T18:15:00.000Z,"Today, data centers are using up to 30% of their CPU cores to power infrastructure alone. Learn how industry leaders are leveraging accelerated #networking to free up CPU cores and improve performance and efficiency. https://nvda.ws/3yCWvFx",0.5244,NEGATIVE,0.5516,0,['#networking']
2022-11-03T18:00:01.000Z,Read the latest white paper on increasing Data Center power efficiency with #NVIDIABlueFieldDPU - Available here: https://nvda.ws/3DX83HX,0.5223,POSITIVE,0.852,0,['#NVIDIABlueFieldDPU']
2022-11-03T16:15:00.000Z,"Dig into Data Center efficiency with #NVIDIA, @VMware, @RedHat and @ericsson as we look at #NVIDIABlueFieldDPU performance!  https://nvda.ws/3havBjW",0.5283,POSITIVE,0.9983,0,"['#NVIDIA', '#NVIDIABlueFieldDPU']"
2022-11-03T00:00:00.000Z,Don't miss Ami Badani of @nvidia  talk about why the scale-up approach to data centers is failing and what we need for a new generation of #DataCenters with @RedHat!,0.5443,NEGATIVE,0.9971,0,['#DataCenters']
2022-11-01T16:14:43.000Z,Listen to this podcast episode from @packetpushers to learn how NVIDIA DOCA unlocks the potential of the NVIDIA BlueField DPU.  https://nvda.ws/3MOrX9p,0.5231,POSITIVE,0.99,0,[]
2022-10-27T21:00:01.000Z,Don't forget to register for our upcoming webinar with @cPacket on November 9th!  https://nvda.ws/3eVypjV,0.5059,POSITIVE,0.7686,0,[]
2022-10-27T17:18:21.000Z,IDC conducted research that explored the value and benefits of using NVIDIA Ethernet switching solutions to improve interviewed organizations' network operations. Learn about their findings > https://nvda.ws/3Maef04,0.5384,POSITIVE,0.9955,0,[]
2022-10-26T14:05:02.000Z,"Computers have evolved, and so have the way we build and maintain them. Ami Badani of @NVIDIA joins @kernelcdub to talk about why the scale-up approach to data centers is failing and what's needed for a new generation of #DataCenters. https://bit.ly/3TJmcxw",0.531,POSITIVE,0.6768,0,['#DataCenters']
2022-10-21T21:00:01.000Z,Register now for our upcoming webinar with @cPacket on November 9th!  https://nvda.ws/3eVypjV,0.506,NEGATIVE,0.693,0,[]
2022-10-19T21:59:00.000Z,Watch @LinusTech put our #NVIDIA ConnectX-6 and GPUDirect Storage to the test!,0.5231,POSITIVE,0.9958,0,['#NVIDIA']
2022-10-13T19:45:30.000Z,PNY is excited to team up with @nvidia for our upcoming Virtual Event on Supercharging Modern Data Centers with NVIDIA Networking Solutions. Register here: http://pny.com/upcoming-virtual-event…,0.5336,POSITIVE,0.9844,0,[]
2022-10-14T07:00:13.000Z,"What are DPUs and why do we need them? Get a quick answer here, and then dive deeper in this e-book:",0.51,NEGATIVE,0.672,0,[]
2022-08-30T21:00:01.000Z,"Learn how customers from NVIDIA LaunchPad are using VMware technology to meet their current network security needs without compromising their performance requirements. See you at VMware Explore tomorrow, 4:30pm PT: https://nvda.ws/3AHo57i",0.5344,POSITIVE,0.9974,0,[]
