date,text,PTR Sentiment,Flair Sentiment,Flair Score,Repost,Hastags
2024-11-20T16:59:43.000Z,OpenUSD Insider Livestream https://x.com/i/broadcasts/1DXxydYbjoWJM…,0.5044,POSITIVE,0.9679,0,[]
2024-11-18T18:41:32.000Z,"We are thrilled to announce a groundbreaking collaboration between Rescale and @NVIDIA, bringing AI-driven, real-time simulation capabilities to engineers and designers. This industry-first integration of Rescale’s cloud-native platform with the NVIDIA Omniverse Blueprint sets a",0.5396,POSITIVE,0.9998,0,[]
2024-11-18T18:40:13.000Z,Join Cadence and @NVIDIA in exploring how accelerated computing is already achieving 40X speedups in semiconductor optimization and over 1000X in molecular simulations! Learn more https://ow.ly/oGt850U8t4t,0.513,POSITIVE,0.9916,0,[]
2024-12-06T20:36:58.000Z,Watch our livestream with @nvidia & Microsoft @Azure experts on how to:  Get started with building #OpenUSD-based #DigitalTwins  Use Azure IoT and #NVIDIAOmniverse workflows to connect real-world data with interactive #3D environmentsWatch now  https://nvda.ws/3ZCiyLL,0.5273,POSITIVE,0.9941,0,"['#OpenUSD', '#DigitalTwins', '#NVIDIAOmniverse', '#3D']"
2024-12-06T00:30:34.000Z,A future where human-like robots roam amongst us — even in our own homes — may be closer than you think.Hear how NVIDIA VP @RevLebaredian is training robots for the real world in his chat with @BilawalSidhu on The TED AI Show: http://t.ted.com/MO6zG9m,0.5305,POSITIVE,0.9748,0,[]
2024-12-11T21:59:15.000Z,It's time to take your robot development to the next level. #OpenUSD-based simulation & synthetic data generation are shaping the future of autonomous #robotics by cutting down development time and costs.Learn how  https://nvda.ws/3VC7rjt,0.5296,POSITIVE,0.9914,0,"['#OpenUSD', '#robotics']"
2024-12-13T19:28:34.000Z,"What is a #DigitalTwin? Learn how enterprises are using #OpenUSD-based digital twins to transform industries by creating virtual replicas of physical systems to optimize design, operations, and performance.",0.5311,POSITIVE,0.9849,0,"['#DigitalTwin', '#OpenUSD']"
2024-12-12T17:50:00.000Z,Join us in 10 minutes https://youtube.com/live/dCwNkjkzJcY?si=PmOkShBcarzHdC1g…,0.5145,POSITIVE,0.9966,0,[]
2024-12-11T19:01:23.000Z,Robot Programming with NOVA & NVIDIA Isaac Sim https://x.com/i/broadcasts/1OyJAZegRvzxb…,0.5195,NEGATIVE,0.5051,0,[]
2024-12-11T17:00:38.000Z,Articulation Rigging with ROS 2 Bridge | Isaac Sim Office https://x.com/i/broadcasts/1lDxLlogRjLxm…,0.5083,POSITIVE,0.9829,0,[]
2024-12-03T19:52:01.000Z,Discover how NVIDIA's AI Blueprint for video search and summarization helps develop #visualAI agents capable of multi-step reasoning over video streams. https://nvda.ws/41bC96N#AWSreInvent,0.5252,POSITIVE,0.9976,0,"['#visualAI', '#AWSreInvent']"
2024-12-03T19:06:58.000Z,Learn how to fine-tune action recognition models using #syntheticdata with NVIDIA Isaac Sim and TAO.  https://nvda.ws/3Bb0WNH#AWSreInvent,0.5121,POSITIVE,0.9808,0,"['#syntheticdata', '#AWSreInvent']"
2024-12-03T18:42:11.000Z,"Announced at #AWSreInvent - Discover how @TCS, @SoftServeInc, and leading #robotics startups are using @nvidiaomniverse and Isaac Sim on Amazon Web Services to scale synthetic data generation and robotics #simulation. https://nvda.ws/49ig1ti",0.526,POSITIVE,0.998,0,"['#AWSreInvent', '#robotics', '#simulation']"
2024-12-03T18:53:10.000Z,"Powered by #DigitalTwin simulations, synthetic data is transforming #AI training by bridging data gaps for autonomous machines. Learn how to build #generativeAI synthetic data workflows for training robot foundation models with #NVIDIAIsaacSim and #NVIDIAOmniverse Replicator.",0.5212,POSITIVE,0.9995,0,"['#DigitalTwin', '#AI', '#generativeAI', '#NVIDIAIsaacSim', '#NVIDIAOmniverse']"
2024-12-03T01:25:52.000Z,Looking to start building your own operations #DigitalTwins? Join this week's livestream to hear from @Microsoft Azure & @nvidia experts on how #NVIDIAOmniverse & #OpenUSD are powering industrial transformations. https://nvda.ws/4f6WBsY,0.5284,POSITIVE,0.7775,0,"['#DigitalTwins', '#NVIDIAOmniverse', '#OpenUSD']"
2024-11-22T10:49:12.000Z,"Virtual Factory :  I recently caught up with Ludwig von Reiche at @nvidia for a good long chat on ""#VirtualFactory"" related topics ...Here's our full 14 minutes chat ...@NVIDIAEU, @NVIDIAAI, @nvidiaomniverse",0.5222,POSITIVE,0.962,0,['#VirtualFactory']
