Date Posted,Source,Headline,Preview,Link,PTR Headline Sentiment,Flair Headline Outlook,Flair Headline Score,PTR Preview Sentiment,Flair Preview Outlook,Flair Preview Score
11/28/2024,Firstpost,Trump has a problem: America's economy is growing but so is its inflation,"Even as the US economy grew by 2.8% in the third quarter, the inflation also grew by 1.9%, complicating the economic outlook that President-elect Donald...",https://www.firstpost.com/world/united-states/trump-has-a-problem-american-economy-is-growing-but-so-is-its-inflation-13839562.html,0.5,NEGATIVE,0.9936,0.5241666666666667,NEGATIVE,0.992
11/27/2024,CBS News,Trump tariffs could make these items more expensive,"Tariffs on U.S. imports would raise prices for consumers on a range of goods, experts say. Here's what to know.",https://www.cbsnews.com/news/trump-tariffs-consumer-prices-inflation-impact-what-to-buy-now/,0.5425,NEGATIVE,0.9969,0.49750000000000005,NEGATIVE,0.5681
11/27/2024,Australian Broadcasting Corporation,VIDEO Meet Charles Curtis — America's first VP of colour,Charles Curtis was Native American and served as the 31st vice president of the United States under Herbert Hoover. Share.,https://www.abc.net.au/news/2024-11-28/meet-charles-curtis-%E2%80%94-americas-first-vp-of-colour/104659772,0.5516666666666666,POSITIVE,0.9998,0.5231250000000001,POSITIVE,0.9838
11/27/2024,POLITICO.eu,Irish America wants a united Ireland. And it’s ready to fund it.,"As political winds shift on both sides of the Irish border, the diaspora eyes the reunification of Ireland.",https://www.politico.eu/article/how-irish-america-went-from-bombs-to-ballots/,0.505,NEGATIVE,0.7762,0.515625,POSITIVE,0.977
11/27/2024,thesun.my,Dodging US bureaucracy,"AS president-elect Donald Trump finalises his dream team to make the United States great again, the most intriguing appointment is of Elon Musk and former...",https://thesun.my/opinion-news/dodging-us-bureaucracy-DF13349749,0.5,POSITIVE,0.9592,0.53,POSITIVE,0.9947
11/27/2024,YouTube · WHAS11,3 American citizens freed from China and returning to United States,"For President Joe Biden, this is a chance to point to a rare diplomatic agreement with China as part of his legacy.",https://www.youtube.com/watch?v=7EVV_08Gdws,0.5,POSITIVE,0.5993,0.5171428571428572,POSITIVE,0.9983
11/27/2024,Brock University,OPINION: Blayne Haggart discusses Trump’s proposed trade tariffs,"This piece written by Blayne Haggart, Associate Professor of Political Science at Brock University, originally appeared in The Conversation.",https://brocku.ca/brock-news/2024/11/opinion-blayne-haggart-discusses-trumps-proposed-trade-tariffs/,0.5,POSITIVE,0.9602,0.506875,NEGATIVE,0.8226
11/27/2024,Reuters,"Nuclear attack unlikely despite Putin's warnings, US intelligence says","The U.S. decision to allow Ukraine to fire American weapons deeper into Russia has not increased the risk of a nuclear attack, which is unlikely,...",https://www.reuters.com/world/europe/nuclear-attack-unlikely-despite-putins-warnings-us-intelligence-says-2024-11-27/,0.505,NEGATIVE,0.9348,0.53,NEGATIVE,0.7624
11/27/2024,The Guardian,"What are tariffs and why is Trump levying them on Canada, Mexico and China?","There are still more than 50 days left until Donald Trump takes office, but he has already laid the ground for a trade war that could shake the global...",https://www.theguardian.com/us-news/2024/nov/27/trump-tariffs-explained,0.5,NEGATIVE,0.9987,0.52,POSITIVE,0.9071
11/27/2024,TODAY.com,75 U.S. Place Names With Native American Roots,One of the many ways Native American influence shines through the United States is in our place names.,https://www.today.com/life/native-american-town-names-rcna176894,0.5975000000000001,POSITIVE,0.9974,0.49666666666666665,POSITIVE,0.9973
11/27/2024,Fasken,How Will Donald Trump’s Win Impact Canada?,"Donald Trump's re-election as U.S. president will significantly impact Canada, especially regarding trade, defence and environmental policy,...",https://www.fasken.com/en/knowledge/2024/11/les-impacts-de-la-victoire-de-donald-trump-sur-le-canada,0.5,NEGATIVE,0.5397,0.513,POSITIVE,0.9951
11/27/2024,Reuters,U.S. imposing sanctions on 21 top Venezuela officials over election crackdown,"WASHINGTON, Nov 27 (Reuters) - The United States is imposing sanction on 21 senior Venezuelan officials for their role in suppressing protests after a...",https://www.reuters.com/world/americas/us-imposing-sanctions-21-top-venezuela-officials-over-election-crackdown-2024-11-27/,0.505,NEGATIVE,0.9874,0.505,NEGATIVE,0.9932
11/27/2024,Smithsonian Magazine,The Ten Best History Books of 2024,Our favorite titles of the year resurrect forgotten histories and examine how the United States ended up where it is today.,https://www.smithsonianmag.com/history/the-ten-best-history-books-of-2024-180985531/,0.5025,POSITIVE,0.9994,0.5375,POSITIVE,0.9999
11/27/2024,Politico,US exchanges Chinese detainees for 3 imprisoned Americans,"The Biden administration has brokered the release of three Americans by trading them for unidentified Chinese citizens in U.S. custody, according to a...",https://www.politico.com/news/2024/11/27/us-exchanges-chinese-detainees-for-three-imprisoned-americans-00191847,0.5,NEGATIVE,0.8989,0.5116666666666666,NEGATIVE,0.9827
11/27/2024,BBC,US to start immediately on fresh push for Gaza ceasefire,"President Joe Biden has said the US will make another push with regional powers for a ceasefire in Gaza, involving the release of hostages and the removal...",https://www.bbc.co.uk/news/articles/c0j8063plvdo,0.5,NEGATIVE,0.5502,0.5114285714285715,NEGATIVE,0.9166
11/27/2024,YouTube · CNBC Television,"The Democrats have lost their reputation with regular Americans, says WSJ columnist Peggy Noonan","Peggy Noonan, Wall Street Journal columnist and 'A Certain Idea of America' author, joins 'Squawk Box' to discuss the state of U.S. politics, mood of the...",https://www.youtube.com/watch?v=uySzjzm3Ang,0.49875,NEGATIVE,0.9996,0.5075000000000001,POSITIVE,0.9736
11/27/2024,U.S. Embassy in Romania (.gov),Ambassador Kathleen Kavalec at AmCham Thanksgiving Breakfast,"November 27, 2024. Cristi (Sporis), Letitia, David, Members of the board, Ladies and gentlemen,. Bună dimineața, doamnelor și domnilor,...",https://ro.usembassy.gov/ambassador-kathleen-kavalec-at-amcham-thanksgiving-breakfast/,0.4975,POSITIVE,0.974,0.5,POSITIVE,0.9169
11/27/2024,AS/COA,What Would Trump's Tariff Proposals Mean for U.S. Trade with Latin America?,The president-elect threatened 25 percent tariffs on Mexico and Canada and 10 to 20 percent rates globally. Learn about the hemispheric trade relationship.,https://www.as-coa.org/articles/what-would-trumps-tariff-proposals-mean-us-trade-latin-america,0.5,NEGATIVE,0.9789,0.5161111111111112,NEGATIVE,0.9681
11/27/2024,BBC,Jamieson Greer: Trump announces trade envoy after threatening new tariffs,Jamieson Greer could help oversee import taxes planned by the US president-elect on the US's top trading partners.,https://www.bbc.com/news/articles/c0qdk42yjw4o,0.5,NEGATIVE,0.9772,0.5483333333333333,POSITIVE,0.9805
11/27/2024,The 19th News,The 19th Explains: How bathroom bans on federal property would impact trans Americans,"A proposed bill in Congress would ban trans people from bathrooms in museums, national parks and other federal property. How would it be enforced,...",https://19thnews.org/2024/11/trans-americans-impact-bathroom-bans-federal-property/,0.5425,NEGATIVE,0.8557,0.5035000000000001,NEGATIVE,0.9884
11/27/2024,BBC,'It's going to be hard': US firms race to get ahead of Trump tariffs,The US president-elect's import taxes may be just talk until he takes office - but they are having an impact anyway.,https://www.bbc.com/news/articles/c3rxe1wv9ero,0.5,NEGATIVE,0.9238,0.5255555555555556,POSITIVE,0.9993
11/27/2024,The New York Times,Why Do We Love the Macy’s Thanksgiving Day Parade So Much?,"The nostalgia-fueled production has been the most-watched entertainment program in the United States for the past three years, ahead of the Oscars and the...",https://www.nytimes.com/2024/11/27/business/media/macys-thanksgiving-day-parade-viewership-appeal.html,0.6433333333333335,POSITIVE,0.9989,0.5125,POSITIVE,0.9999
11/27/2024,Stockwatch,Cyprus’ Chief Scientist meets the National Science Foundation of the United States of America,"The Chief Scientist for Research, Innovation, and Technology of the Republic of Cyprus, Mr. Demetris Skourides, recently concluded a visit to the United...",https://www.stockwatch.com.cy/en/article/emporika-nea/cyprus-chief-scientist-meets-national-science-foundation-united-states-america,0.5,POSITIVE,0.9777,0.5159999999999999,POSITIVE,0.9922
11/27/2024,Reuters,"Mexican president warns Trump tariffs will kill jobs, hints at retaliation","MEXICO CITY, Nov 26 (Reuters) - Mexican President Claudia Sheinbaum on Tuesday warned U.S. President-elect Donald Trump of dire economic consequences for...",https://www.reuters.com/world/americas/mexican-president-tells-trump-tariffs-will-worsen-inflation-kill-jobs-2024-11-26/,0.505,NEGATIVE,0.9953,0.4983333333333333,NEGATIVE,0.9991
11/27/2024,UBS,Trumponomics and European real estate,"On 5 November, the American electorate voted for Donald Trump to become the next US president, while also securing Republican majorities in the House and...",https://www.ubs.com/us/en/assetmanagement/insights/asset-class-perspectives/real-estate/articles/trumponomics-and-european-real-estate.html,0.49,NEGATIVE,0.8147,0.51875,POSITIVE,0.7828
11/27/2024,BBC,"Canada, Mexico and China respond to Trump tariff threats","Officials from Canada, Mexico and China have warned US President-elect Donald Trump's pledge to impose sweeping tariffs on America's three largest trading...",https://www.bbc.com/news/articles/cj6kj2752jlo,0.5,NEGATIVE,0.9611,0.5164285714285715,NEGATIVE,0.9722
11/26/2024,Yahoo,Vietnam PM urges US to lift some high-tech export restrictions,HANOI (Reuters) -Vietnam's Prime Minister Pham Minh Chinh on Wednesday urged the United States to lift export restrictions on some technology and said the...,https://www.yahoo.com/tech/vietnam-pm-urges-us-lift-024400129.html,0.5,NEGATIVE,0.9379,0.523888888888889,NEGATIVE,0.9913
11/26/2024,TRENDS Research & Advisory,Bridging Borders: China’s Investments in Mexico Amidst U.S.-China Trade Conflicts,"China has become a major force in Latin America in recent years, and its investment tactics have changed the economic landscape of the area.",https://trendsresearch.org/insight/bridging-borders-chinas-investments-in-mexico-amidst-u-s-china-trade-conflicts/,0.5,POSITIVE,0.9077,0.5145000000000001,POSITIVE,0.9803
11/26/2024,BBC,Canada’s oil patch rattled by Trump's tariff plan,"The proposed tariffs, if applied to oil and gas, could hammer Canada's economy and hike prices at the pump for Americans, analysts say.",https://www.bbc.com/news/articles/c86q87yjgzjo,0.5,NEGATIVE,0.9992,0.5114285714285715,NEGATIVE,0.9556
11/26/2024,THIRTEEN - New York Public Media,"America’s Gay Christian Sweetheart | United States of Comedy, Ep 3","A mainstay at the famous Laughing Skull Lounge, Atlanta comic Ian Aber, self-described as ""America's gay Christian sweetheart,"" helps pave the way for other...",https://www.thirteen.org/programs/independent-lens/united-states-of-comedy-episode-3-aswunb/,0.5770000000000001,POSITIVE,0.9926,0.503125,POSITIVE,0.9923
11/26/2024,Riazor.org,America ready for largest deployment in history…33 states and the “gold of the 21st century”,The United States of America wants to invest millions in the promotion of hydropower and marine energy projects.,https://www.riazor.org/news/america-ready-for-largest-deployment/2177/,0.5,POSITIVE,0.9876,0.5244444444444445,NEGATIVE,0.9392
11/26/2024,Le Monde.fr,Tariffs: 'American trade restrictions worsened the 1929 market crash and accelerated its spread to Europe',"COLUMN. In 1930, the US sharply increased its tariffs, exacerbating the Great Depression. At a time when Donald Trump has made this measure one of his...",https://www.lemonde.fr/en/opinion/article/2024/11/27/tariffs-american-trade-restrictions-worsened-the-1929-market-crash-and-accelerated-its-spread-to-europe_6734240_23.html,0.5033333333333333,NEGATIVE,0.5688,0.5395000000000001,NEGATIVE,0.9537
11/26/2024,Visual Capitalist,U.S. States Producing the Most Turkeys in 2024,"Every Thanksgiving, millions of Americans gather around the table to feast on a traditional turkey dinner. But have you ever thought about the origins of...",https://www.visualcapitalist.com/sp/u-s-states-producing-the-most-turkeys-in-2024/,0.5,NEGATIVE,0.9323,0.50125,NEGATIVE,0.7377
11/26/2024,The Economist,"As Jack Smith exits, Donald Trump’s allies hint at retribution",The president-elect hopes to hand the Justice Department to loyalists | United States.,https://www.economist.com/united-states/2024/11/26/as-jack-smith-exits-donald-trumps-allies-hint-at-retribution,0.5,NEGATIVE,0.7534,0.498125,NEGATIVE,0.9985
11/26/2024,The New York Times,Tariff Threats Show Trump’s Commitment to Upending Global Trade,"The president-elect's threat to hit Canada, Mexico and China with new tariffs is already rocking business and diplomatic relationships and could topple the...",https://www.nytimes.com/2024/11/26/us/politics/trump-tariffs-global-trade.html,0.6433333333333335,NEGATIVE,0.9029,0.5218750000000001,POSITIVE,0.7913
11/26/2024,Live 5 News WCSC,State Department shares tips for Americans traveling abroad during the holiday season,Just as the busy...,https://www.live5news.com/2024/11/26/state-department-shares-tips-americans-traveling-abroad-during-holiday-season/,0.5283333333333333,POSITIVE,0.951,0.5061111111111111,NEGATIVE,0.5301
11/26/2024,Motoring Research,Cupra plans to sell cars in the United States by 2030,"As one of the fastest growing car brands in Europe, Cupra has big plans for global expansion, including into the US market.",https://www.motoringresearch.com/car-news/cupra-sales-north-america-2030/,0.5025,NEGATIVE,0.9091,0.5158333333333334,POSITIVE,0.9981
11/26/2024,Hoover Institution,Acknowledging The New Paradigm Of America’s China Policy,"As the world awaits the beginning of a second Trump administration, it is crucial to acknowledge a monumental transformation in U.S.-China...",https://www.hoover.org/research/acknowledging-new-paradigm-americas-china-policy,0.5025,POSITIVE,0.9977,0.5816666666666668,POSITIVE,0.848
11/26/2024,PBS,What does Trump’s latest tariff plan mean for the U.S.?,WASHINGTON (AP) — President-elect Donald Trump has identified what he sees as an all-purpose fix for what ails America: Slap huge new tariffs on foreign...,https://www.pbs.org/newshour/politics/what-does-trumps-latest-tariff-plan-mean-for-the-u-s,0.5,NEGATIVE,0.9969,0.5008333333333334,NEGATIVE,0.7367
11/26/2024,CNN,"Trump ups the ante on tariffs, vowing massive taxes on goods from Mexico, Canada and China on Day 1","President-elect Donald Trump on Monday promised massive hikes in tariffs on goods coming from Mexico, Canada and China starting on the first day of his...",https://www.cnn.com/2024/11/25/politics/trump-tariffs-mexico-canada-china/index.html,0.5,NEGATIVE,0.9762,0.5125,NEGATIVE,0.9669
11/26/2024,Reuters,US energy lobbying groups wary about Trump tariffs threat,"U.S. oil and gas lobbying groups said on Tuesday they were wary of President-elect Donald Trump's threat of tariffs on Canada and Mexico,...",https://www.reuters.com/business/energy/us-energy-lobbying-groups-wary-about-trump-tariffs-threat-2024-11-26/,0.505,NEGATIVE,0.9173,0.516875,NEGATIVE,0.9932
11/26/2024,YouTube · PBS,"""America's Gay Christian Sweetheart"" Comedian Takes the Stage in Atlanta | United States of Comedy","Official website: https://to.pbs.org/IL_2024 | #IndieLensPBS Atlanta comic Ian Aber, self-described as ""America's gay Christian sweetheart,"" takes the stage...",https://www.youtube.com/watch?v=FxDdrLF2Y8c,0.5,NEGATIVE,0.6623,0.5113636363636362,POSITIVE,0.8858
11/26/2024,The White House (.gov),"The Biden-Harris Administration Has Catalyzed $1 Trillion in New U.S. Private Sector Clean Energy, Semiconductor, and Other Advanced Manufacturing Investment","Heather Boushey, Chief Economist, Investing in America Cabinet The Biden-Harris Administration's Investing in America agenda is making strategic public.",https://www.whitehouse.gov/briefing-room/blog/2024/11/26/the-biden-harris-administration-has-catalyzed-1-trillion-in-new-u-s-private-sector-clean-energy-semiconductor-and-other-advanced-manufacturing-investment/,0.49833333333333335,POSITIVE,0.996,0.5489999999999999,POSITIVE,0.7952
11/26/2024,YouTube · Forbes Breaking News,"'Shouldn't Be Happening In The United States Of America': Cloud, Tlaib Debate Anti-DEI Bill","At a House Oversight Committee hearing last week, Rep. Michael Cloud (R-TX), Rep. Rashida Tlaib (D-MI), and other lawmakers debated the GOP-backed Dismantle...",https://www.youtube.com/watch?v=DamUQ8891DY,0.518,NEGATIVE,0.9963,0.5095454545454546,NEGATIVE,0.9593
11/26/2024,House Ways and Means (.gov),Rural America Faces Family Farm Crisis if Trump Tax Cuts Expire,"“Ahead of Thanksgiving, every American can be grateful for the hard work done by farmers to put food on our tables everyday. As a fourth-generation family...",https://waysandmeans.house.gov/2024/11/26/rural-america-faces-family-farm-crisis-if-trump-tax-cuts-expire/,0.5,NEGATIVE,0.9353,0.5065,POSITIVE,0.9932
11/26/2024,Army.mil,MSCoE CG and CSM Send: Thanksgiving Safety Tips,"In 1863, Abraham Lincoln established Thanksgiving as a national holiday in a proclamation entreating all Americans to “heal the wounds of the nation” at...",https://www.army.mil/article/281595/mscoe_cg_and_csm_send_thanksgiving_safety_tips,0.5025,NEGATIVE,0.6023,0.5035714285714284,POSITIVE,0.7717
11/26/2024,The Independent,"Trump threatens China, Mexico and Canada with new tariffs. But what does this actually mean for Americans’ pockets?","On the campaign trail, Trump claimed to his supporters that tariffs are 'not going to be a cost to you, it's a cost to another country.",https://www.independent.co.uk/news/world/americas/us-politics/trump-tariffs-american-consumer-costs-china-mexico-canada-b2653784.html,0.5,NEGATIVE,0.9909,0.5481818181818182,NEGATIVE,0.9688
11/26/2024,The New York Times,Does the United States Have an Infertility Crisis?,Robert F. Kennedy Jr. has pledged to investigate the issue. Here's what we know — and what we don't — about infertility in America.,https://www.nytimes.com/2024/11/26/well/infertility-fertility-america.html,0.6433333333333335,NEGATIVE,0.9632,0.5025,NEGATIVE,0.5409
11/26/2024,U.S. Embassy in Uzbekistan (.gov),"Air Products Uzbekistan and the U.S. Embassy in Tashkent Unite to Establish an American Makerspace in Qarshi, Uzbekistan",https://uz.usembassy.gov/air-products-and-the-us-embassy-unite-to-establish-an-american-makerspace-in-qarshi/,0.4925,POSITIVE,0.9609,0.51125,NEGATIVE,0.9949
11/26/2024,CNN,‘Ernest Cole: Lost and Found’: The anti-apartheid photographer who turned his lens on Black America,"A new documentary by Raoul Peck draws on a trove of photographs once thought lost. Released from a bank vault with no records attached, a mystery surrounds...",https://www.cnn.com/style/ernest-cole-lost-and-found-documentary-raoul-peck-spc/index.html,0.5,POSITIVE,0.999,0.5081818181818183,POSITIVE,0.9937
11/26/2024,The Guardian,"Two-thirds of Americans think Trump tariffs will lead to higher prices, poll says",Exclusive: a Harris poll raises questions about the popularity of one of Trump's key economic policy platforms.,https://www.theguardian.com/us-news/2024/nov/26/trump-tariffs-prices-harris-poll,0.5,NEGATIVE,0.9978,0.5300000000000001,NEGATIVE,0.8248
11/26/2024,Foreign Affairs,How America’s War on Chinese Tech Backfired: And Why Trump’s Plans Would Make Things Even Worse,"In late September, the Biden administration issued a draft rule that would ban Chinese connected and autonomous vehicles and their components from the U.S....",https://www.foreignaffairs.com/united-states/how-americas-war-chinese-tech-backfired,0.5075000000000001,NEGATIVE,0.9782,0.5158333333333333,NEGATIVE,0.9989
11/28/2024,Sky News,Russian leader threatens 'all means of destruction' if Kyiv gets nuclear weapons,Vladimir Putin has issued his latest threat following US media reports that the Biden administration had discussed returning nuclear weapons to Ukraine.,https://news.sky.com/story/ukraine-russia-war-putin-zelenskyy-missiles-latest-live-sky-news-12541713,0.54,NEGATIVE,0.999,0.5038888888888889,NEGATIVE,0.9925
11/25/2024,The Guardian,Trump Pentagon pick attacks UN and Nato and urges US to ignore Geneva conventions,"Revealed: Pete Hegseth writes scathingly of key institutions and says 'If you love America, you should love Israel'",https://www.theguardian.com/us-news/2024/nov/25/pete-hegseth-book-attacks-nato-alliances,0.5,NEGATIVE,0.9972,0.5081818181818182,POSITIVE,0.7128
11/25/2024,Britannica,American Civil Liberties Union (ACLU),"Is the ACLU Good for America? | Pros, Cons, Debate, & Arguments.",https://www.britannica.com/procon/American-Civil-Liberties-Union-ACLU-debate,0.5,POSITIVE,0.7566,0.501,POSITIVE,0.7981
11/25/2024,Foreign Affairs,Iran and Russia’s Fragile Partnership: How America Can Divide Two of Its Main Adversaries,"Since the start of the invasion of Ukraine, Russia has made common cause with Iran. Russia has afforded Iran military support, diplomatic cover,...",https://www.foreignaffairs.com/russia/iran-and-russias-fragile-partnership,0.5075000000000001,POSITIVE,0.9778,0.5294444444444445,POSITIVE,0.9508
11/24/2024,The Economist,Donald Trump and Tulsi Gabbard are coming for the spooks,The president-elect's intelligence picks suggest a radical agenda | United States.,https://www.economist.com/united-states/2024/11/24/donald-trump-and-tulsi-gabbard-are-coming-for-the-spooks,0.5,NEGATIVE,0.8171,0.5008333333333334,POSITIVE,0.6589
11/23/2024,Department of Energy (.gov),Office of Energy Efficiency and Renewable Energy,"EERE drives U.S. leadership in the research, development, validation, and effective utilization of energy technologies and processes, ensuring an integrated...",https://www.energy.gov/eere/office-energy-efficiency-and-renewable-energy,0.5216666666666666,POSITIVE,0.9938,0.532,POSITIVE,0.9995
11/22/2024,Army.mil,Outweighing the odds,"FORT SHAFTER, Hawaii - Powerlifting and the Army. These are two professions unto themselves – the latter is a profession of arms, while the other may us...",https://www.army.mil/article/281583/outweighing_the_odds,0.5025,POSITIVE,0.9909,0.5,POSITIVE,0.9947
11/22/2024,Peter G. Peterson Foundation,Infographic: The National Debt Is Now More than $36 Trillion. What Does That Mean?,"Register with us to become part of an important movement to develop long-term fiscal solutions for a healthy growing economy. By signing up, you'll receive...",https://www.pgpf.org/article/the-national-debt-is-now-more-than-36-trillion-what-does-that-mean/,0.5075,NEGATIVE,0.9927,0.5039999999999999,POSITIVE,0.9928
11/22/2024,BBC,Two men found guilty in freezing deaths of family at US-Canada border,"A Minnesota jury has found two men guilty of helping smuggle an Indian family from Canada to the US in January 2022, leading to their deaths.",https://www.bbc.com/news/articles/c2e72yxxyzmo,0.5,NEGATIVE,0.9312,0.52,NEGATIVE,0.9519
11/22/2024,George W. Bush Presidential Center,Gratitude is central to American democracy,I was born on Thanksgiving Day about 30 miles from Plymouth Rock. My extended family didn't enjoy the annual feast that year in anticipation of the new baby...,https://www.bushcenter.org/publications/gratitude-is-central-to-american-democracy,0.5109999999999999,POSITIVE,0.9993,0.515,NEGATIVE,0.9652
11/22/2024,Department of Energy (.gov),DOE Announces $1.2 Billion Loan For U.S.-Based EV Battery Separator Manufacturing Plant,"On November 22, 2024, DOE announced a $1.3 billion direct loan ($1.2 billion of principal and $139.3 million of capitalized interest) to ENTEK Lithium...",https://www.energy.gov/lpo/articles/doe-announces-12-billion-loan-us-based-ev-battery-separator-manufacturing-plant,0.5216666666666666,POSITIVE,0.5343,0.53,NEGATIVE,0.8437
11/22/2024,Brookings,Bridges or battlegrounds? American cities in the US-China relationship,"U.S. metropolitan areas have developed varying forms of economic, social, and official links with China in recent decades, but all city regions have...",https://www.brookings.edu/events/bridges-or-battlegrounds-american-cities-in-the-us-china-relationship/,0.5,NEGATIVE,0.7037,0.53,POSITIVE,0.9095
11/22/2024,U.S. Chamber of Commerce,Understanding America’s Labor Shortage,The latest data shows that we have 8 million job openings in the US but only 6.8 million unemployed workers. We have a lot of jobs but not enough workers to...,https://www.uschamber.com/workforce/understanding-americas-labor-shortage,0.4916666666666667,POSITIVE,0.9873,0.505,NEGATIVE,0.9953
11/21/2024,Department of Energy (.gov),U.S. Department of Energy Announces $31 Million to Build Research Capacity at Academic Institutions Across the United States,"Funding for Accelerated, Inclusive Research (FAIR) Initiative Will Bring New Performers, Including Minority Serving Institutions and Emerging Research...",https://www.energy.gov/articles/us-department-energy-announces-31-million-build-research-capacity-academic-institutions,0.5216666666666666,POSITIVE,0.9837,0.5511538461538461,POSITIVE,0.9928
11/21/2024,National Institute of Standards and Technology (.gov),CHIPS for America Announces up to $300 million in Funding to Boost U.S. Semiconductor Packaging,"Today, the Biden-Harris Administration announced that the U.S. Department of Commerce (DOC) is entering negotiations to invest up to $300 million in...",https://www.nist.gov/news-events/news/2024/11/chips-america-announces-300-million-funding-boost-us-semiconductor,0.551,NEGATIVE,0.52,0.5627777777777778,NEGATIVE,0.99
11/21/2024,European Council on Foreign Relations (ECFR),When East meets West meets Trump’s America: European diplomacy in the Indo-Pacific,The return of Donald Trump could shake the fundamentals of US relationships in the Indo-Pacific. Here's how Europeans should act.,https://ecfr.eu/article/when-east-meets-west-meets-trumps-america-european-diplomacy-in-the-indo-pacific/,0.5090000000000001,POSITIVE,0.9837,0.5165000000000001,NEGATIVE,0.7137
11/21/2024,Foreign Affairs,Americans Love a Tough Guy,"During the 2024 presidential campaign, the U.S. foreign policy establishment was virtually united in declaring Donald Trump unfit to serve as commander in...",https://www.foreignaffairs.com/united-states/americans-love-tough-guy,0.5075000000000001,POSITIVE,0.9967,0.49375,NEGATIVE,0.9918
11/21/2024,U.S. Embassy in Uganda (.gov),"U.S. Mission Uganda Announces a 19.8% Increase in Ugandan Students Studying in the United States, Reaching an All-Time High of 1,303 Students","FOR IMMEDIATE RELEASE | November 19, 2024. U.S. Mission Uganda Announces a 19.8% Increase in Ugandan Students Studying in the United States,...",https://ug.usembassy.gov/u-s-mission-uganda-announces-a-19-8-increase-in-ugandan-students-studying-in-the-united-states-reaching-an-all-time-high-of-1303-students/,0.4925,NEGATIVE,0.5272,0.5378571428571428,NEGATIVE,0.8036
11/21/2024,Jagran Josh,How Many States are in the USA? Check the Complete List Here!,"USA States List: The United States of America, or the USA, consists of 50 states. Let us look at the list of the states in the USA along with their capitals...",https://www.jagranjosh.com/general-knowledge/list-of-states-in-usa-1663078166-1,0.5,POSITIVE,0.676,0.5125000000000001,NEGATIVE,0.5502
11/21/2024,POLITICO.eu,"Ukraine struck Russia with American long-range missiles, officials say","Ukraine's military used long-range U.S.-supplied missiles to strike Russia's Bryansk region, according to officials in Moscow and multiple U.S. media...",https://www.politico.eu/article/ukraine-struck-russia-with-american-long-range-missiles-officials-say/,0.505,NEGATIVE,0.9974,0.5277777777777778,NEGATIVE,0.9895
11/21/2024,Army.mil,USACE civilian reflects on Cherokee heritage,"CAMP ARIFJAN, Kuwait — November marks Native American and Alaska Native Heritage Month, providing an opportunity to highlight diversity and amplify Nati...",https://www.army.mil/article/281418/usace_civilian_reflects_on_cherokee_heritage,0.5025,POSITIVE,0.9637,0.502,POSITIVE,0.9987
11/14/2024,Census.gov,Monthly Retail Trade - Sales Report,"Advance Estimates of U.S. Retail and Food Services Advance estimates of U.S. retail and food services sales for October 2024, adjusted for seasonal...",https://www.census.gov/retail/sales.html,0.5,POSITIVE,0.9474,0.6200000000000001,NEGATIVE,0.9845
11/14/2024,The Guardian,"House, Senate and governor elections map 2024: Republicans secure House majority - results from all 50 US states","As well as electing the president, the US has been voting for senators, members of the House of Representatives and state governors. Here are the results in...",https://www.theguardian.com/us-news/ng-interactive/2024/nov/14/us-house-senate-and-governor-elections-2024-results-from-all-50-states,0.5,POSITIVE,0.9963,0.5141666666666665,NEGATIVE,0.9225
11/14/2024,Federal Deposit Insurance Corporation (FDIC) (.gov),2023 FDIC National Survey of Unbanked and Underbanked Households,The Household Survey collects information on bank account ownership and other financial products and services that households may use to meet their transaction...,https://www.fdic.gov/household-survey,0.5333333333333333,NEGATIVE,0.6164,0.5016666666666667,POSITIVE,0.8614
11/14/2024,Council on Foreign Relations,U.S. Aid to Israel in Four Charts,"Israel has long been the leading recipient of U.S. foreign aid, including military assistance. That aid has come under heightened scrutiny amid Israel's...",https://www.cfr.org/article/us-aid-israel-four-charts,0.505,POSITIVE,0.9821,0.506,NEGATIVE,0.9766
11/7/2024,Britannica,"Founding Fathers | List, Achievements, & Religion","Founding Fathers, the most prominent statesmen of America's Revolutionary generation, responsible for the successful war for colonial independence from Great...",https://www.britannica.com/topic/Founding-Fathers,0.5,POSITIVE,0.9996,0.502,POSITIVE,0.9972
11/7/2024,Foreign Affairs,Democracy Without America? What Trump Means for Global Democratic Momentum,It was apparent that none would be more important in shaping global democratic prospects than the presidential contest in the United States.,https://www.foreignaffairs.com/united-states/democracy-without-america-trump-larry-diamond,0.5075000000000001,POSITIVE,0.646,0.525,POSITIVE,0.8171
11/7/2024,NDTV,"US Election Results 2024 Highlights: Biden Congratulates Trump On Win, Invites Him To White House","US Elections Results: Donald Trump has won the US elections, winning a landslide victory in swing states. His rival Kamala Harris has secured 226 electoral...",https://www.ndtv.com/world-news/us-elections-results-2024-live-updates-kamala-harris-and-donald-trump-presidential-election-results-6948523,0.5,POSITIVE,0.999,0.5145454545454545,POSITIVE,0.9797
11/7/2024,ADFMedia.org,"Idaho defends pro-life law at 9th Circuit, dispels 'airlifting' narrative","Description: The Biden administration is attempting to use federal law, the Emergency Medical Treatment and Active Labor Act, to force emergency room...",https://adfmedia.org/case/united-states-america-v-state-idaho,0.5,POSITIVE,0.936,0.506,NEGATIVE,0.9996
