Date Posted,Source,Headline,Preview,Link,PTR Headline Sentiment,Flair Headline Outlook,Flair Headline Score,PTR Preview Sentiment,Flair Preview Outlook,Flair Preview Score
10/24/2024,BBC,Small boats traded by Channel smugglers in German city of Essen,https://www.spiegel.de/international/germany/germanys-new-elections-what-would-a-chancellor-merz-do-differently-a-12962697-685f-4067-b32c-465da1eb8332,This is the “good price” offered by two small-boat smugglers to an undercover BBC journalist in Essen - a western German city where many...,0.508,NEGATIVE,0.983,0.53,POSITIVE,0.945
11/16/2024,NPR,Germany's Scholz discusses Ukraine with Russia's Putin in first such call in 2 years,https://www.washingtonpost.com/world/2024/11/19/germany-undersea-internet-cables-cut-baltic/,"BERLIN — German Chancellor Olaf Scholz spoke Friday with Russian President Vladimir Putin, the Kremlin leader's first publicly announced...",0.533,NEGATIVE,0.688,0.513,NEGATIVE,0.818
11/21/2024,Gibraltar Chronicle,RGP officers promote female police engagement at international conference in Germany,https://www.reuters.com/business/aerospace-defense/germany-took-step-toward-clearing-turkeys-eurofighter-jet-buy-turkish-official-2024-11-14/,"Two RGP officers attended a five-day #SheIsIPA conference in Germany, promoting female police engagement in the International Police Association and...",0.505,POSITIVE,0.985,0.532,NEGATIVE,0.905
11/16/2024,CNN,Zelensky accuses German chancellor of opening ‘Pandora’s box’ with Putin,https://www.pv-magazine.com/2024/11/20/germanys-national-federal-highways-could-host-54-gw-of-pv/,Ukrainian President Volodymyr Zelensky has criticized a call between Germany's chancellor and Russian President Vladimir Putin as opening a “Pandora's box.”,0.504,NEGATIVE,0.991,0.508,NEGATIVE,0.97
11/7/2024,Vox,"Germany’s political upheaval, explained",https://www.espn.com/soccer/report/_/gameId/699011,Germany appears headed toward an unexpected election — and complete political upheaval — after its deeply unpopular ruling coalition collapsed...,0.501,NEGATIVE,0.535,0.511,POSITIVE,0.943
11/20/2024,DW,Ford looking to cut thousands of jobs in Europe,https://www.nytimes.com/athletic/5932680/2024/11/19/auston-matthews-injury-germany/,"Most of the jobs Ford intends to cut will be in Germany with some 2900 layoffs expected. The US carmaker urged Berlin to set a ""clear policy...",0.495,NEGATIVE,0.965,0.504,POSITIVE,0.626
08/12/2024,GOV.UK,"Joint Statement from the United States, United Kingdom, France, Germany, and Italy on the Middle East",https://www.bavarianfootballworks.com/2024/11/20/24297913/player-ratings-hungary-1-1-germany-nubel-nagelsmann-nmecha-fuhrich-brandt-sane-gnabry-nations-league,We expressed our full support for ongoing efforts to de-escalate tensions and reach a ceasefire and hostage release deal in Gaza.,0.509,POSITIVE,0.959,0.503,NEGATIVE,0.721
11/21/2024,Trend News Agency,Germany strives to secure climate action at COP29 - minister,https://www.tenniscanada.com/news/canada-germany-2024-davis-cup-finals/,"BAKU, Azerbaijan, November 21. Germany strives to secure climate action and biodiversity protection at COP29, Federal Minister for the...",0.504,POSITIVE,0.783,0.514,NEGATIVE,0.592
09/13/2024,Financial Times,Germany should listen to Draghi,https://www.dw.com/en/russia-arrests-german-citizen-on-sabotage-charges/a-70827990,"Not only does Germany's image abroad need improving, the country also needs to rethink its growth model and is best advised to do so in co-...",0.5,NEGATIVE,0.887,0.518,NEGATIVE,0.99
06/10/2024,BBC,European elections: German far-right celebrate win over Scholz's party,https://www.engadget.com/general/germany-says-cut-undersea-data-cables-were-sabotaged-154554172.html,The AfD party pips Chancellor Olaf Scholz's centre-left SPD to second place in the European elections.,0.514,POSITIVE,0.851,0.515,NEGATIVE,0.999
11/16/2024,Reuters,"Germany's Scholz calls Putin, ending Western isolation over Ukraine",https://www.reuters.com/world/europe/germanys-scholz-faces-calls-his-party-abandon-re-election-bid-2024-11-15/,"BERLIN, Nov 15 (Reuters) - Chancellor Olaf Scholz spoke with Russian President Vladimir Putin on Friday for the first time in nearly two...",0.504,NEGATIVE,0.906,0.519,NEGATIVE,1.0
10/31/2024,Financial Times,Volkswagen plans to close at least 3 German plants and cut thousands of jobs,https://www.bbc.com/news/articles/cd6q6wz765eo,Europe's largest carmaker tells works council it would slash pay by 10%,0.493,NEGATIVE,0.999,0.519,POSITIVE,0.927
11/18/2024,Reuters,Fossil from Germany unlocks history of ancient flying reptiles,https://www.npr.org/2024/11/16/g-s1-34534/germany-scholz-ukraine-russia-putin,Aloft over the landscape of Bavaria some 147 million years ago was a pterosaur - an ancient flying reptile - with a wing span of about 7...,0.504,POSITIVE,1.0,0.515,NEGATIVE,0.929
11/18/2024,WSJ,Germany Got a Chance to Show It Rules the World of Forklift Racing. It Didn’t Go Well.,https://www.chronicle.gi/rgp-officers-promote-female-police-engagement-at-international-conference-in-germany/,"Jörg Klössinger, a two-time Stapler Cup champion, chalks up his country's success to a fundamental German trait. “We are pünktlich people,”...",0.522,NEGATIVE,0.998,0.503,NEGATIVE,0.654
10/24/2024,Lilium,Lilium Board approves application for self-administration of German subsidiaries,https://www.cnn.com/2024/11/15/europe/germany-scholz-russia-putin-call-ukraine-intl-latam/index.html,"Lilium NV (Nasdaq: LILM), a leading electric aircraft manufacturer and pioneer in Regional Air Mobility (RAM), today announced that its principal German...",0.514,POSITIVE,0.813,0.519,NEGATIVE,0.98
09/19/2024,POLITICO.eu,Germany’s rude economic awakening,https://www.vox.com/world-politics/383748/germany-scholz-crisis-bundestag-economy,"Germany's rude economic awakening. After a spate of bad news involving giants like Volkswagen and Intel, the mood in Germany has turned gloomy.",0.504,NEGATIVE,1.0,0.513,POSITIVE,0.704
11/21/2024,Trading Pedia,Germany Forex Trading Brokers in 2024,https://www.dw.com/en/ford-looking-to-cut-thousands-of-jobs-in-europe/a-70832943,"Find out the best forex brokers in Germany according to our experts. To identify the most trusted brokers operating in Germany, we conducted...",0.511,NEGATIVE,0.835,0.501,NEGATIVE,0.989
09/23/2024,Financial Times,"Germany, political extremism and the risks to Ukraine",https://www.gov.uk/government/news/joint-statement-from-the-united-states-united-kingdom-france-germany-and-italy-on-the-middle-east,"The Germans are the second-largest national aid donors to Ukraine, after the US, and they are central players in both the EU and Nato.",0.504,NEGATIVE,0.929,0.516,POSITIVE,0.661
09/26/2024,Financial Times,Top economists downgrade Germany’s growth forecasts,https://en.trend.az/business/green-economy/3973760.html,"In a joint report published on Thursday, the institutes — DIW Berlin, Ifo, IfW Kiel, IWH and RWI — said Germany's GDP would shrink by 0.1 per...",0.547,NEGATIVE,0.995,0.542,POSITIVE,0.838
11/14/2024,Financial Times,Will Friedrich Merz get Germany to abandon its fiscal fetish?,https://www.ft.com/content/ac71e27d-d70b-48c2-8a04-21576bfac372,The man widely seen as Germany's next chancellor is fully committed to the “debt brake” that places strict caps on government borrowing.,0.508,NEGATIVE,0.992,0.506,POSITIVE,0.961
09/10/2024,BBC,Neighbours criticise German move to extend border controls,https://www.bbc.com/news/articles/c511dpvr8nlo,"Neighbours criticise German move to extend border controls ... Polish Prime Minister Donald Tusk has denounced as ""unacceptable"" Germany's...",0.507,NEGATIVE,0.976,0.519,POSITIVE,0.704
09/09/2024,Le Monde.fr,Germany tightens border controls after attacks,https://www.reuters.com/world/europe/germanys-scholz-russias-putin-hold-phone-call-friday-bloomberg-reports-2024-11-15/,The interior ministry said Monday that it was applying temporary controls to Germany's land borders to limit migration and ward against...,0.501,NEGATIVE,0.983,0.522,NEGATIVE,0.823
11/19/2024,South China Morning Post,"At G20, China’s Xi Jinping meets with leaders of Germany, France, Argentina",https://www.ft.com/content/a7721c5f-164d-4793-b413-1bd8dd45f1a1,"Economic activity needs to be on a “a level playing field” and difficult geopolitical issues should not be ignored, German Chancellor Olaf...",0.501,POSITIVE,0.983,0.507,POSITIVE,0.938
11/14/2024,The Conversation,Germany set for snap election following collapse of Olaf Scholz’s coalition,https://www.reuters.com/science/fossil-germany-unlocks-history-ancient-flying-reptiles-2024-11-18/,Germany is expected to hold a snap election in February after Chancellor Olaf Scholz reportedly agreed a deal with opposition politicians for an early vote.,0.505,NEGATIVE,0.964,0.507,POSITIVE,0.992
09/09/2024,BBC,Germany to tighten border controls after stabbing,https://www.wsj.com/world/europe/germany-industry-competition-forklift-volkswagen-3bde27a8,Germany to tighten border controls after stabbing ... Germany is set to expand border checks following a knife attack which left three people dead...,0.502,NEGATIVE,1.0,0.526,POSITIVE,0.676
08/19/2024,Financial Times,Germany’s economy: down but not quite out,https://lilium.com/newsroom-detail/lilium-board-approves-application-for-self-administration-of-german-subsidiaries,The economy is not going anywhere. Germany's weakness has led to solidifying expectations of more rate cuts from the European Central Bank.,0.508,NEGATIVE,0.864,0.512,POSITIVE,0.679
10/24/2024,ember-energy.org,Germany,https://www.politico.eu/article/germany-rude-economic-grief-spending-olaf-scholz/,"Germany generated 54% of its electricity from clean sources, above the global average of 39%. Germany relied on fossil fuels for 46% of its...",0.5,NEGATIVE,0.612,0.501,NEGATIVE,0.994
11/20/2024,The Scotsman,"Nicolas Kuhn addresses Celtic form, responds to Germany call-up talk and lifts lid on dental issues",https://www.tradingpedia.com/forex-brokers/germany-forex-trading-brokers/,In-form Celtic winger Nicolas Kuhn hopes to fulfil his dream of playing for Germany after learning he is on the radar of the national team.,0.503,POSITIVE,0.997,0.509,NEGATIVE,0.743
11/21/2024,The Economic Times,"German cache lands on I-T browser; data on over 1,000 Indians with Gulf homes sent",https://www.ft.com/content/b009c2e6-790f-489d-98e6-c36e856401bb,"Germany has provided India with a massive amount of data on properties in the UAE owned by Indians, potentially leading to tax evasion...",0.509,NEGATIVE,1.0,0.507,POSITIVE,0.934
11/19/2024,DW,Germany: Bavarian pterosaur fossil gives evolutionary clues,https://www.ft.com/content/fa38c787-7621-4e2c-a04b-2b347c831015,Paleontologists have discovered a well-preserved and unusually large pterosaur fossil in southern Germany. They say it offers important...,0.504,POSITIVE,0.995,0.507,POSITIVE,0.956
09/18/2024,The Guardian,Undercover as a farm worker in Germany: ‘My hands are numb. No one knows when the shift will end’,https://www.ft.com/content/8f059f4d-4fe0-4291-a768-c273485570d6,Undercover as a farm worker in Germany: 'My hands are numb. No one knows when the shift will end' · The first day · No fixed hours here.,0.506,NEGATIVE,0.998,0.507,POSITIVE,0.912
07/02/2024,EMCDDA,German national focal point,https://www.bbc.com/news/articles/cq5dvzj81g3o,"Following the establishment of the EMCDDA in 1993, the German Ministry for Health nominated the Federal Centre for Health Education (Bundeszentrale für...",0.509,POSITIVE,1.0,0.519,POSITIVE,0.879
11/20/2024,The Irish Times,Israeli embassy and Germany’s second World War mission in Dublin face receivership sale,https://www.lemonde.fr/en/europe/article/2024/09/09/germany-tightens-border-controls-after-attacks_6725402_143.html,Israel's leased embassy building in Dublin and a nearby property that served as the base for Germany's mission during the second World War...,0.52,NEGATIVE,0.999,0.506,NEGATIVE,0.723
09/01/2024,The Guardian,The German problem? It’s an analogue country in a digital world,https://www.scmp.com/news/china/diplomacy/article/3287262/chinese-president-xi-jinping-meet-german-chancellor-olaf-scholz-g20-sidelines,"In a sense, Germany became the victim of its own success. It saw no reason to change the model and invested too little in physical, human and...",0.524,NEGATIVE,0.981,0.515,POSITIVE,0.919
11/21/2024,CNA,"High costs, stiff competition from Chinese EVs: German automakers face rough road ahead",https://theconversation.com/germany-set-for-snap-election-following-collapse-of-olaf-scholzs-coalition-243171,"In recent months, Germany's big three auto companies have issued profit warnings amid tariff tension between the European Union and China.",0.513,NEGATIVE,0.708,0.508,NEGATIVE,0.974
11/21/2024,Exchange4media,"TV9 Network hosts inaugural News9 Global Summit in Stuttgart, Germany",https://www.bbc.com/news/articles/cgrj8pqge0ro,"TV9 Network has launched its first-ever international conference, the News9 Global Summit, in Stuttgart, Germany, from November 21 to 23.",0.524,POSITIVE,0.985,0.519,POSITIVE,0.925
09/20/2024,Financial Times,Britain and Germany are failing differently,https://www.ft.com/content/9361356c-5c53-4268-ac2c-3e16d7c6d818,"Britain's troubles are more famous and chronic, while Germany's might be more acute. It was the worst-performing major economy in 2023.",0.5,NEGATIVE,0.972,0.507,POSITIVE,0.937
09/22/2024,Financial Times,Germany’s botched data revamp leaves economists ‘flying blind’,https://ember-energy.org/countries-and-regions/germany/,IT hitches force Federal Statistical Office to suspend consumer and services releases.,0.507,NEGATIVE,1.0,0.516,POSITIVE,0.653
11/21/2024,The Manila Times,Germany tops Canada to reach Davis Cup semifinals,https://www.scotsman.com/sport/football/celtic/latest-celtic-news/nicolas-kuhn-addresses-celtic-form-responds-to-germany-call-up-talk-and-lifts-lid-on-dental-issues-4875397,"MALAGA, Spain — Germany kept alive its hopes of winning the Davis Cup for the first time in more than three decades by beating Canada in...",0.511,POSITIVE,0.94,0.508,POSITIVE,0.963
11/15/2024,The New York Times,"Putin Talks With German Chancellor, Breaking Ice With the West",https://m.economictimes.com/news/india/german-cache-lands-on-i-t-browser-data-on-over-1000-indians-with-gulf-homes-sent/articleshow/115501144.cms,"German Chancellor Olaf Scholz and President Vladimir V. Putin of Russia spoke by phone for an hour on Friday, the first discussion between...",0.504,NEGATIVE,0.559,0.54,NEGATIVE,0.968
11/18/2024,Times of India,Germany to enforce strict knife ban at Christmas markets,https://www.dw.com/en/germany-bavarian-pterosaur-fossil-gives-evolutionary-clues/a-70815278,"Europe News: Germany is increasing security at its Christmas markets this year, enforcing a new ban on sharp weapons following a deadly...",0.516,NEGATIVE,0.951,0.506,POSITIVE,0.987
11/7/2024,Reuters,Germany faces snap election as Scholz's coalition crumbles,https://www.theguardian.com/commentisfree/2024/sep/18/undercover-germany-farm-worker-shop-vegetables,Germany's ruling coalition collapsed on Wednesday as Chancellor Olaf Scholz sacked his finance minister and paved the way for a snap election.,0.501,NEGATIVE,0.997,0.505,NEGATIVE,0.919
11/21/2024,Business Insider,"I've been to 3 Bavarian-style villages in the US. They're charming, but only one made me feel like I was in Germany.",https://www.euda.europa.eu/about/partners/reitox/germany_en,"I visited towns in the US that feel like Europe: Frankenmuth, Michigan; Helen, Georgia; and Leavenworth, Washington. One transported me to...",0.518,NEGATIVE,0.592,0.502,POSITIVE,0.907
11/19/2024,The Sun,"Germany planning for WW3 with 1,000-page secret doc ‘Operation Deutschland’ along with 800k NATO troops & 2...",https://www.irishtimes.com/business/2024/11/20/israeli-embassy-and-germanys-second-world-war-mission-in-dublin-face-receivership-sale/,"GERMANY'S World War Three preparation plans have been revealed in a 1000-page secret document dubbed ""Operation Deutschland"".",0.502,POSITIVE,0.749,0.536,NEGATIVE,0.999
11/18/2024,Times of India,Germany approves more professional visas amid labour shortage,https://www.theguardian.com/business/article/2024/sep/01/germany-economy-problem-analogue-industries,Europe News: Germany is on track to issue 10% more skilled worker visas in 2024 compared to the previous year.,0.499,NEGATIVE,0.853,0.531,POSITIVE,0.677
11/20/2024,ESPN,Leafs' Matthews in Germany for injury treatment,https://www.channelnewsasia.com/world/german-auto-companies-profit-warnings-tariff-tension-eu-china-competition-evs-4761936,"Toronto general manager Brad Treliving said following Tuesday's practice that Maple Leafs captain Auston Matthews, out since Nov.",0.502,POSITIVE,0.882,0.536,NEGATIVE,0.88
11/19/2024,Times of India,'Just like Hitler's Germany': Berlin police chief asks Jews and gays to avoid Arab neighbourhoods,https://www.exchange4media.com/digital-news/tv9-network-hosts-inaugural-news9-global-summit-in-stuttgart-germany-138929.html,"Barbara Slowik, the head of Berlin's police force, has admitted that some areas of the German capital are unsafe for openly gay or Jewish...",0.503,NEGATIVE,0.992,0.524,POSITIVE,0.991
11/20/2024,Yahoo Sports,"Nations League: Wales seal qualification; Germany, Netherlands both draw",https://www.ft.com/content/573eba80-5304-415e-8418-1be9726da683,"The Nations League group stages came to a close tonight, with several high-profile clashes taking place across Europe. Wales seal automatic...",0.499,POSITIVE,0.907,0.508,POSITIVE,0.835
10/31/2024,Voice of America,Russia protests Berlin’s installation of military base in Germany,https://www.ft.com/content/2e95388d-cf4e-4f95-853e-d41c48d42ad5,"“The new multinational headquarters, based on the German Navy Command in Rostock, will bolster NATO's defense readiness in the Baltic Sea region...",0.53,NEGATIVE,0.997,0.506,POSITIVE,0.895
06/06/2024,Transport & Environment,Germany held back EU electric car market in first half of 2024 – T&E analysis,https://www.manilatimes.net/2024/11/22/sports/germany-tops-canada-to-reach-davis-cup-semifinals/2008795,"While the number of BEV sales in the EU remained stable, the average BEV share decreased slightly to 12.5% (from 12.9% in H1 2023), according to...",0.526,NEGATIVE,0.747,0.548,POSITIVE,0.826
11/21/2024,Trend News Agency,"Germany, Europe remain reliable partners in int'l climate financing - FM Baerbock",https://www.nytimes.com/2024/11/15/world/europe/scholz-putin-russia-germany-call.html,"BAKU, Azerbaijan, November 21. Germany and Europe continue to be steadfast partners in international climate financing, German Foreign...",0.511,POSITIVE,0.998,0.531,NEGATIVE,0.974
10/24/2024,The Guardian,Germans decry influence of English as ‘idiot’s apostrophe’ gets official approval,https://timesofindia.indiatimes.com/world/europe/germany-to-enforce-strict-knife-ban-at-christmas-markets/articleshow/115404865.cms,"Linguistic body has relaxed rules on use of apostrophe to show possession, not traditionally correct in German.",0.503,NEGATIVE,0.837,0.523,NEGATIVE,0.992
10/24/2024,POLITICO.eu,Germany demands Israel give assurances it won’t use weapons against civilians,https://www.reuters.com/world/europe/germanys-awkward-coalition-faces-make-or-break-moment-2024-11-06/,Top German leaders blocked the sale of weapons to Israel despite Berlin's insistence the country was not under an arms embargo.,0.511,NEGATIVE,0.999,0.518,NEGATIVE,0.945
08/17/2024,BBC,"Phone taps, sabotage and an assassination plot: Is Germany in Cold War 2.0?",https://www.businessinsider.com/visiting-towns-in-us-feel-like-europe-best-leavenworth-washington,An alleged plot to assassinate Germany's top weapons manufacturer. Phone taps on a high-level Luftwaffe call. These aren't storylines lifted from a 1960s spy...,0.508,NEGATIVE,0.996,0.524,POSITIVE,0.773
10/24/2024,POLITICO.eu,Germany’s economy goes from bad to worse,https://www.thesun.co.uk/news/31806520/germany-world-war-three-secret-doc-nato/,German Economy Minister Robert Habeck confirmed on Wednesday that the country's gross domestic product is set to shrink for the second year in a row.,0.5,NEGATIVE,1.0,0.525,POSITIVE,0.577
09/10/2024,The Guardian,‘The end of Schengen’: Germany’s new border controls put EU unity at risk,https://timesofindia.indiatimes.com/world/europe/germany-approves-more-professional-visas-amid-labour-shortage/articleshow/115404603.cms,'The end of Schengen': Germany's new border controls put EU unity at risk ... Germany's decision to tighten controls at every one of its land...,0.542,NEGATIVE,0.607,0.514,POSITIVE,0.897
09/11/2024,Financial Times,Germany upsets its neighbours with border clampdown,https://www.espn.com/nhl/story/_/id/42492456/maple-leafs-send-matthews-germany-injury-treatment,"The German government has announced it would extend “temporary” checks on crossings along its entire land border on Monday, in order to try and...",0.498,NEGATIVE,0.995,0.506,NEGATIVE,0.58
04/04/2024,Clean Energy Wire,Germany’s energy consumption and power mix in charts,https://timesofindia.indiatimes.com/world/europe/germany-hitler-arab-muslim-gays-jews/articleshow/115447188.cms,"This factsheet provides a range of charts (and data links) about the status of Germany's energy mix, as well as developments in energy and power production and...",0.512,POSITIVE,0.999,0.516,NEGATIVE,0.938
09/02/2024,Le Monde.fr,The worrying rise of Germany's far right,https://sports.yahoo.com/nations-league-wales-seal-qualification-222700023.html,"The far right has come out on top in a regional election, in Thuringia, where the Alternative for Germany (AfD) party garnered almost 33% of the vote.",0.519,NEGATIVE,0.859,0.508,POSITIVE,0.93
11/21/2024,Dhaka Tribune,Germany emerges as a top destination for international students,https://www.voanews.com/a/russia-protests-berlin-s-installation-of-military-base-in-germany/7843261.html,"Germany has emerged as a leading study destination for international students, attracting individuals from across the world.",0.521,POSITIVE,0.998,0.522,NEGATIVE,0.874
09/01/2024,POLITICO.eu,German far right wins first major election since World War II,https://www.transportenvironment.org/articles/germany-held-back-eu-electric-car-market-in-first-half-of-2024-t-e-analysis,"The far-right Alternative for Germany party won the Thuringia state election, dealing a blow to the country's coalition government.",0.527,POSITIVE,0.837,0.518,NEGATIVE,0.721
03/27/2024,Amnesty International,Human rights in Germany,https://en.trend.az/business/3973746.html,"Germany concerning inadequate investigations into allegations of racial profiling. The lack of effective, independent complaints mechanisms and mandatory...",0.507,POSITIVE,0.863,0.552,POSITIVE,0.966
11/25/2024,The Guardian,Germany draws up list of bunkers amid Russia tensions,App planned for public to find emergency shelter in places including underground train stations and car parks.,https://www.theguardian.com/world/2024/nov/25/germany-draws-up-list-of-bunkers-amid-russia-tensions,0.5,NEGATIVE,0.9642,0.5185714285714286,NEGATIVE,0.9872
11/25/2024,Financial Times,"Relax Germany’s debt brake, says Angela Merkel","Former chancellor Angela Merkel has called for Germany to relax its “debt brake”, in a sign of the growing political pressure to overhaul a...",https://www.ft.com/content/2854eff3-97a3-4f9f-9e5f-1aaf216424d8,0.5650000000000001,POSITIVE,0.9722,0.5157142857142858,NEGATIVE,0.8528
11/25/2024,The Telegraph,Germany criticises fines for petrol carmakers as Britain forges ahead,German chancellor says manufacturers should invest in cutting emissions instead of penalities.,https://www.telegraph.co.uk/business/2024/11/25/germany-criticises-fines-petrol-carmakers-britain-forges-on/,0.5,NEGATIVE,0.9955,0.5068750000000001,NEGATIVE,0.8383
11/25/2024,The Economist,Germany’s former chancellor sets out to restore her reputation,But her new memoir is unlikely to change her critics' minds | Culture.,https://www.economist.com/culture/2024/11/26/germanys-former-chancellor-sets-out-to-restore-her-reputation,0.5,POSITIVE,0.8387,0.5008333333333334,POSITIVE,0.7611
11/25/2024,Reuters,"Focused on domestic defence, Germany works on expanded civilian shelter proposal","BERLIN, Nov 25 (Reuters) - Germany is currently working on a proposal to expand the number of shelters available for civilians by looking at...",https://www.dw.com/en/german-business-confidence-falls-more-than-expected/a-70879098,0.505,POSITIVE,0.8205,0.505,NEGATIVE,0.8536
11/23/2024,EL PAÍS English,Germany is ‘kaput’: Why the economic model no longer works in the proud country of automobiles,"The announcement that Volkswagen plans to close three factories in Germany, lay off tens of thousands of workers and impose pay cuts of 10%...",https://think.ing.com/snaps/german-ifo-nov24/,0.5016666666666666,NEGATIVE,0.9653,0.5044444444444446,NEGATIVE,0.9998
11/25/2024,Bloomberg,Germany’s Obsession With Austerity Will Help It Spend Freely Now,"After years of self-discipline, calls are growing for Germany to loosen the purse strings.",https://www.euronews.com/business/2024/11/25/germany-business-morale-worsens-further-is-industrial-competitiveness-at-risk,0.5,POSITIVE,0.9861,0.5041666666666667,POSITIVE,0.5749
11/25/2024,Fortune,"Bosch extends unwanted 4-day week to 10,000 employees amid Germany struggles","Robert Bosch, one of Germany's biggest employers, is overhauling its workforce as the company struggles with Germany's flatlining economy.",https://www.reuters.com/markets/europe/german-business-sentiment-falls-november-2024-11-25/,0.5,NEGATIVE,0.6858,0.5122222222222221,NEGATIVE,0.9864
11/25/2024,The New York Times,Nan Goldin Challenges Germany on What Artists Can Say About Israel,A speech by the artist at an exhibition of her work was followed by protests from her supporters and an uproar in the news media.,https://www.reuters.com/world/europe/focused-domestic-defence-germany-works-expanded-civilian-shelter-proposal-2024-11-25/,0.6433333333333335,POSITIVE,0.9342,0.49583333333333335,NEGATIVE,0.8009
11/25/2024,The Telegraph,Germany plans to turn public buildings into bomb shelters,Growing fears of war with Russia lead politicians to look at public buildings that could be used as bunkers.,https://english.elpais.com/economy-and-business/2024-11-23/germany-is-kaput-why-the-economic-model-no-longer-works-in-the-proud-country-of-automobiles.html,0.5,NEGATIVE,0.999,0.5142857142857143,NEGATIVE,0.9963
11/25/2024,POLITICO.eu,"With Trump looming, European defense ministers want to invest in military equipment",Defense ministers from five big European countries called for continuing support for Ukraine as fears grow over the impact of Donald Trump.,https://www.bloomberg.com/news/articles/2024-11-25/germany-can-tap-bond-markets-to-boost-infrastructure-military-spending,0.505,NEGATIVE,0.9762,0.5255555555555556,POSITIVE,0.7069
11/25/2024,Sky News,Ukraine war latest: UK damage from Russia's hybrid warfare 'very real'; Germany 'drawing up list of bunkers',In pictures: Aftermath of Russian attacks which injured dozens across Ukraine. Russia has carried out a series of attacks on regions across Ukraine overnight...,https://fortune.com/europe/2024/11/25/bosch-germanys-biggest-employers-cuts-working-hours-10000-extra-staff-following-expanded-layoffs/,0.54,NEGATIVE,0.9935,0.5219230769230769,POSITIVE,0.8896
11/25/2024,France 24,"Angela Merkel defends open-door migrant policy, ties with Russia in new memoir","Germany's former chancellor Angela Merkel reflects on her 16-year tenure in her memoir Freedom, released Tuesday in 30 languages.",https://www.nytimes.com/2024/11/25/arts/design/nan-goldin-germany-gaza.html,0.495,POSITIVE,0.9798,0.5504545454545455,POSITIVE,0.8652
11/25/2024,BBC,Angela Merkel rejects criticism over Russia gas deals,"The former German chancellor, who quit politics three years ago, speaks to the BBC in a rare interview.",https://www.telegraph.co.uk/world-news/2024/11/25/germany-plans-to-turn-public-buildings-into-bomb-shelters/,0.5,POSITIVE,0.9762,0.5235714285714286,POSITIVE,0.9931
11/25/2024,Euractiv,"Germany’s hard-left BSW stars at Italy’s M5S rally, revives talks of new left bloc","Sahra Wagenknecht, leader of Germany's hard-left BSW party, took the spotlight at Italy's M5S (The Left) constituent assembly on Sunday,...",https://www.politico.eu/article/france-germany-defense-spending-boris-pistorius-nato-gdp-italy-uk-poland/,0.5,POSITIVE,0.9985,0.5315384615384615,POSITIVE,0.8322
11/25/2024,Financial Times,Thyssenkrupp to slash 40% of steel jobs in latest blow to German industry,"Thyssenkrupp is planning to slash its steel workforce by 40 per cent, dealing the latest blow to German industry as it warned of oversupply...",https://news.sky.com/story/ukraine-war-latest-uk-damage-from-russias-hybrid-warfare-very-real-germany-drawing-up-list-of-bunkers-12541713,0.5650000000000001,NEGATIVE,0.9576,0.516875,NEGATIVE,0.999
11/23/2024,BBC,Germany beat Scotland in European Curling Championship men's final,Scotland men miss out on a fourth successive European Curling Championship title as Germany seal a 9-7 win on the final stone.,https://www.france24.com/en/europe/20241126-angela-merkel-migrant-russia-memoir,0.5,POSITIVE,0.9453,0.5118750000000001,NEGATIVE,0.9213
11/20/2024,POLITICO.eu,Election throws Germany’s legendary ‘debt brake’ into question,Angela Merkel's bulwark against fiscal irresponsibility looks increasingly at odds with a much-changed world.,https://www.bbc.com/news/articles/c3e8y1qly52o,0.505,NEGATIVE,0.5984,0.5007142857142857,NEGATIVE,0.7999
11/24/2024,Financial Times,German gloom deepens as Trump tariff threat rattles exporters,Germany is reeling from some of the steepest growth downgrades of any advanced nation as economists warn of its acute vulnerability to the...,https://www.euractiv.com/section/politics/news/germanys-hard-left-bsw-stars-at-italys-m5s-rally-revives-talks-of-new-left-bloc/,0.5650000000000001,NEGATIVE,0.9966,0.50125,NEGATIVE,0.9541
11/27/2024,POLITICO.eu,Germany’s industrial bloodbath leaves politicians fumbling for answers,"As layoffs hit German auto and steel workers, unions are threatening large-scale strikes and politicians are scrambling.",https://www.politico.eu/article/germanys-industrial-woes-key-election-volkswagen-plants-thorsten-groger-ig-metall-labor-union-profits/,0.505,NEGATIVE,0.999,0.5,NEGATIVE,0.96
11/27/2024,Reuters,"Russian acts of sabotage may lead to NATO invoking Article 5, says German intel chief",Russia's acts of sabotage against Western targets may eventually prompt NATO to consider invoking the alliance's Article 5 mutual defence...,https://www.theguardian.com/world/2024/nov/25/germany-draws-up-list-of-bunkers-amid-russia-tensions,0.505,NEGATIVE,0.9902,0.5316666666666666,NEGATIVE,0.9674
11/27/2024,Chelsea Football Club,Gallery: Blues arrive in Germany! | News | Official Site,The Blues have landed in Germany this evening ahead of matchday four of the UEFA Conference League.,https://news.sky.com/story/germany-making-list-of-bomb-shelters-for-new-app-as-tensions-with-russia-rise-13261598,0.5,POSITIVE,0.9654,0.5135714285714286,POSITIVE,0.9993
11/27/2024,DW,Russia: Kremlin orders 2 German ARD journalists to leave,The Kremlin expelled two German reporters on Wednesday in response to Berlin recently barring two Russians.,https://www.euronews.com/my-europe/2024/11/26/germany-plans-to-turn-buildings-into-bomb-shelters,0.5,NEGATIVE,0.9981,0.5357142857142858,NEGATIVE,0.9971
